step,inner_iterations,linear_residual_ratio,converged,min_dtau,max_dtau
106,3,3.077971248e-06,1,3.677587652e-06,1.552932616
107,3,3.133823402e-06,1,3.681614265e-06,1.555318286
108,3,3.190493199e-06,1,3.685664149e-06,1.557707622
109,3,3.247990111e-06,1,3.689737257e-06,1.560100627
110,3,3.306322466e-06,1,3.693833546e-06,1.562497309
111,3,3.365501575e-06,1,3.697952972e-06,1.564897673
112,3,3.425538437e-06,1,3.702095489e-06,1.567301725
113,3,3.486443383e-06,1,3.706261055e-06,1.569709469
114,3,3.548226498e-06,1,3.710449625e-06,1.572120913
115,3,3.610898318e-06,1,3.714661155e-06,1.574536061
116,3,3.674469088e-06,1,3.718895602e-06,1.576954919
117,3,3.738949692e-06,1,3.723152922e-06,1.579377493
118,3,3.804353066e-06,1,3.727433071e-06,1.581803789
119,3,3.870688704e-06,1,3.731736006e-06,1.584233812
120,3,3.937965698e-06,1,3.736061683e-06,1.586667568
121,3,4.006196102e-06,1,3.74041006e-06,1.589105064
122,3,4.075390032e-06,1,3.744781092e-06,1.591546303
123,3,4.145556645e-06,1,3.749174738e-06,1.593991293
124,3,4.216706109e-06,1,3.753590953e-06,1.596440039
125,3,4.288848823e-06,1,3.758029694e-06,1.598892547
126,3,4.361995161e-06,1,3.76249092e-06,1.601348823
127,3,4.436153676e-06,1,3.766974586e-06,1.603808872
128,3,4.511335613e-06,1,3.771480651e-06,1.6062727
129,3,4.587551392e-06,1,3.776009071e-06,1.608740313
130,3,4.664810836e-06,1,3.780559804e-06,1.611211717
131,3,4.743124208e-06,1,3.785132807e-06,1.613686918
132,3,4.822499462e-06,1,3.789728038e-06,1.616165921
133,3,4.902946377e-06,1,3.794345455e-06,1.618648732
134,3,4.984475448e-06,1,3.798985015e-06,1.621135358
135,3,5.06709414e-06,1,3.803646676e-06,1.623625804
136,3,5.150815179e-06,1,3.808330397e-06,1.626120075
137,3,5.235649333e-06,1,3.813036135e-06,1.628618179
138,3,5.321603192e-06,1,3.817763848e-06,1.63112012
139,3,5.408686268e-06,1,3.822513496e-06,1.633625905
140,3,5.496906059e-06,1,3.827285036e-06,1.636135539
141,3,5.586268903e-06,1,3.832078427e-06,1.638649028
142,3,5.676788735e-06,1,3.836893628e-06,1.641166379
143,3,5.768471017e-06,1,3.841730598e-06,1.643687597
144,3,5.861324289e-06,1,3.846589296e-06,1.646212689
145,3,5.955360164e-06,1,3.851469681e-06,1.648741659
146,3,6.050582929e-06,1,3.856371714e-06,1.651274515
147,3,6.146999867e-06,1,3.861295353e-06,1.653811261
148,3,6.24461784e-06,1,3.866240559e-06,1.656351905
149,3,6.343440582e-06,1,3.871207292e-06,1.658896451
150,3,6.443477794e-06,1,3.876195512e-06,1.661444907
151,3,6.544735026e-06,1,3.88120518e-06,1.663997278
152,3,6.647219789e-06,1,3.886236258e-06,1.66655357
153,3,6.75093737e-06,1,3.891288706e-06,1.669113788
154,3,6.855894104e-06,1,3.896362486e-06,1.67167794
155,3,6.962100551e-06,1,3.90145756e-06,1.674246031
156,3,7.06956186e-06,1,3.906573887e-06,1.676818068
157,3,7.178282397e-06,1,3.911711414e-06,1.679394055
158,3,7.288260466e-06,1,3.916870123e-06,1.681974
159,3,7.399492869e-06,1,3.922049978e-06,1.684557908
160,3,7.511999427e-06,1,3.927250943e-06,1.687145786
161,3,7.625784746e-06,1,3.932472982e-06,1.689737639
162,3,7.740854188e-06,1,3.93771606e-06,1.692333474
163,3,7.857213678e-06,1,3.942980142e-06,1.694933297
164,3,7.974862782e-06,1,3.948265195e-06,1.697537114
165,3,8.093794982e-06,1,3.953571185e-06,1.700144931
166,3,8.21401861e-06,1,3.958898079e-06,1.702756754
167,3,8.335515486e-06,1,3.964245845e-06,1.705372589
168,3,8.458315324e-06,1,3.969614452e-06,1.707992443
169,3,8.582418341e-06,1,3.975003868e-06,1.710616322
170,3,8.707824573e-06,1,3.980414063e-06,1.713244231
171,3,8.834531115e-06,1,3.985845008e-06,1.715876178
172,3,8.962528885e-06,1,3.991296674e-06,1.718512168
173,3,9.091824941e-06,1,3.996769034e-06,1.721152207
174,3,9.222381037e-06,1,4.00226206e-06,1.723796302
175,3,9.354240812e-06,1,4.007775727e-06,1.72644446
176,3,9.48739834e-06,1,4.01331001e-06,1.729096685
177,3,9.621853345e-06,1,4.018864883e-06,1.731752985
178,3,9.757620149e-06,1,4.024440325e-06,1.734413365
179,3,9.894685689e-06,1,4.030036312e-06,1.737077833
180,3,1.003300814e-05,1,4.035652825e-06,1.739746393
181,3,1.01726318e-05,1,4.041289843e-06,1.742419054
182,3,1.031354544e-05,1,4.046947347e-06,1.74509582
183,3,1.045576001e-05,1,4.05262532e-06,1.747776698
184,3,1.059928438e-05,1,4.058323746e-06,1.750461694
185,3,1.074411368e-05,1,4.06404261e-06,1.753150816
186,3,1.089021751e-05,1,4.069781897e-06,1.755844068
187,3,1.103764252e-05,1,4.075541596e-06,1.758541459
188,3,1.118639471e-05,1,4.081321696e-06,1.761242992
189,3,1.13364869e-05,1,4.087122187e-06,1.763948676
190,3,1.148791863e-05,1,4.092943062e-06,1.766658517
191,3,1.164061955e-05,1,4.098784313e-06,1.769372521
192,3,1.179468904e-05,1,4.104645935e-06,1.772090694
193,3,1.195014132e-05,1,4.110527925e-06,1.774813042
194,3,1.210698735e-05,1,4.116430282e-06,1.777539573
195,3,1.226524908e-05,1,4.122353003e-06,1.780270293
196,3,1.24249236e-05,1,4.128296092e-06,1.783005207
197,3,1.258606825e-05,1,4.134259551e-06,1.785744323
198,3,1.274867881e-05,1,4.140243383e-06,1.788487647
199,3,1.291274861e-05,1,4.146247596e-06,1.791235185
200,3,1.307832239e-05,1,4.152272197e-06,1.793986944
201,3,1.324548361e-05,1,4.158317196e-06,1.796742931
202,3,1.341425677e-05,1,4.164382603e-06,1.799503151
203,3,1.358467764e-05,1,4.170468432e-06,1.802267612
204,3,1.375674736e-05,1,4.176574696e-06,1.805036319
205,3,1.39305323e-05,1,4.182701413e-06,1.80780928
206,3,1.410607141e-05,1,4.188848598e-06,1.810586501
207,3,1.428343123e-05,1,4.195016272e-06,1.813367988
208,3,1.446268268e-05,1,4.201204455e-06,1.816153749
209,3,1.464391462e-05,1,4.207413169e-06,1.818943789
210,3,1.482715241e-05,1,4.213642438e-06,1.821738115
211,3,1.501242079e-05,1,4.219892287e-06,1.824536734
212,3,1.51997079e-05,1,4.226162743e-06,1.827339652
213,3,1.5389123e-05,1,4.232453823e-06,1.830146876
214,3,1.55807424e-05,1,4.238765535e-06,1.832958413
215,3,1.577464095e-05,1,4.245097941e-06,1.835774268
216,3,1.597083001e-05,1,4.251451071e-06,1.83859445
217,3,1.616941292e-05,1,4.257824966e-06,1.841418964
218,3,1.637040629e-05,1,4.264219673e-06,1.844247817
219,3,1.6573938e-05,1,4.270635227e-06,1.847081016
220,3,1.678004538e-05,1,4.277071662e-06,1.849918568
221,3,1.698875247e-05,1,4.283529015e-06,1.852760479
222,3,1.72001679e-05,1,4.290007321e-06,1.855606755
223,3,1.741428684e-05,1,4.296506617e-06,1.858457404
224,3,1.763115328e-05,1,4.303026941e-06,1.861312432
225,3,1.785086365e-05,1,4.30956833e-06,1.864171847
226,3,1.807351849e-05,1,4.316130823e-06,1.867035654
227,3,1.829902927e-05,1,4.322714457e-06,1.86990386
228,3,1.852744893e-05,1,4.329319272e-06,1.872776473
229,3,1.875882375e-05,1,4.335945305e-06,1.875653499
230,3,1.899308519e-05,1,4.342592596e-06,1.878534944
231,3,1.923027452e-05,1,4.349261182e-06,1.881420816
232,3,1.947029568e-05,1,4.355951103e-06,1.884311122
233,3,1.971326376e-05,1,4.362662397e-06,1.887205868
234,3,1.995916201e-05,1,4.369395102e-06,1.89010506
235,3,2.020768777e-05,1,4.376149256e-06,1.893008707
236,3,2.045895088e-05,1,4.382924895e-06,1.895916814
237,3,2.071282209e-05,1,4.389722058e-06,1.898829389
238,3,2.096921314e-05,1,4.396540781e-06,1.901746438
239,3,2.122776917e-05,1,4.4033811e-06,1.904667968
240,3,2.148851596e-05,1,4.410243052e-06,1.907593987
241,3,2.175138725e-05,1,4.417122729e-06,1.9105245
242,3,2.201599896e-05,1,4.424007363e-06,1.913459516
243,3,2.228221391e-05,1,4.430913817e-06,1.91639904
244,3,2.255008e-05,1,4.437842124e-06,1.91934308
245,3,2.281922068e-05,1,4.444792316e-06,1.922291643
246,3,2.308921348e-05,1,4.451764424e-06,1.925244736
247,3,2.336001208e-05,1,4.458758481e-06,1.928202365
248,3,2.363120696e-05,1,4.465774518e-06,1.931164538
249,3,2.390260917e-05,1,4.472812565e-06,1.934131261
250,3,2.417385528e-05,1,4.479872653e-06,1.937102542
251,3,2.444441261e-05,1,4.48695481e-06,1.940078387
252,3,2.471439408e-05,1,4.494059064e-06,1.943058804
253,3,2.498292898e-05,1,4.501185446e-06,1.946043799
254,3,2.525003348e-05,1,4.508333984e-06,1.94903338
255,3,2.551519974e-05,1,4.515504707e-06,1.952027554
256,3,2.577777391e-05,1,4.522697644e-06,1.955026327
257,3,2.603801716e-05,1,4.529912822e-06,1.958029707
258,3,2.629515347e-05,1,4.537150269e-06,1.961037701
259,3,2.654879795e-05,1,4.544410015e-06,1.964050315
260,3,2.679830302e-05,1,4.551692086e-06,1.967067558
261,3,2.704366193e-05,1,4.558996513e-06,1.970089435
262,3,2.728449404e-05,1,4.566323324e-06,1.973115955
263,3,2.751977353e-05,1,4.573672548e-06,1.976147124
264,3,2.774895276e-05,1,4.581044214e-06,1.979182949
265,3,2.797175982e-05,1,4.588438353e-06,1.982223438
266,3,2.818843843e-05,1,4.595854993e-06,1.985268598
267,3,2.839835603e-05,1,4.603294167e-06,1.988318435
268,3,2.86010127e-05,1,4.610755904e-06,1.991372958
269,3,2.879630744e-05,1,4.618240237e-06,1.994432172
270,3,2.898515506e-05,1,4.625747192e-06,1.997496086
271,3,2.91667402e-05,1,4.633276798e-06,2.000564707
272,3,2.934099639e-05,1,4.6408291e-06,2.003638041
273,3,2.950796451e-05,1,4.648404132e-06,2.006716097
274,3,2.966729363e-05,1,4.656001932e-06,2.00979888
275,3,2.981928174e-05,1,4.663622536e-06,2.0128864
276,3,2.996355352e-05,1,4.671265982e-06,2.015978662
277,3,3.010002261e-05,1,4.67893231e-06,2.019075674
278,3,3.022871855e-05,1,4.68662156e-06,2.022177443
279,3,3.034986468e-05,1,4.694333775e-06,2.025283976
280,3,3.046348865e-05,1,4.702068998e-06,2.028395282
281,3,3.056985287e-05,1,4.709827273e-06,2.031511367
282,3,3.066897718e-05,1,4.717608648e-06,2.034632238
283,3,3.076094677e-05,1,4.725413171e-06,2.037757902
284,3,3.084609613e-05,1,4.733240891e-06,2.040888368
285,3,3.09245653e-05,1,4.741091861e-06,2.044023642
286,3,3.099657541e-05,1,4.748966133e-06,2.047163731
287,3,3.106228053e-05,1,4.756863764e-06,2.050308643
288,3,3.112245989e-05,1,4.764784811e-06,2.053458386
289,3,3.117747049e-05,1,4.772729333e-06,2.056612965
290,3,3.122731491e-05,1,4.780697392e-06,2.05977239
291,3,3.127217456e-05,1,4.788689053e-06,2.062936666
292,3,3.131237046e-05,1,4.796704381e-06,2.066105801
293,3,3.134816978e-05,1,4.804743446e-06,2.069279802
294,3,3.138004117e-05,1,4.812806319e-06,2.072458677
295,3,3.140869808e-05,1,4.820893073e-06,2.075642433
296,3,3.143426496e-05,1,4.829003785e-06,2.078831076
297,3,3.145712338e-05,1,4.837138533e-06,2.082024615
298,3,3.147745453e-05,1,4.845297401e-06,2.085223055
299,3,3.149505168e-05,1,4.853480472e-06,2.088426405
300,3,3.151113022e-05,1,4.861687834e-06,2.09163467
301,3,3.152651645e-05,1,4.869919771e-06,2.094847858
302,3,3.154160458e-05,1,4.878176438e-06,2.098065977
303,3,3.155638673e-05,1,4.886457918e-06,2.101289032
304,3,3.157115715e-05,1,4.894764221e-06,2.10451703
305,3,3.158599898e-05,1,4.903095524e-06,2.107749979
306,3,3.160134049e-05,1,4.911451926e-06,2.110987885
307,3,3.161749342e-05,1,4.919833529e-06,2.114230755
308,3,3.163459766e-05,1,4.928240438e-06,2.117478596
309,3,3.165301072e-05,1,4.936672762e-06,2.120731413
310,3,3.167270094e-05,1,4.945130614e-06,2.123989214
311,3,3.169377834e-05,1,4.953614111e-06,2.127252004
312,3,3.171640267e-05,1,4.962123371e-06,2.130519791
313,3,3.174068107e-05,1,4.970658518e-06,2.13379258
314,3,3.176680165e-05,1,4.979219679e-06,2.137070379
315,3,3.179470187e-05,1,4.987806985e-06,2.140353192
316,3,3.182453949e-05,1,4.996420569e-06,2.143641027
317,3,3.185623364e-05,1,5.005060568e-06,2.146933889
318,3,3.18897711e-05,1,5.013727126e-06,2.150231784
319,3,3.192515789e-05,1,5.022420387e-06,2.153534719
320,3,3.196231032e-05,1,5.031140499e-06,2.1568427
321,3,3.200128114e-05,1,5.039887616e-06,2.160155732
322,3,3.204202608e-05,1,5.048661894e-06,2.163473821
323,3,3.20844876e-05,1,5.057463494e-06,2.166796974
324,3,3.212869543e-05,1,5.066292579e-06,2.170125197
325,3,3.217438569e-05,1,5.075149317e-06,2.173458495
326,3,3.222156053e-05,1,5.084033881e-06,2.176796874
327,3,3.227009216e-05,1,5.092946445e-06,2.18014034
328,3,3.231992877e-05,1,5.10188719e-06,2.1834889
329,3,3.237100184e-05,1,5.110856299e-06,2.186842559
330,3,3.242313651e-05,1,5.119853959e-06,2.190201324
331,3,3.247620358e-05,1,5.128880362e-06,2.193565201
332,3,3.253009881e-05,1,5.137935702e-06,2.196934195
333,3,3.258481975e-05,1,5.147020179e-06,2.200308314
334,3,3.264012204e-05,1,5.156133996e-06,2.203687563
335,3,3.269585161e-05,1,5.16527736e-06,2.207071949
336,3,3.275187505e-05,1,5.17445048e-06,2.210461479
337,3,3.280806711e-05,1,5.183653573e-06,2.21385616
338,3,3.28642891e-05,1,5.192886856e-06,2.217255999
339,3,3.292041299e-05,1,5.202150552e-06,2.220661001
340,3,3.297625869e-05,1,5.211444887e-06,2.224071176
341,3,3.30317039e-05,1,5.220770091e-06,2.22748653
342,3,3.308676813e-05,1,5.230126397e-06,2.23090707
343,3,3.314126409e-05,1,5.239514043e-06,2.234332805
344,3,3.319501954e-05,1,5.24893327e-06,2.237763742
345,3,3.324791875e-05,1,5.258384323e-06,2.24119989
346,3,3.329985226e-05,1,5.26786745e-06,2.244641256
347,3,3.335060072e-05,1,5.277382904e-06,2.24808785
348,3,3.34001759e-05,1,5.28693094e-06,2.25153968
349,3,3.344848439e-05,1,5.296511816e-06,2.254996755
350,3,3.349540805e-05,1,5.306125797e-06,2.258459085
351,3,3.354082706e-05,1,5.315773148e-06,2.261926678
352,3,3.358464798e-05,1,5.325454162e-06,2.265399545
353,3,3.362680549e-05,1,5.33516912e-06,2.268877696
354,3,1.094113536e-06,1,5.344918313e-06,2.27236114
355,3,1.218785002e-06,1,2.677351016e-06,1.137924944
356,3,1.357083787e-06,1,2.735554722e-06,1.162465968
357,3,1.510442674e-06,1,2.795034608e-06,1.187536237
358,3,1.680436446e-06,1,2.855819174e-06,1.213147163
359,3,1.8687951e-06,1,2.917937577e-06,1.239310407
360,3,2.07741719e-06,1,2.981419654e-06,1.266037878
361,3,2.308386749e-06,1,3.046295935e-06,1.293341743
362,3,2.563990097e-06,1,3.112597664e-06,1.321234434
363,3,2.846725183e-06,1,3.180356816e-06,1.349728647
364,3,3.159331463e-06,1,3.249606115e-06,1.378837354
365,3,3.504799861e-06,1,3.320379055e-06,1.408573807
366,3,3.886411677e-06,1,3.392709919e-06,1.438951542
367,3,4.307746951e-06,1,3.466633799e-06,1.469984388
368,3,4.772711463e-06,1,3.542186618e-06,1.501686473
369,3,5.285566884e-06,1,3.619405153e-06,1.534072228
370,3,5.850960126e-06,1,3.698327056e-06,1.567156396
371,3,6.473959926e-06,1,3.778990878e-06,1.600954039
372,3,7.160063215e-06,1,3.861436091e-06,1.635480543
373,3,7.915256828e-06,1,3.945703119e-06,1.670751625
374,3,8.746043234e-06,1,4.031833357e-06,1.706783344
375,3,9.659481571e-06,1,4.1198692e-06,1.743592102
376,3,1.066322996e-05,1,4.209854072e-06,1.781194657
377,3,1.176558618e-05,1,4.301832453e-06,1.819608128
378,3,1.297554118e-05,1,4.395849909e-06,1.858850004
379,3,1.430281386e-05,1,4.491953121e-06,1.898938151
380,3,1.57578864e-05,1,4.59018992e-06,1.93989082
381,3,1.735207735e-05,1,4.690609314e-06,1.981726658
382,3,1.909758442e-05,1,4.793261529e-06,2.024464712
383,3,2.100759712e-05,1,4.898198038e-06,2.068124443
384,3,2.309628969e-05,1,5.005471599e-06,2.112725729
385,3,2.537893108e-05,1,5.115136295e-06,2.15828888
386,3,2.787185169e-05,1,5.22724757e-06,2.204834643
387,3,3.059263297e-05,1,5.341862284e-06,2.252384215
388,3,3.356007882e-05,1,5.459038706e-06,2.300959249
389,3,3.679434718e-05,1,5.578836617e-06,2.350581867
390,3,3.678346706e-05,1,5.701317332e-06,2.401274668
391,3,3.676301478e-05,1,5.712613261e-06,2.405094328
392,3,3.674219538e-05,1,5.723638348e-06,2.408787106
393,3,3.672084956e-05,1,5.734707635e-06,2.412485631
394,3,3.669891573e-05,1,5.745821483e-06,2.416189915
395,3,3.667637705e-05,1,5.756980271e-06,2.41989997
396,3,3.665321879e-05,1,5.768184372e-06,2.423615811
397,3,3.662945691e-05,1,5.77943416e-06,2.42733745
398,3,3.660514151e-05,1,5.790730007e-06,2.431064898
399,3,3.658032192e-05,1,5.802072287e-06,2.434798169
400,3,3.655507038e-05,1,5.813461359e-06,2.438537275
401,3,3.652947394e-05,1,5.824897565e-06,2.442282228
402,3,3.650363859e-05,1,5.836381293e-06,2.446033038
403,3,3.647764305e-05,1,5.847912909e-06,2.449789718
404,3,3.64515785e-05,1,5.859492777e-06,2.453552279
405,3,3.642554654e-05,1,5.871121259e-06,2.457320732
406,3,3.639963766e-05,1,5.882798716e-06,2.461095087
407,3,3.637397052e-05,1,5.894525505e-06,2.464875356
408,3,3.634865314e-05,1,5.906301983e-06,2.468661547
409,3,3.632381471e-05,1,5.918128505e-06,2.472453672
410,3,3.629955005e-05,1,5.930005423e-06,2.47625174
411,3,3.627591571e-05,1,5.941933087e-06,2.48005576
412,3,3.62529686e-05,1,5.953911843e-06,2.483865741
413,3,3.623087152e-05,1,5.965942037e-06,2.487681693
414,3,3.620978323e-05,1,5.978024009e-06,2.491503623
415,3,3.618981348e-05,1,5.990158098e-06,2.495331541
416,3,3.617106413e-05,1,6.002344639e-06,2.499165453
417,3,3.615362924e-05,1,6.014583964e-06,2.503005369
418,3,3.613760509e-05,1,6.0268764e-06,2.506851296
419,3,3.612307065e-05,1,6.039222272e-06,2.510703241
420,3,3.611011648e-05,1,6.051621901e-06,2.514561211
421,3,3.609883089e-05,1,6.064075602e-06,2.518425214
422,3,3.608931935e-05,1,6.076583688e-06,2.522295256
423,3,3.608165549e-05,1,6.089146466e-06,2.526171344
424,3,3.607591067e-05,1,6.101764239e-06,2.530053485
425,3,3.607215359e-05,1,6.114437305e-06,2.533941685
426,3,3.607042989e-05,1,6.127165957e-06,2.53783595
427,3,3.607080585e-05,1,6.139950482e-06,2.541736287
428,3,3.60733511e-05,1,6.152791163e-06,2.545642702
429,3,3.607812587e-05,1,6.165688276e-06,2.5495552
430,3,3.608516323e-05,1,6.178642092e-06,2.553473789
431,3,3.609448214e-05,1,6.191652877e-06,2.557398473
432,3,3.610611762e-05,1,6.204720888e-06,2.561329259
433,3,3.612008884e-05,1,6.217846377e-06,2.565266153
434,3,3.613642453e-05,1,6.23102959e-06,2.56920916
435,3,3.61551383e-05,1,6.244270765e-06,2.573158286
436,3,3.617622658e-05,1,6.257570134e-06,2.577113538
437,3,3.619962487e-05,1,6.270927922e-06,2.581074921
438,3,3.622540206e-05,1,6.284344343e-06,2.585042441
439,3,3.625354261e-05,1,6.297819609e-06,2.589016104
440,3,3.628400886e-05,1,6.311353918e-06,2.592995916
441,3,3.631681209e-05,1,6.324947465e-06,2.596981883
442,3,3.635192782e-05,1,6.338600433e-06,2.600974011
443,3,3.638931282e-05,1,6.352312998e-06,2.604972306
444,3,3.642893785e-05,1,6.366085328e-06,2.608976775
445,3,3.647075675e-05,1,6.379917579e-06,2.612987424
446,3,3.651474643e-05,1,6.393809901e-06,2.617004259
447,3,3.656084025e-05,1,6.407762432e-06,2.621027288
448,3,3.660898923e-05,1,6.421775301e-06,2.625056516
449,3,3.665914787e-05,1,6.435848627e-06,2.62909195
450,3,3.671124902e-05,1,6.44998252e-06,2.633133597
451,3,3.676524782e-05,1,6.464177078e-06,2.637181465
452,3,3.682107901e-05,1,6.478432387e-06,2.64123556
453,3,3.687868225e-05,1,6.492748526e-06,2.64529589
454,3,3.693799633e-05,1,6.507125558e-06,2.649362461
455,3,3.699895615e-05,1,6.521563539e-06,2.653435282
456,3,3.706150345e-05,1,6.53606251e-06,2.65751436
457,3,3.712557098e-05,1,6.550622502e-06,2.661599703
458,3,3.719109982e-05,1,6.565243532e-06,2.665691319
459,3,3.725802533e-05,1,6.579925606e-06,2.669789215
460,3,3.732628545e-05,1,6.594668717e-06,2.673893399
461,3,3.739584197e-05,1,6.609472846e-06,2.678003881
462,3,3.746662073e-05,1,6.624337957e-06,2.682120668
463,3,1.245399079e-06,1,6.639264004e-06,2.686243768
