step,physical_time,inner_iter,cfl,dt,rho,rhou,rhov,rhoE,residual_l2,residual_linf
1,0,6,0.3,0,1.80259,129.564,221.313,451.549,451.549,50.1
2,0,6,0.306,0,2.08881,127.102,217.348,523.719,523.719,71.5953
3,0,6,0.31212,0,2.78411,125.093,214.055,699.14,699.14,92.5428
4,0,6,0.318362,0,3.63249,123.534,211.418,913.804,913.804,113.036
5,0,6,0.32473,0,4.52862,122.425,209.426,1141.52,1141.52,133.165
6,0,6,0.32473,0,5.4343,121.773,208.069,1372.94,1372.94,153.013
7,0,5,0.32473,0,6.31751,121.573,207.338,1600.09,1600.09,172.287
8,0,5,0.32473,0,7.17223,121.634,207.186,1821.55,1821.55,191.047
9,0,5,0.32473,0,7.99841,121.991,207.583,2037.41,2037.41,209.409
10,0,5,0.32473,0,8.79711,122.675,208.497,2247.98,2247.98,227.451
11,0,5,0.32473,0,9.57033,123.662,209.898,2453.83,2453.83,245.239
12,0,5,0.32473,0,10.3204,124.937,211.76,2655.59,2655.59,262.837
13,0,5,0.32473,0,11.0498,126.484,214.061,2853.9,2853.9,280.301
14,0,5,0.32473,0,11.761,128.288,216.778,3049.42,3049.42,297.683
15,0,5,0.32473,0,12.4563,130.336,219.891,3242.75,3242.75,315.032
16,0,5,0.32473,0,13.1379,132.617,223.385,3434.49,3434.49,332.393
17,0,5,0.32473,0,13.808,135.122,227.242,3625.2,3625.2,349.808
18,0,5,0.32473,0,14.4685,137.841,231.451,3815.41,3815.41,367.316
19,0,5,0.32473,0,15.1213,140.768,235.999,4005.6,4005.6,384.955
20,0,5,0.32473,0,15.7682,143.896,240.875,4196.26,4196.26,402.761
21,0,5,0.32473,0,16.4107,147.221,246.072,4387.81,4387.81,420.767
22,0,5,0.32473,0,17.0504,150.738,251.582,4580.69,4580.69,439.006
23,0,5,0.32473,0,17.6885,154.442,257.4,4775.25,4775.25,457.509
24,0,5,0.32473,0,18.3264,158.327,263.52,4971.87,4971.87,476.307
25,0,5,0.32473,0,18.9655,162.396,269.94,5170.93,5170.93,495.429
26,0,5,0.32473,0,19.6068,166.648,276.657,5372.79,5372.79,514.904
27,0,5,0.32473,0,20.2515,171.083,283.67,5577.78,5577.78,534.762
28,0,5,0.32473,0,20.9007,175.7,290.978,5786.22,5786.22,555.029
29,0,5,0.32473,0,21.5553,180.502,298.582,5998.42,5998.42,575.734
30,0,5,0.32473,0,22.2162,185.488,306.484,6214.68,6214.68,596.904
31,0,5,0.32473,0,22.8844,190.663,314.685,6435.29,6435.29,618.566
32,0,5,0.314988,0,23.5607,196.026,323.188,6660.56,6660.56,640.749
33,0,5,0.305538,0,24.2246,201.406,331.717,6883.56,6883.56,662.765
34,0,5,0.3,0,24.8766,206.794,340.259,7104.3,7104.3,684.612
35,0,5,0.3,0,25.5254,212.25,348.91,7325.59,7325.59,706.562
36,0,5,0.3,0,26.1834,217.879,357.831,7551.73,7551.73,729.044
37,0,5,0.3,0,26.8514,223.681,367.026,7782.94,7782.94,752.078
38,0,5,0.3,0,27.5299,229.66,376.501,8019.42,8019.42,775.687
39,0,5,0.3,0,28.2193,235.819,386.26,8261.39,8261.39,799.894
40,0,5,0.3,0,28.9201,242.162,396.309,8509.07,8509.07,824.722
41,0,5,0.3,0,29.6331,248.693,406.652,8762.69,8762.69,850.195
42,0,5,0.3,0,30.3585,255.416,417.297,9022.46,9022.46,876.336
43,0,5,0.3,0,31.097,262.337,428.249,9288.61,9288.61,903.169
44,0,5,0.3,0,31.8491,269.459,439.515,9561.36,9561.36,930.719
45,0,5,0.3,0,32.6152,276.787,451.103,9840.95,9840.95,959.011
46,0,5,0.3,0,33.3959,284.327,463.018,10127.6,10127.6,988.072
47,0,5,0.3,0,34.1917,292.083,475.27,10421.6,10421.6,1017.93
48,0,5,0.3,0,35.003,300.06,487.865,10723.1,10723.1,1048.6
49,0,5,0.3,0,35.8303,308.265,500.812,11032.4,11032.4,1080.13
50,0,5,0.3,0,36.6743,316.703,514.119,11349.8,11349.8,1112.53
51,0,5,0.3,0,37.5353,325.379,527.795,11675.4,11675.4,1145.83
52,0,5,0.3,0,38.4138,334.301,541.85,12009.6,12009.6,1180.07
53,0,5,0.3,0,39.3105,343.474,556.292,12352.7,12352.7,1215.28
54,0,5,0.3,0,40.2258,352.905,571.131,12704.8,12704.8,1251.48
55,0,5,0.3,0,41.1602,362.6,586.378,13066.3,13066.3,1288.71
56,0,5,0.3,0,42.1143,372.566,602.042,13437.5,13437.5,1327
57,0,5,0.3,0,43.0887,382.811,618.134,13818.6,13818.6,1366.39
58,0,5,0.3,0,44.0838,393.342,634.666,14210,14210,1406.9
59,0,5,0.3,0,45.1002,404.167,651.649,14612,14612,1448.57
60,0,5,0.3,0,46.1386,415.294,669.094,15024.8,15024.8,1491.45
61,0,5,0.3,0,47.1995,426.731,687.013,15448.9,15448.9,1535.56
62,0,5,0.3,0,48.2834,438.485,705.419,15884.5,15884.5,1580.95
63,0,5,0.3,0,49.3911,450.567,724.325,16332,16332,1627.65
64,0,5,0.3,0,50.523,462.984,743.743,16791.7,16791.7,1675.71
65,0,5,0.3,0,51.6799,475.746,763.688,17264.1,17264.1,1725.16
66,0,5,0.3,0,52.8624,488.862,784.173,17749.4,17749.4,1776.06
67,0,5,0.3,0,54.0711,502.342,805.212,18248,18248,1828.44
68,0,5,0.3,0,55.3067,516.196,826.821,18760.4,18760.4,1882.34
69,0,5,0.3,0,56.5699,530.434,849.015,19286.9,19286.9,1937.82
70,0,5,0.3,0,57.8614,545.066,871.809,19828,19828,1994.93
71,0,5,0.3,0,59.1818,560.104,895.218,20384.1,20384.1,2053.7
72,0,5,0.3,0,60.532,575.557,919.261,20955.6,20955.6,2114.2
73,0,5,0.3,0,61.9126,591.439,943.953,21543,21543,2176.47
74,0,5,0.3,0,63.3244,607.76,969.313,22146.7,22146.7,2240.57
75,0,5,0.3,0,64.7681,624.533,995.357,22767.2,22767.2,2306.56
76,0,5,0.3,0,66.2447,641.771,1022.1,23405,23405,2374.49
77,0,5,0.3,0,67.7549,659.485,1049.57,24060.6,24060.6,2444.41
78,0,5,0.3,0,69.2995,677.69,1077.79,24734.5,24734.5,2516.39
79,0,5,0.3,0,70.8793,696.399,1106.76,25427.2,25427.2,2590.5
80,0,5,0.3,0,72.4954,715.626,1136.52,26139.4,26139.4,2666.79
81,0,5,0.3,0,74.1485,735.384,1167.08,26871.5,26871.5,2745.33
82,0,5,0.3,0,75.8395,755.69,1198.46,27624.1,27624.1,2826.18
83,0,5,0.3,0,77.5695,776.558,1230.7,28397.9,28397.9,2909.42
84,0,5,0.3,0,79.3393,798.004,1263.8,29193.5,29193.5,2995.13
85,0,5,0.3,0,81.15,820.043,1297.8,30011.4,30011.4,3083.36
86,0,5,0.3,0,83.0026,842.693,1332.72,30852.3,30852.3,3174.2
87,0,5,0.3,0,84.898,865.97,1368.59,31717,31717,3267.73
88,0,5,0.3,0,86.8374,889.892,1405.42,32606,32606,3364.02
89,0,5,0.3,0,88.8218,914.476,1443.25,33520.1,33520.1,3463.16
90,0,5,0.3,0,90.8524,939.741,1482.1,34460.1,34460.1,3565.24
91,0,5,0.3,0,92.9302,965.706,1522.01,35426.6,35426.6,3670.34
92,0,5,0.3,0,95.0565,992.39,1563,36420.5,36420.5,3778.55
93,0,5,0.3,0,97.2324,1019.81,1605.09,37442.5,37442.5,3889.96
94,0,5,0.3,0,99.4592,1048,1648.33,38493.5,38493.5,4004.68
95,0,5,0.3,0,101.738,1076.96,1692.74,39574.3,39574.3,4122.79
96,0,5,0.3,0,104.071,1106.73,1738.35,40685.8,40685.8,4244.4
