step,inner_iterations,linear_residual_ratio,converged,min_dtau,max_dtau
1,3,3.786310721e-08,1,0,0
2,3,5.257956934e-08,1,3.401799994e-06,1.323790555
3,3,6.838286816e-08,1,3.402652083e-06,1.325824209
4,3,8.509812737e-08,1,3.403530259e-06,1.327860987
5,3,1.025966444e-07,1,3.40444433e-06,1.329900895
6,3,1.207569501e-07,1,3.405402184e-06,1.331943936
7,3,1.394576277e-07,1,3.406409918e-06,1.333990115
8,3,1.585782412e-07,1,3.407471895e-06,1.336039438
9,3,1.78002726e-07,1,3.408590896e-06,1.338091909
10,3,1.976232788e-07,1,3.409768337e-06,1.340147534
11,3,2.173437258e-07,1,3.411004512e-06,1.342206316
12,3,2.370818833e-07,1,3.412298848e-06,1.344268261
13,3,2.567707779e-07,1,3.413650135e-06,1.346333374
14,3,2.763588098e-07,1,3.415056725e-06,1.348401659
15,3,2.958090577e-07,1,3.4165167e-06,1.350473121
16,3,3.150979579e-07,1,3.418028007e-06,1.352547766
17,3,3.342135755e-07,1,3.419588554e-06,1.354625598
18,3,3.531540445e-07,1,3.421196285e-06,1.356706622
19,3,3.719255213e-07,1,3.422849229e-06,1.358790843
20,3,3.905414743e-07,1,3.424545527e-06,1.360878266
21,3,4.090208353e-07,1,3.426283456e-06,1.362968895
22,3,4.273841316e-07,1,3.428061433e-06,1.365062737
23,3,4.456538759e-07,1,3.429878015e-06,1.367159795
24,3,4.638546074e-07,1,3.431731896e-06,1.369260074
25,3,4.820140983e-07,1,3.4336219e-06,1.37136358
26,3,5.001536779e-07,1,3.435545385e-06,1.373470317
27,3,5.182986703e-07,1,3.437500106e-06,1.375580291
28,3,5.36475966e-07,1,3.439488225e-06,1.377693507
29,3,5.547117135e-07,1,3.441508979e-06,1.379809968
30,3,5.730245476e-07,1,3.443561685e-06,1.381929681
31,3,5.914365355e-07,1,3.445645736e-06,1.384052651
32,3,6.099686688e-07,1,3.447760525e-06,1.386178882
33,3,6.286408569e-07,1,3.449905536e-06,1.388308379
34,3,6.474718756e-07,1,3.452080438e-06,1.390441148
35,3,6.66479473e-07,1,3.45428484e-06,1.392577193
36,3,6.856805126e-07,1,3.45651839e-06,1.394716519
37,3,7.050939106e-07,1,3.458780771e-06,1.396859132
38,3,7.24732396e-07,1,3.461071695e-06,1.399005037
39,3,7.446086713e-07,1,3.463390904e-06,1.401154238
40,3,7.647360865e-07,1,3.465738162e-06,1.403306741
41,3,7.851287716e-07,1,3.468113253e-06,1.405462551
42,3,8.057982046e-07,1,3.47051598e-06,1.407621672
43,3,8.267557942e-07,1,3.472946147e-06,1.409784111
44,3,8.480119888e-07,1,3.475403593e-06,1.411949871
45,3,8.695767809e-07,1,3.477888169e-06,1.414118959
46,3,8.914604881e-07,1,3.480399738e-06,1.416291379
47,3,9.136718909e-07,1,3.482938173e-06,1.418467136
48,3,9.362204208e-07,1,3.485503353e-06,1.420646235
49,3,9.591146086e-07,1,3.488095165e-06,1.422828683
50,3,9.823627267e-07,1,3.490713505e-06,1.425014483
51,3,1.005973591e-06,1,3.493358271e-06,1.42720364
52,3,1.029954105e-06,1,3.496029369e-06,1.429396161
53,3,1.054312972e-06,1,3.498726709e-06,1.431592051
54,3,1.079056988e-06,1,3.501450204e-06,1.433791313
55,3,1.104193756e-06,1,3.504199774e-06,1.435993954
56,3,1.129730904e-06,1,3.506975337e-06,1.438199979
57,3,1.155674874e-06,1,3.509776819e-06,1.440409393
58,3,1.182033531e-06,1,3.512604147e-06,1.442622201
59,3,1.208813329e-06,1,3.515457249e-06,1.444838409
60,3,1.236021166e-06,1,3.518336057e-06,1.447058021
61,3,1.263664405e-06,1,3.521240504e-06,1.449281043
62,3,1.291749293e-06,1,3.524170526e-06,1.45150748
63,3,1.320283797e-06,1,3.527126059e-06,1.453737337
64,3,1.349274742e-06,1,3.530107042e-06,1.45597062
65,3,1.37872781e-06,1,3.533113414e-06,1.458207334
66,3,1.408650235e-06,1,3.536145116e-06,1.460447484
67,3,1.439048558e-06,1,3.539202091e-06,1.462691075
68,3,1.469929347e-06,1,3.54228428e-06,1.464938113
69,3,1.501299809e-06,1,3.545391629e-06,1.467188603
70,3,1.533166684e-06,1,3.548524082e-06,1.46944255
71,3,1.565536891e-06,1,3.551681584e-06,1.47169996
72,3,1.598417578e-06,1,3.554864083e-06,1.473960838
73,3,1.631815558e-06,1,3.558071524e-06,1.476225189
74,3,1.665737879e-06,1,3.561303856e-06,1.478493019
75,3,1.700191789e-06,1,3.564561027e-06,1.480764332
76,3,1.735184322e-06,1,3.567842985e-06,1.483039135
77,3,1.770722712e-06,1,3.571149681e-06,1.485317432
78,3,1.806816098e-06,1,3.574481062e-06,1.48759923
79,3,1.843469991e-06,1,3.57783708e-06,1.489884533
80,3,1.880691775e-06,1,3.581217685e-06,1.492173346
81,3,1.91848947e-06,1,3.584622828e-06,1.494465676
82,3,1.956870182e-06,1,3.58805246e-06,1.496761527
83,3,1.995841519e-06,1,3.591506532e-06,1.499060905
84,3,2.035411213e-06,1,3.594984997e-06,1.501363816
85,3,2.075587039e-06,1,3.598487806e-06,1.503670264
86,3,2.116376847e-06,1,3.602014912e-06,1.505980256
87,3,2.157788574e-06,1,3.605566267e-06,1.508293796
88,3,2.199830247e-06,1,3.609141825e-06,1.510610891
89,3,2.242509951e-06,1,3.612741537e-06,1.512931545
90,3,2.285835849e-06,1,3.616365358e-06,1.515255764
91,3,2.329816232e-06,1,3.62001324e-06,1.517583554
92,3,2.374459412e-06,1,3.623685138e-06,1.51991492
93,3,2.419773769e-06,1,3.627381006e-06,1.522249867
94,3,2.465767392e-06,1,3.631100796e-06,1.524588401
95,3,2.512448708e-06,1,3.634844463e-06,1.526930528
96,3,2.559826682e-06,1,3.638611961e-06,1.529276253
97,3,2.60791022e-06,1,3.642403246e-06,1.531625582
98,3,2.656708256e-06,1,3.64621827e-06,1.533978519
99,3,2.70623268e-06,1,3.650056989e-06,1.536335072
100,3,2.7564893e-06,1,3.653919357e-06,1.538695244
101,3,2.807485718e-06,1,3.657805329e-06,1.541059043
102,3,2.859232111e-06,1,3.661714861e-06,1.543426472
103,3,2.911737565e-06,1,3.665647906e-06,1.545797539
104,3,2.965010909e-06,1,3.669604421e-06,1.548172248
105,3,3.019061338e-06,1,3.673584353e-06,1.550550605
106,3,3.073898163e-06,1,3.677587652e-06,1.552932616
107,3,3.129530936e-06,1,3.681614265e-06,1.555318286
108,3,3.185968912e-06,1,3.685664149e-06,1.557707622
109,3,3.243220857e-06,1,3.689737257e-06,1.560100627
110,3,3.301294433e-06,1,3.693833546e-06,1.562497309
111,3,3.360200221e-06,1,3.697952972e-06,1.564897673
112,3,3.419948492e-06,1,3.702095489e-06,1.567301725
113,3,3.480548769e-06,1,3.706261055e-06,1.569709469
