x,y,nx,ny,pressure,cp,cf,rho,u,v,mach,tag,cell_center_u,cell_center_v,cell_center_mach,tangential_wall_shear
4.586508845886e-01,1.984759610624e-01,-9.177546256840e-01,-3.971478906348e-01,7.152822219412e+01,1.993015310890e-01,0.000000000000e+00,9.997116333615e-01,1.619780106768e-01,-3.743090976013e-01,4.075101593498e-02,WALL,1.677425603235e-01,-3.718145542140e-01,4.075584822173e-02,0.000000000000e+00
4.452834331275e-01,2.268832414167e-01,-8.910065241884e-01,-4.539904997395e-01,7.146312756592e+01,6.911227469715e-02,0.000000000000e+00,9.991344710336e-01,2.119812571607e-01,-4.160366422737e-01,4.666138685173e-02,WALL,2.177355210885e-01,-4.131046983594e-01,4.666584981455e-02,0.000000000000e+00
4.301586513865e-01,2.543951172702e-01,-8.607420270039e-01,-5.090414157504e-01,7.145625307965e+01,5.536330216236e-02,0.000000000000e+00,9.991556818264e-01,2.690651349160e-01,-4.549642965344e-01,5.282466500865e-02,WALL,2.744149131145e-01,-4.518004465275e-01,5.282831682278e-02,0.000000000000e+00
4.133362299692e-01,2.809030118179e-01,-8.270805742746e-01,-5.620833778521e-01,7.144654350771e+01,3.594415827044e-02,0.000000000000e+00,9.991535892156e-01,3.302271569331e-01,-4.859145054974e-01,5.871830902311e-02,WALL,3.351678628755e-01,-4.825568052062e-01,5.872134424612e-02,0.000000000000e+00
3.948825592877e-01,3.063023105103e-01,-7.901550123757e-01,-6.129070536530e-01,7.143675716634e+01,1.637147553450e-02,0.000000000000e+00,9.991540701765e-01,3.946891922197e-01,-5.088302405792e-01,6.436532433822e-02,WALL,3.991899999649e-01,-5.053390562281e-01,6.436784229672e-02,0.000000000000e+00
3.748704675493e-01,3.304927739193e-01,-7.501110696305e-01,-6.613118653237e-01,7.142487586501e+01,-7.391127129210e-03,0.000000000000e+00,9.991350389587e-01,4.616460976001e-01,-5.236347118800e-01,6.977923174458e-02,WALL,4.656868038681e-01,-5.200723501078e-01,6.978130927517e-02,0.000000000000e+00
3.533789333375e-01,3.533789333375e-01,-7.071067811865e-01,-7.071067811865e-01,7.141334265284e+01,-3.045755147122e-02,0.000000000000e+00,9.991195536041e-01,5.301850602514e-01,-5.301850602514e-01,7.495446597714e-02,WALL,5.337330541067e-01,-5.266370663961e-01,7.495614429185e-02,0.000000000000e+00
3.304927739193e-01,3.748704675493e-01,-6.613118653237e-01,-7.501110696305e-01,7.139987420938e+01,-5.739443837598e-02,0.000000000000e+00,9.990830112065e-01,5.992108615911e-01,-5.282754363246e-01,7.986236157194e-02,WALL,6.022471128606e-01,-5.248314852830e-01,7.986368062768e-02,0.000000000000e+00
3.063023105103e-01,3.948825592877e-01,-6.129070536530e-01,-7.901550123757e-01,7.138106380180e+01,-9.501525354892e-02,0.000000000000e+00,9.989895661782e-01,6.677405567226e-01,-5.179526685466e-01,8.449293684480e-02,WALL,6.702622301523e-01,-5.147017467500e-01,8.449393819358e-02,0.000000000000e+00
2.809030118179e-01,4.133362299692e-01,-5.620833778521e-01,-8.270805742746e-01,7.135516615292e+01,-1.468105512942e-01,0.000000000000e+00,9.988201962560e-01,7.348748406260e-01,-4.994204259723e-01,8.884489681351e-02,WALL,7.368889657299e-01,-4.964567308815e-01,8.884561931877e-02,0.000000000000e+00
2.543951172702e-01,4.301586513865e-01,-5.090414157504e-01,-8.607420270039e-01,7.131956488930e+01,-2.180130785355e-01,0.000000000000e+00,9.985472268399e-01,7.997772433901e-01,-4.729869432277e-01,9.292059429664e-02,WALL,8.013067450401e-01,-4.704006971782e-01,9.292108012453e-02,0.000000000000e+00
