step,physical_time,inner_iter,cfl,dt,rho,rhou,rhov,rhoE,residual_l2,residual_linf
1,0,80,1,0,1.80259,129.564,221.313,451.549,451.549,50.1
2,0,80,1,0,9315.62,2.01617e+06,774871,1.33805e+08,1.33805e+08,5.19106e+07
3,0,80,1,0,54432,2.96686e+06,5.17978e+06,2.74717e+08,2.74717e+08,1.17149e+08
4,0,80,1,0,50696.8,2.75235e+06,4.81666e+06,2.61947e+08,2.61947e+08,1.11288e+08
5,0,80,1,0,47892.3,2.59894e+06,4.5573e+06,2.4979e+08,2.4979e+08,1.06073e+08
6,0,80,1,0,45329.5,2.46476e+06,4.32433e+06,2.3796e+08,2.3796e+08,1.00878e+08
7,0,4,1,0,43028.7,2.33638e+06,4.10716e+06,2.26541e+08,2.26541e+08,9.56897e+07
8,0,4,1.02,0,40863,2.21929e+06,3.90629e+06,2.15913e+08,2.15913e+08,9.11655e+07
9,0,4,1.0404,0,38844.8,2.10882e+06,3.71594e+06,2.05713e+08,2.05713e+08,8.68256e+07
10,0,4,1.06121,0,36927.9,2.00401e+06,3.53505e+06,1.95912e+08,1.95912e+08,8.26513e+07
11,0,4,1.08243,0,35079.4,1.90427e+06,3.36284e+06,1.86498e+08,1.86498e+08,7.86352e+07
12,0,4,1.10408,0,33344.7,1.80964e+06,3.19894e+06,1.77473e+08,1.77473e+08,7.47749e+07
13,0,4,1.12616,0,31702.7,1.71964e+06,3.04267e+06,1.6882e+08,1.6882e+08,7.10693e+07
14,0,4,1.14869,0,30141,1.63397e+06,2.8936e+06,1.60526e+08,1.60526e+08,6.75163e+07
15,0,4,1.17166,0,28660.8,1.55238e+06,2.75148e+06,1.5259e+08,1.5259e+08,6.4128e+07
16,0,4,1.19509,0,27249.1,1.47455e+06,2.61587e+06,1.44995e+08,1.44995e+08,6.0883e+07
17,0,4,1.21899,0,25905.3,1.40052e+06,2.48643e+06,1.37723e+08,1.37723e+08,5.77771e+07
18,0,4,1.24337,0,24628.5,1.33008e+06,2.36299e+06,1.30768e+08,1.30768e+08,5.48068e+07
19,0,4,1.26824,0,23405.8,1.26314e+06,2.24514e+06,1.24119e+08,1.24119e+08,5.19683e+07
20,0,4,1.29361,0,22248.6,1.19939e+06,2.13277e+06,1.17768e+08,1.17768e+08,4.92575e+07
21,0,4,1.31948,0,21116,1.13869e+06,2.02563e+06,1.11703e+08,1.11703e+08,4.66702e+07
22,0,4,1.34587,0,20064.8,1.08094e+06,1.92362e+06,1.05922e+08,1.05922e+08,4.42022e+07
23,0,4,1.37279,0,19067.1,1.02601e+06,1.8266e+06,1.00417e+08,1.00417e+08,4.18493e+07
24,0,4,1.40024,0,18117.6,973740,1.73414e+06,9.51679e+07,9.51679e+07,3.96074e+07
