x,y,nx,ny,cell_center_u,cell_center_v,cell_center_mach,tangential_wall_shear,boundary_u,boundary_v,boundary_mach,tag
-4.995066821071e-01,-1.569762988233e-02,9.995065603657e-01,3.141075907813e-02,5.792627455480e-05,-4.134625399839e-04,4.170407968228e-05,-2.071286023762e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.975353574357e-01,-4.703093827340e-02,9.955619646031e-01,9.410831331851e-02,1.447983571907e-04,-1.241542697951e-03,1.248585895765e-04,-6.233514947831e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.936004880108e-01,-7.817863703751e-02,9.876883405951e-01,1.564344650402e-01,3.478257409393e-04,-2.043740552462e-03,2.070866775170e-04,-1.033797696874e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.877176029643e-01,-1.090178004376e-01,9.759167619387e-01,2.181432413965e-01,6.499888955984e-04,-2.800243847666e-03,2.871587345274e-04,-1.433524372428e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.799099193559e-01,-1.394267203850e-01,9.602936856769e-01,2.789911060392e-01,1.038698538661e-03,-3.493856346712e-03,3.641102343187e-04,-1.817680873677e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.702082505459e-01,-1.692853867649e-01,9.408807689542e-01,3.387379202453e-01,1.501080598029e-03,-4.106517721384e-03,4.367685234709e-04,-2.180375993288e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.586508845886e-01,-1.984759610624e-01,9.177546256840e-01,3.971478906348e-01,2.023728181902e-03,-4.625477909164e-03,5.043623820638e-04,-2.517769169860e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.452834331275e-01,-2.268832414167e-01,8.910065241884e-01,4.539904997395e-01,2.589408090518e-03,-5.041891845815e-03,5.662256850523e-04,-2.826540487170e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.301586513865e-01,-2.543951172702e-01,8.607420270039e-01,5.090414157504e-01,3.180370160886e-03,-5.346114071946e-03,6.214487230895e-04,-3.102135667388e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.133362299692e-01,-2.809030118179e-01,8.270805742746e-01,5.620833778521e-01,3.777543496249e-03,-5.534065234197e-03,6.694034011411e-04,-3.341430351029e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-3.948825592877e-01,-3.063023105103e-01,7.901550123757e-01,6.129070536530e-01,4.361812207146e-03,-5.604782443709e-03,7.095461055477e-04,-3.541712986254e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-3.748704675493e-01,-3.304927739193e-01,7.501110696305e-01,6.613118653237e-01,4.914299370425e-03,-5.560863420949e-03,7.414486917753e-04,-3.700850814318e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
