step,inner_iterations,linear_residual_ratio,converged,min_dtau,max_dtau
1,3,3.10717726e-10,1,0,0
2,3,4.828845921e-10,1,2.75434027e-09,0.304900176
3,3,6.706511814e-10,1,2.756159192e-09,0.3052098174
4,3,8.650355159e-10,1,2.75797852e-09,0.3055197733
5,3,1.064514138e-09,1,2.759798313e-09,0.3058300439
6,3,1.269174986e-09,1,2.761618599e-09,0.3061406296
7,3,1.47946538e-09,1,2.763439396e-09,0.3064515308
8,3,1.695861546e-09,1,2.765260724e-09,0.3067627477
9,3,1.918779201e-09,1,2.767082588e-09,0.3070742806
10,3,2.148557794e-09,1,2.768905005e-09,0.3073861299
11,3,2.385467942e-09,1,2.770727993e-09,0.3076982959
12,3,2.629724651e-09,1,2.772551568e-09,0.3080107789
13,3,2.88150012e-09,1,2.774375748e-09,0.3083235793
14,3,3.140934096e-09,1,2.776200551e-09,0.3086366974
15,3,3.408141534e-09,1,2.778026e-09,0.3089501334
16,3,3.683217673e-09,1,2.779852118e-09,0.3092638877
17,3,3.966241155e-09,1,2.781678937e-09,0.3095779607
18,3,4.257275985e-09,1,2.783506505e-09,0.3098923526
19,3,4.556371717e-09,1,2.785334899e-09,0.3102070638
20,3,4.863563082e-09,1,2.787164259e-09,0.3105220946
21,3,5.178867891e-09,1,2.788994928e-09,0.3108374454
22,3,5.502288119e-09,1,2.790827627e-09,0.3111531164
23,3,5.833809056e-09,1,2.792662392e-09,0.3114691079
24,3,6.173396315e-09,1,2.79449942e-09,0.3117854204
25,3,6.520996191e-09,1,2.796338429e-09,0.3121020541
26,3,6.876535895e-09,1,2.798178909e-09,0.3124190094
27,3,7.239923465e-09,1,2.800020501e-09,0.3127362865
28,3,7.611047316e-09,1,2.801863093e-09,0.3130538859
29,3,7.989776923e-09,1,2.803706594e-09,0.3133718078
30,3,8.375963112e-09,1,2.805550955e-09,0.3136900526
31,3,8.76943829e-09,1,2.807396027e-09,0.3140086205
32,3,9.170013994e-09,1,2.809241749e-09,0.314327512
33,3,9.57754088e-09,1,2.81108811e-09,0.3146467273
34,3,9.991829529e-09,1,2.812935069e-09,0.3149662668
35,3,1.04125929e-08,1,2.814782606e-09,0.3152861309
36,3,1.083957528e-08,1,2.816630698e-09,0.3156063197
37,3,1.127253384e-08,1,2.818479317e-09,0.3159268337
38,3,1.171121793e-08,1,2.820328467e-09,0.3162476733
39,3,1.21553707e-08,1,2.822178153e-09,0.3165688386
40,3,1.26047307e-08,1,2.824028383e-09,0.3168903301
41,3,1.305903342e-08,1,2.825879163e-09,0.3172121481
42,3,1.351801277e-08,1,2.827730499e-09,0.317534293
43,3,1.39814024e-08,1,2.8295824e-09,0.3178567649
44,3,1.444893709e-08,1,2.831434871e-09,0.3181795644
45,3,1.492035386e-08,1,2.833287916e-09,0.3185026917
46,3,1.5395393e-08,1,2.835141533e-09,0.3188261471
47,3,1.587379921e-08,1,2.836995728e-09,0.319149931
48,3,1.635532236e-08,1,2.838850511e-09,0.3194740438
49,3,1.683971845e-08,1,2.840705888e-09,0.3197984857
50,3,1.732675004e-08,1,2.842561868e-09,0.3201232571
51,3,1.78161873e-08,1,2.844418425e-09,0.3204483583
52,3,1.830780799e-08,1,2.846275499e-09,0.3207737896
53,3,1.880139825e-08,1,2.848127197e-09,0.3210995515
54,3,1.929675275e-08,1,2.849794825e-09,0.3214256441
55,3,1.979367505e-08,1,2.851462963e-09,0.321752068
56,3,2.02919778e-08,1,2.853131617e-09,0.3220788233
57,3,2.079148285e-08,1,2.854800789e-09,0.3224059105
58,3,2.129202124e-08,1,2.856470484e-09,0.3227333298
59,3,2.179343332e-08,1,2.858140705e-09,0.3230610817
60,3,2.22955686e-08,1,2.859811455e-09,0.3233891664
61,3,2.279828578e-08,1,2.861482736e-09,0.3237175843
62,3,2.330145251e-08,1,2.863154553e-09,0.3240463357
63,3,2.380494529e-08,1,2.864826907e-09,0.324375421
64,3,2.43086493e-08,1,2.8664998e-09,0.3247048405
65,3,2.481245802e-08,1,2.868173237e-09,0.3250345945
66,3,2.531627169e-08,1,2.869847217e-09,0.3253646834
67,3,2.581998512e-08,1,2.871521744e-09,0.3256951076
68,3,2.632351867e-08,1,2.87319682e-09,0.3260258673
69,3,2.682680841e-08,1,2.874872446e-09,0.3263569629
70,3,2.732978636e-08,1,2.876548624e-09,0.3266883947
71,3,2.783239126e-08,1,2.878225356e-09,0.3270201631
72,3,2.833456833e-08,1,2.879902644e-09,0.3273522685
73,3,2.883626861e-08,1,2.88158049e-09,0.3276847111
74,3,2.933744931e-08,1,2.883258896e-09,0.3280174913
75,3,2.983807329e-08,1,2.884937863e-09,0.3283506095
76,3,3.033810849e-08,1,2.886617391e-09,0.328684066
77,3,3.083752792e-08,1,2.888297482e-09,0.3290178612
78,3,3.133630923e-08,1,2.889978136e-09,0.3293519953
79,3,3.183443472e-08,1,2.891659356e-09,0.3296864687
80,3,3.233189064e-08,1,2.89334114e-09,0.3300212818
81,3,3.282866716e-08,1,2.895023491e-09,0.330356435
82,3,3.332475801e-08,1,2.896706408e-09,0.3306919285
83,3,3.382016031e-08,1,2.898389893e-09,0.3310277627
84,3,3.431487434e-08,1,2.900073946e-09,0.331363938
85,3,3.480890351e-08,1,2.901758569e-09,0.3317004547
86,3,3.530225381e-08,1,2.903443761e-09,0.3320373131
87,3,3.579493392e-08,1,2.905129524e-09,0.3323745136
88,3,3.62869547e-08,1,2.906815857e-09,0.3327120566
89,3,3.677832913e-08,1,2.908502762e-09,0.3330499423
90,3,3.726907231e-08,1,2.910190238e-09,0.3333881712
