x,y,nx,ny,pressure,cp,cf,rho,u,v,mach,tag,cell_center_u,cell_center_v,cell_center_mach,tangential_wall_shear
4.975353574357e-01,-4.703093827340e-02,-9.955619646031e-01,9.410831331852e-02,6.862107906174e+01,-5.614984733655e+00,0.000000000000e+00,9.716288340782e-01,8.858244668466e-03,9.371044017359e-02,9.466230815049e-03,WALL,8.612004501264e-01,1.313681238328e-02,8.652039564004e-02,0.000000000000e+00
4.995066821071e-01,-1.569762988233e-02,-9.995065603657e-01,3.141075907813e-02,6.860960232635e+01,-5.637938204444e+00,0.000000000000e+00,9.715118323840e-01,9.868814909118e-04,3.140307822605e-02,3.159760388349e-03,WALL,8.600655334471e-01,4.404020515508e-03,8.639905999168e-02,0.000000000000e+00
4.995066821071e-01,1.569762988233e-02,-9.995065603657e-01,-3.141075907813e-02,6.860960232336e+01,-5.637938210430e+00,0.000000000000e+00,9.715118323695e-01,9.868814780722e-04,-3.140307781748e-02,3.159760347285e-03,WALL,8.600655333153e-01,-4.404019442516e-03,8.639905997881e-02,0.000000000000e+00
4.975353574357e-01,4.703093827340e-02,-9.955619646031e-01,-9.410831331851e-02,6.862107907425e+01,-5.614984708643e+00,0.000000000000e+00,9.716288342213e-01,8.858245213529e-03,-9.371044593977e-02,9.466231397358e-03,WALL,8.612004499140e-01,-1.313681014274e-02,8.652039561241e-02,0.000000000000e+00
4.936004880108e-01,7.817863703751e-02,-9.876883405951e-01,-1.564344650402e-01,6.864320862693e+01,-5.570725603275e+00,0.000000000000e+00,9.718544973500e-01,2.447681301003e-02,-1.545405152165e-01,1.573476450340e-02,WALL,8.634123528327e-01,-2.166029769949e-02,8.675671677064e-02,0.000000000000e+00
4.877176029643e-01,1.090178004376e-01,-9.759167619387e-01,-2.181432413965e-01,6.867591052886e+01,-5.505321799417e+00,0.000000000000e+00,9.721879609065e-01,4.759622211528e-02,-2.129332573858e-01,2.194015083454e-02,WALL,8.666657514349e-01,-2.984130875423e-02,8.710323391273e-02,0.000000000000e+00
4.799099193559e-01,1.394267203850e-01,-9.602936856769e-01,-2.789911060392e-01,6.871907431263e+01,-5.418994231885e+00,0.000000000000e+00,9.726280340380e-01,7.785187506805e-02,-2.679679116203e-01,2.805753037780e-02,WALL,8.709098424736e-01,-3.755266034857e-02,8.755313784063e-02,0.000000000000e+00
4.702082505459e-01,1.692853867649e-01,-9.408807689542e-01,-3.387379202453e-01,6.877255833469e+01,-5.312026187757e+00,0.000000000000e+00,9.731731901051e-01,1.147666347756e-01,-3.187765913534e-01,3.406240360267e-02,WALL,8.760784362909e-01,-4.467437571111e-02,8.809772312076e-02,0.000000000000e+00
4.586508845886e-01,1.984759610624e-01,-9.177546256840e-01,-3.971478906348e-01,6.883618911031e+01,-5.184764636523e+00,0.000000000000e+00,9.738215613527e-01,1.577583274793e-01,-3.645579850691e-01,3.993073449189e-02,WALL,8.820910095264e-01,-5.109554087216e-02,8.872664773297e-02,0.000000000000e+00
4.452834331275e-01,2.268832414167e-01,-8.910065241884e-01,-4.539904997395e-01,6.890976160224e+01,-5.037619652664e+00,0.000000000000e+00,9.745709336668e-01,2.061489613442e-01,-4.045901172331e-01,4.563906324796e-02,WALL,8.888539604086e-01,-5.671609197306e-02,8.942822226660e-02,0.000000000000e+00
