step,inner_iterations,linear_residual_ratio,converged,min_dtau,max_dtau
1,3,3.825128229e-08,1,0,0
2,3,5.288123843e-08,1,3.401799994e-06,1.323790555
3,3,6.864611878e-08,1,3.402652083e-06,1.325824209
4,3,8.53490464e-08,1,3.403530259e-06,1.327860987
5,3,1.028528941e-07,1,3.40444433e-06,1.329900895
6,3,1.210323906e-07,1,3.405402184e-06,1.331943936
7,3,1.397639062e-07,1,3.406409918e-06,1.333990115
8,3,1.589253273e-07,1,3.407471895e-06,1.336039438
9,3,1.78399089e-07,1,3.408590896e-06,1.338091909
10,3,1.980759669e-07,1,3.409768337e-06,1.340147534
11,3,2.178584422e-07,1,3.411004512e-06,1.342206316
12,3,2.37663098e-07,1,3.412298848e-06,1.344268261
13,3,2.574218701e-07,1,3.413650135e-06,1.346333374
14,3,2.770822323e-07,1,3.415056725e-06,1.348401659
15,3,2.966065105e-07,1,3.4165167e-06,1.350473121
16,3,3.159705547e-07,1,3.418028007e-06,1.352547766
17,3,3.351619892e-07,1,3.419588554e-06,1.354625598
18,3,3.541786813e-07,1,3.421196285e-06,1.356706622
19,3,3.730266323e-07,1,3.422849229e-06,1.358790843
20,3,3.917192794e-07,1,3.424545527e-06,1.360878266
21,3,4.102755233e-07,1,3.426283456e-06,1.362968895
22,3,4.287159604e-07,1,3.428061433e-06,1.365062737
23,3,4.47063238e-07,1,3.429878015e-06,1.367159795
24,3,4.653420594e-07,1,3.431731896e-06,1.369260074
25,3,4.835803542e-07,1,3.4336219e-06,1.37136358
26,3,5.017996512e-07,1,3.435545385e-06,1.373470317
27,3,5.200254625e-07,1,3.437500106e-06,1.375580291
28,3,5.382848867e-07,1,3.439488225e-06,1.377693507
29,3,5.566043027e-07,1,3.441508979e-06,1.379809968
30,3,5.75002485e-07,1,3.443561685e-06,1.381929681
31,3,5.935016865e-07,1,3.445645736e-06,1.384052651
32,3,6.121230781e-07,1,3.447760525e-06,1.386178882
33,3,6.308867437e-07,1,3.449905536e-06,1.388308379
34,3,6.498116274e-07,1,3.452080438e-06,1.390441148
35,3,6.689156409e-07,1,3.45428484e-06,1.392577193
36,3,6.88215807e-07,1,3.45651839e-06,1.394716519
37,3,7.077311848e-07,1,3.458780771e-06,1.396859132
38,3,7.274746554e-07,1,3.461071695e-06,1.399005037
39,3,7.474590845e-07,1,3.463390904e-06,1.401154238
40,3,7.676979696e-07,1,3.465738162e-06,1.403306741
41,3,7.882055777e-07,1,3.468113253e-06,1.405462551
42,3,8.089935428e-07,1,3.47051598e-06,1.407621672
43,3,8.300734194e-07,1,3.472946147e-06,1.409784111
44,3,8.514558846e-07,1,3.475403593e-06,1.411949871
45,3,8.731510671e-07,1,3.477888169e-06,1.414118959
46,3,8.951694856e-07,1,3.480399738e-06,1.416291379
47,3,9.175200392e-07,1,3.482938173e-06,1.418467136
48,3,9.402122688e-07,1,3.485503353e-06,1.420646235
49,3,9.632549056e-07,1,3.488095165e-06,1.422828683
50,3,9.866564151e-07,1,3.490713505e-06,1.425014483
51,3,1.010425819e-06,1,3.493358271e-06,1.42720364
52,3,1.034570264e-06,1,3.496029369e-06,1.429396161
53,3,1.059098653e-06,1,3.498726709e-06,1.431592051
54,3,1.084018044e-06,1,3.501450204e-06,1.433791313
55,3,1.109336347e-06,1,3.504199774e-06,1.435993954
56,3,1.135061422e-06,1,3.506975337e-06,1.438199979
57,3,1.161199972e-06,1,3.509776819e-06,1.440409393
58,3,1.187760149e-06,1,3.512604147e-06,1.442622201
59,3,1.214748728e-06,1,3.515457249e-06,1.444838409
60,3,1.242172959e-06,1,3.518336057e-06,1.447058021
61,3,1.270040547e-06,1,3.521240504e-06,1.449281043
62,3,1.298358102e-06,1,3.524170526e-06,1.45150748
63,3,1.32713393e-06,1,3.527126059e-06,1.453737337
64,3,1.356375325e-06,1,3.530107042e-06,1.45597062
65,3,1.386088422e-06,1,3.533113414e-06,1.458207334
66,3,1.416280901e-06,1,3.536145116e-06,1.460447484
67,3,1.44695983e-06,1,3.539202091e-06,1.462691075
68,3,1.478132292e-06,1,3.54228428e-06,1.464938113
69,3,1.50980605e-06,1,3.545391629e-06,1.467188603
70,3,1.541988474e-06,1,3.548524082e-06,1.46944255
71,3,1.574687111e-06,1,3.551681584e-06,1.47169996
72,3,1.607909777e-06,1,3.554864083e-06,1.473960838
73,3,1.641664016e-06,1,3.558071524e-06,1.476225189
74,3,1.675957629e-06,1,3.561303856e-06,1.478493019
75,3,1.710798661e-06,1,3.564561027e-06,1.480764332
76,3,1.746195011e-06,1,3.567842985e-06,1.483039135
77,3,1.782154814e-06,1,3.571149681e-06,1.485317432
78,3,1.818688163e-06,1,3.574481062e-06,1.48759923
79,3,1.855801581e-06,1,3.57783708e-06,1.489884533
80,3,1.893503518e-06,1,3.581217685e-06,1.492173346
81,3,1.931803113e-06,1,3.584622828e-06,1.494465676
82,3,1.970708685e-06,1,3.58805246e-06,1.496761527
83,3,2.010229112e-06,1,3.591506532e-06,1.499060905
84,3,2.050373463e-06,1,3.594984997e-06,1.501363816
85,3,2.091150922e-06,1,3.598487806e-06,1.503670264
86,3,2.132570829e-06,1,3.602014912e-06,1.505980256
87,3,2.174642688e-06,1,3.605566267e-06,1.508293796
