x,y,nx,ny,cell_center_u,cell_center_v,cell_center_mach,tangential_wall_shear,boundary_u,boundary_v,boundary_mach,tag
1.913500124916e-05,-5.495555690284e-04,9.993943676096e-01,3.479795957017e-02,3.312690320206e-05,-1.863824262881e-02,2.582297670851e-02,0.000000000000e+00,7.799274949081e-04,-2.239944971438e-02,3.099296176713e-02,bc-4
9.315779180713e-05,-1.627700740414e-03,9.946520240472e-01,1.032828691447e-01,6.055306577785e-03,-6.253416033651e-02,8.714904056430e-02,0.000000000000e+00,6.881684770860e-03,-6.627315587644e-02,9.223536692190e-02,bc-4
2.346344931608e-04,-2.662346979947e-03,9.856752905128e-01,1.686541481034e-01,1.800977065057e-02,-1.071587487898e-01,1.509607062523e-01,0.000000000000e+00,1.894473110776e-02,-1.107197987617e-01,1.557216475309e-01,bc-4
4.390854237922e-04,-3.665068381381e-03,9.729787549752e-01,2.308946564277e-01,3.570546720426e-02,-1.512724282726e-01,2.163301629991e-01,0.000000000000e+00,3.671054585085e-02,-1.546964392725e-01,2.208194869283e-01,bc-4
7.044344396482e-04,-4.648319866488e-03,9.570044912896e-01,2.900731005309e-01,5.854569443703e-02,-1.933250811957e-01,2.820074829854e-01,0.000000000000e+00,5.958314418107e-02,-1.965757475687e-01,2.861651048368e-01,bc-4
1.021556225103e-03,-5.596400208893e-03,9.385996197702e-01,3.450083386923e-01,8.560330947286e-02,-2.326795819105e-01,3.474002456456e-01,0.000000000000e+00,8.663879059107e-02,-2.357019433627e-01,3.511382656249e-01,bc-4
1.378815082818e-03,-6.494614583848e-03,9.187957681603e-01,3.947332471566e-01,1.153315910704e-01,-2.680511483953e-01,4.102242658764e-01,0.000000000000e+00,1.163639084335e-01,-2.708529555223e-01,4.135855753299e-01,bc-4
1.784473100775e-03,-7.375363281045e-03,8.976223486524e-01,4.407653788579e-01,1.462284371863e-01,-2.972995515064e-01,4.676382072704e-01,0.000000000000e+00,1.472292064604e-01,-2.998334997083e-01,4.706188715620e-01,bc-4
2.234481347914e-03,-8.239294274146e-03,8.753098186008e-01,4.835625310763e-01,1.770230564057e-01,-3.199618691891e-01,5.190244375148e-01,0.000000000000e+00,1.779626228013e-01,-3.221350312961e-01,5.215202605053e-01,bc-4
2.708731442500e-03,-9.055525426615e-03,8.532097090887e-01,5.215680131266e-01,2.061833785324e-01,-3.368395300861e-01,5.632708172253e-01,0.000000000000e+00,2.069855382755e-01,-3.385983542950e-01,5.651678210420e-01,bc-4
3.212294286292e-03,-9.842776789700e-03,8.313905417703e-01,5.556885522078e-01,2.332868222621e-01,-3.487312884941e-01,6.011262247509e-01,0.000000000000e+00,2.339676761417e-01,-3.500495236970e-01,6.024571082756e-01,bc-4
3.754717172253e-03,-1.062095390846e-02,8.092361084251e-01,5.874835494045e-01,2.588720496457e-01,-3.563844574483e-01,6.342467158136e-01,0.000000000000e+00,2.594791522822e-01,-3.574226029361e-01,6.352665970784e-01,bc-4
4.321999690633e-03,-1.137402606599e-02,7.876574461496e-01,6.161134209909e-01,2.832666918812e-01,-3.619325765169e-01,6.653503157406e-01,0.000000000000e+00,2.838550232339e-01,-3.628885771025e-01,6.663820323940e-01,bc-4
4.897447488290e-03,-1.208541960185e-02,7.667769880648e-01,6.419135849740e-01,3.070369652972e-01,-3.668192953827e-01,6.957658137269e-01,0.000000000000e+00,3.078908192584e-01,-3.677809608178e-01,6.971504535708e-01,bc-4
5.511098472117e-03,-1.279505896759e-02,7.466579844938e-01,6.652081284768e-01,3.312074134749e-01,-3.717230202965e-01,7.276128855035e-01,0.000000000000e+00,3.322725833661e-01,-3.729569239732e-01,7.296226933544e-01,bc-4
6.162708931538e-03,-1.350527885328e-02,7.266612641268e-01,6.869959295496e-01,3.562638327761e-01,-3.768494444891e-01,7.619163209516e-01,0.000000000000e+00,3.576823728550e-01,-3.783340104870e-01,7.646845826187e-01,bc-4
6.817833219012e-03,-1.417925776943e-02,7.070630654251e-01,7.071504942455e-01,3.808839497458e-01,-3.810684165258e-01,7.954245175509e-01,0.000000000000e+00,3.827903983514e-01,-3.827430719149e-01,7.990200224414e-01,bc-4
7.493462380569e-03,-1.483767639851e-02,6.889885341974e-01,7.247722399103e-01,4.052995627166e-01,-3.853607637523e-01,8.296653280552e-01,0.000000000000e+00,4.074091821668e-01,-3.872944351102e-01,8.339050307290e-01,bc-4
