step,inner_iterations,linear_residual_ratio,converged,min_dtau,max_dtau
1,3,1.991892123e-09,1,0,0
2,3,1.773494957e-09,1,4.325716128e-07,0.2008837013
3,3,1.719075455e-09,1,4.357796453e-07,0.2011056581
4,3,1.739501383e-09,1,4.393288502e-07,0.2013278602
5,3,1.80570905e-09,1,4.432708859e-07,0.2015503078
6,3,1.905813083e-09,1,4.476428545e-07,0.2017730012
7,3,2.034235006e-09,1,4.509820349e-07,0.2019959406
8,3,2.188051346e-09,1,4.532132244e-07,0.2022191263
9,3,2.366037224e-09,1,4.55312314e-07,0.2024425587
10,3,2.567702491e-09,1,4.573166686e-07,0.2026662379
11,3,2.793133448e-09,1,4.59252228e-07,0.2028901643
12,3,3.061565876e-09,1,4.611370719e-07,0.203114338
13,3,3.431995935e-09,1,4.629841957e-07,0.2033387595
14,3,3.866223955e-09,1,4.648031938e-07,0.2035634289
15,3,4.35428798e-09,1,4.666013218e-07,0.2037883466
16,3,4.903127494e-09,1,4.684365157e-07,0.2040135128
17,3,5.523120288e-09,1,4.703130199e-07,0.2042389277
18,3,6.233066206e-09,1,4.722282187e-07,0.2044645918
19,3,7.048772222e-09,1,4.741800623e-07,0.2046905051
20,3,8.005892251e-09,1,4.761669863e-07,0.2049166681
21,3,9.147508157e-09,1,4.781878505e-07,0.205143081
22,3,1.05767746e-08,1,4.802418954e-07,0.205369744
23,3,1.238674736e-08,1,4.823287109e-07,0.2055966575
24,3,1.448015501e-08,1,4.844655961e-07,0.2058238217
25,3,1.682345898e-08,1,4.868164031e-07,0.2060512368
26,3,1.934846318e-08,1,4.894134117e-07,0.2062789033
27,3,2.195662853e-08,1,4.922875458e-07,0.2065068213
28,3,2.45154755e-08,1,4.954674984e-07,0.2067349911
29,3,2.686790711e-08,1,4.989788612e-07,0.2069634131
30,3,2.884299627e-08,1,5.028432936e-07,0.2071920874
31,3,3.029743736e-08,1,5.070777598e-07,0.2074210144
32,3,3.111272031e-08,1,5.116938745e-07,0.2076501943
33,3,3.122501156e-08,1,5.166974054e-07,0.2078796274
34,3,3.064820128e-08,1,5.220879823e-07,0.2081093141
35,3,2.944314876e-08,1,5.27859062e-07,0.2083392545
36,3,2.773698008e-08,1,5.339980691e-07,0.208569449
37,3,2.568112473e-08,1,5.404867953e-07,0.2087998978
38,3,2.343443741e-08,1,5.473019527e-07,0.2090306013
39,3,2.115662533e-08,1,5.544158366e-07,0.2092615596
40,3,1.90000052e-08,1,5.617989092e-07,0.2094927732
41,3,1.712715493e-08,1,5.694152498e-07,0.2097242422
42,3,1.556664245e-08,1,5.772285071e-07,0.2099559669
43,3,1.436696004e-08,1,5.83087347e-07,0.2101879477
44,3,1.359108415e-08,1,5.889697639e-07,0.2104201849
45,3,1.326088452e-08,1,5.948815906e-07,0.2106526786
46,3,1.334617677e-08,1,6.007979281e-07,0.2108854292
47,3,1.381633246e-08,1,6.066950248e-07,0.2111184369
48,3,1.466255136e-08,1,6.125504801e-07,0.2113517021
49,3,1.603804878e-08,1,6.183433955e-07,0.2115852251
50,3,1.788722621e-08,1,6.240544576e-07,0.2118190061
51,3,2.012357016e-08,1,6.296380199e-07,0.2120530453
52,3,2.271184349e-08,1,6.342718876e-07,0.2122873432
53,3,2.556948508e-08,1,6.383791266e-07,0.2125218999
54,3,2.854306702e-08,1,6.423965537e-07,0.2127567158
55,3,3.14070837e-08,1,6.463214529e-07,0.2129917912
56,3,3.388813605e-08,1,6.501488989e-07,0.2132271263
57,3,3.5709637e-08,1,6.538716831e-07,0.2134627214
58,3,3.663453008e-08,1,6.574806637e-07,0.2136985768
59,3,3.65504414e-08,1,6.609656304e-07,0.2139346928
60,3,3.545846844e-08,1,6.643166311e-07,0.2141710697
61,3,3.350411302e-08,1,6.675256623e-07,0.2144077078
62,3,3.089326446e-08,1,6.705888118e-07,0.2146446073
63,3,2.790081232e-08,1,6.735060832e-07,0.2148817686
64,3,2.480256146e-08,1,6.762797519e-07,0.2151191919
65,3,2.195798206e-08,1,6.778189829e-07,0.2153568776
66,3,1.96318364e-08,1,6.77153106e-07,0.2155948259
67,3,1.795634084e-08,1,6.766460825e-07,0.215833037
68,3,1.678613592e-08,1,6.762147227e-07,0.2160715114
69,3,1.609285332e-08,1,6.759981546e-07,0.2163102493
70,3,1.583635596e-08,1,6.759959003e-07,0.216549251
71,3,1.596241048e-08,1,6.762010256e-07,0.2167885167
72,3,1.64037035e-08,1,6.766073332e-07,0.2170280468
73,3,1.723120476e-08,1,6.77201169e-07,0.2172678415
74,3,1.879248275e-08,1,6.779497241e-07,0.2175079012
75,3,2.080736717e-08,1,6.788514717e-07,0.2177482262
76,3,2.326218697e-08,1,6.798988024e-07,0.2179888167
77,3,2.611923176e-08,1,6.810862399e-07,0.218229673
78,3,2.928254411e-08,1,6.823526103e-07,0.2184707954
79,3,3.257955954e-08,1,6.837276188e-07,0.2187121843
80,3,3.575809041e-08,1,6.853140698e-07,0.2189538398
81,3,3.850609765e-08,1,6.869438111e-07,0.2191957624
82,3,4.050917688e-08,1,6.885765725e-07,0.2194379522
83,3,4.151174398e-08,1,6.90230037e-07,0.2196804097
84,3,4.139378028e-08,1,6.919036507e-07,0.2199231351
85,3,4.021274422e-08,1,6.93608449e-07,0.2201661286
86,3,3.814169927e-08,1,6.953373333e-07,0.2204093906
87,3,3.540234938e-08,1,6.97012097e-07,0.2206529214
88,3,3.224756422e-08,1,6.985739946e-07,0.2208967213
89,3,2.90688267e-08,1,7.000356929e-07,0.2211407906
90,3,2.612729573e-08,1,7.014905155e-07,0.2213851295
91,3,2.372978957e-08,1,7.028591325e-07,0.2216297384
92,3,2.200320978e-08,1,7.046348103e-07,0.2218746176
93,3,2.081241627e-08,1,7.064433378e-07,0.2221197673
94,3,2.015391235e-08,1,7.082747417e-07,0.2223651879
95,3,1.996256815e-08,1,7.101169125e-07,0.2226108797
96,3,2.01791221e-08,1,7.119534705e-07,0.2228568429
97,3,2.072585872e-08,1,7.121406089e-07,0.2231030779
98,3,2.170022446e-08,1,7.121622103e-07,0.223349585
99,3,2.347875893e-08,1,7.122751238e-07,0.2235963644
100,3,2.575649292e-08,1,7.123811789e-07,0.2238434166
101,3,2.850459209e-08,1,7.125980825e-07,0.2240907416
102,3,3.16728453e-08,1,7.12923377e-07,0.22433834
103,3,3.514046948e-08,1,7.133540342e-07,0.2245862119
104,3,3.871123194e-08,1,7.138712716e-07,0.2248343577
105,3,4.208395304e-08,1,7.146225361e-07,0.2250827776
106,3,4.494830425e-08,1,7.154678344e-07,0.2253314721
107,3,4.695982053e-08,1,7.160568333e-07,0.2255804413
108,3,4.789693337e-08,1,7.165668907e-07,0.2258296856
109,3,4.770071204e-08,1,7.171058735e-07,0.2260792053
110,3,4.642106501e-08,1,7.176902512e-07,0.2263290007
111,3,4.419463296e-08,1,7.183139322e-07,0.2265790721
112,3,4.129580558e-08,1,7.189658089e-07,0.2268294198
113,3,3.800381548e-08,1,7.196368737e-07,0.2270800441
114,3,3.464725647e-08,1,7.20257173e-07,0.2273309453
115,3,3.150523241e-08,1,7.207685554e-07,0.2275821238
116,3,2.880781898e-08,1,7.212529958e-07,0.2278335798
117,3,2.684492008e-08,1,7.218116034e-07,0.2280853136
118,3,2.542285083e-08,1,7.222648264e-07,0.2283373255
119,3,2.459477423e-08,1,7.229892927e-07,0.2285896159
120,3,2.431280552e-08,1,7.237413934e-07,0.2288421851
121,3,2.447856143e-08,1,7.245279735e-07,0.2290950333
122,3,2.500954995e-08,1,7.253547871e-07,0.2293481609
123,3,2.593635107e-08,1,7.262241544e-07,0.2296015682
124,3,2.749299235e-08,1,7.271276841e-07,0.2298552554
125,3,2.977302526e-08,1,7.280589379e-07,0.230109223
126,3,3.252748915e-08,1,7.290213885e-07,0.2303634712
127,3,3.571640921e-08,1,7.300160442e-07,0.2306180003
128,3,3.924649222e-08,1,7.310422465e-07,0.2308728106
129,3,4.294904503e-08,1,7.320985275e-07,0.2311279024
130,3,4.657351508e-08,1,7.331637384e-07,0.2313832761
131,3,4.979826302e-08,1,7.342425046e-07,0.231638932
132,3,5.227792711e-08,1,7.353343494e-07,0.2318948704
133,3,5.383233285e-08,1,7.364536399e-07,0.2321510915
134,3,5.428547721e-08,1,7.375959718e-07,0.2324075958
135,3,5.35718808e-08,1,7.38764796e-07,0.2326643834
136,3,5.173648149e-08,1,7.399675812e-07,0.2329214548
137,3,4.900864486e-08,1,7.406777148e-07,0.2331788102
138,3,4.569722261e-08,1,7.413627207e-07,0.23343645
139,3,4.204856496e-08,1,7.420588689e-07,0.2336943744
140,3,3.849604228e-08,1,7.425736123e-07,0.2339525838
141,3,3.542816852e-08,1,7.431102104e-07,0.2342110785
