x,y,nx,ny,pressure,cp,cf,rho,u,v,mach,tag,cell_center_u,cell_center_v,cell_center_mach,tangential_wall_shear
2.543951172702e-01,-4.301586513865e-01,-5.090414157504e-01,8.607420270039e-01,6.953324068528e+01,-3.790661486581e+00,0.000000000000e+00,9.806354973524e-01,8.592565351697e-01,5.081628983286e-01,1.001943857437e-01,WALL,8.644993807943e-01,5.117457387267e-01,1.008316741440e-01,0.000000000000e+00
2.809030118179e-01,-4.133362299692e-01,-5.620833778521e-01,8.270805742746e-01,6.968307673701e+01,-3.490989383130e+00,0.000000000000e+00,9.820630596303e-01,7.921054899990e-01,5.383143351231e-01,9.608978321202e-02,WALL,7.961822453625e-01,5.429820803616e-01,9.669303181037e-02,0.000000000000e+00
3.063023105103e-01,-3.948825592877e-01,-6.129070536530e-01,7.901550123757e-01,6.988199639114e+01,-3.093150074861e+00,0.000000000000e+00,9.839777871453e-01,7.217072169705e-01,5.598135011807e-01,9.159984241184e-02,WALL,7.243175216243e-01,5.658160536397e-01,9.217801052316e-02,0.000000000000e+00
3.304927739193e-01,-3.748704675493e-01,-6.613118653237e-01,7.501110696305e-01,7.012870089644e+01,-2.599741064262e+00,0.000000000000e+00,9.863667779630e-01,6.497091216422e-01,5.727956412677e-01,8.681618408320e-02,WALL,6.503849415841e-01,5.798642065446e-01,8.733903863256e-02,0.000000000000e+00
3.533789333375e-01,-3.533789333375e-01,-7.071067811865e-01,7.071067811865e-01,7.042052727309e+01,-2.016088310967e+00,0.000000000000e+00,9.892007676490e-01,5.755370646171e-01,5.755370646171e-01,8.152989134561e-02,WALL,5.735103245012e-01,5.829821439617e-01,8.191864007098e-02,0.000000000000e+00
3.748704675493e-01,-3.304927739193e-01,-7.501110696305e-01,6.613118653237e-01,7.077173470431e+01,-1.313673448521e+00,0.000000000000e+00,9.926282506267e-01,4.996039774897e-01,5.666894752645e-01,7.561691404970e-02,WALL,4.966208644405e-01,5.754314431579e-01,7.608284372546e-02,0.000000000000e+00
3.948825592877e-01,-3.063023105103e-01,-7.901550123757e-01,6.129070536530e-01,7.113117216577e+01,-5.947985255978e-01,0.000000000000e+00,9.961332172985e-01,4.276161402532e-01,5.512794062004e-01,6.977890987038e-02,WALL,4.229783492628e-01,5.599990437886e-01,7.019253010484e-02,0.000000000000e+00
4.133362299692e-01,-2.809030118179e-01,-8.270805742746e-01,5.620833778521e-01,7.148214219160e+01,1.071415260493e-01,0.000000000000e+00,9.995479845971e-01,3.583215798638e-01,5.272541934637e-01,6.371053447767e-02,WALL,3.522244496031e-01,5.353011283201e-01,6.404348528539e-02,0.000000000000e+00
4.301586513865e-01,-2.543951172702e-01,-8.607420270039e-01,5.090414157504e-01,7.181786786902e+01,7.785928808884e-01,0.000000000000e+00,1.002808315035e+00,2.924198703220e-01,4.944549974312e-01,5.736968345522e-02,WALL,2.853309281122e-01,5.019504194784e-01,5.766526348692e-02,0.000000000000e+00
4.452834331275e-01,-2.268832414167e-01,-8.910065241884e-01,4.539904997395e-01,7.211820999509e+01,1.379277133033e+00,0.000000000000e+00,1.005715848864e+00,2.314909425298e-01,4.543265557382e-01,5.089069689932e-02,WALL,2.235416345889e-01,4.611350534495e-01,5.114906585102e-02,0.000000000000e+00
4.586508845886e-01,-1.984759610624e-01,-9.177546256840e-01,3.971478906348e-01,7.238044787365e+01,1.903752890157e+00,0.000000000000e+00,1.008246015378e+00,1.763740432018e-01,4.075763659234e-01,4.429870360538e-02,WALL,1.676792429378e-01,4.136102437102e-01,4.452148127668e-02,0.000000000000e+00
