x,y,nx,ny,cell_center_u,cell_center_v,cell_center_mach,tangential_wall_shear,boundary_u,boundary_v,boundary_mach,tag
-4.995066821071e-01,-1.569762988233e-02,9.995065603657e-01,3.141075907813e-02,-4.692997417061e-05,-4.446417932017e-04,4.465472668173e-05,-2.208811033622e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.975353574357e-01,-4.703093827340e-02,9.955619646031e-01,9.410831331851e-02,6.544453141240e-05,-1.325351085928e-03,1.325297086221e-04,-6.610945842027e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.936004880108e-01,-7.817863703751e-02,9.876883405951e-01,1.564344650402e-01,2.803338716150e-04,-2.180604221547e-03,2.195803730008e-04,-1.095988432430e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.877176029643e-01,-1.090178004376e-01,9.759167619387e-01,2.181432413965e-01,5.971338468121e-04,-2.987569381887e-03,3.042893611251e-04,-1.519017378460e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.799099193559e-01,-1.394267203850e-01,9.602936856769e-01,2.789911060392e-01,1.004816657925e-03,-3.727006712822e-03,3.855374463103e-04,-1.924696541880e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.702082505459e-01,-1.692853867649e-01,9.408807689542e-01,3.387379202453e-01,1.491427508537e-03,-4.381613046839e-03,4.622936060157e-04,-2.307887723974e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.586508845886e-01,-1.984759610624e-01,9.177546256840e-01,3.971478906348e-01,2.043095577711e-03,-4.937174496614e-03,5.336933145489e-04,-2.664297888568e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.452834331275e-01,-2.268832414167e-01,8.910065241884e-01,4.539904997395e-01,2.642733751655e-03,-5.382455961092e-03,5.989350987385e-04,-2.989919248584e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.301586513865e-01,-2.543951172702e-01,8.607420270039e-01,5.090414157504e-01,3.273486926516e-03,-5.707643992478e-03,6.572369593766e-04,-3.280886756633e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.133362299692e-01,-2.809030118179e-01,8.270805742746e-01,5.620833778521e-01,3.913749736116e-03,-5.909686640519e-03,7.080433580100e-04,-3.534437732895e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-3.948825592877e-01,-3.063023105103e-01,7.901550123757e-01,6.129070536530e-01,4.542888474084e-03,-5.987921173493e-03,7.508251359129e-04,-3.747910461445e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-3.748704675493e-01,-3.304927739193e-01,7.501110696305e-01,6.613118653237e-01,5.141506529346e-03,-5.945054310657e-03,7.851915247387e-04,-3.919356958627e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-3.533789333375e-01,-3.533789333375e-01,7.071067811865e-01,7.071067811865e-01,5.691060897694e-03,-5.787518362017e-03,8.108850917298e-04,-4.047502822614e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-3.304927739193e-01,-3.748704675493e-01,6.613118653237e-01,7.501110696305e-01,6.175289998299e-03,-5.525984647107e-03,8.278876650842e-04,-4.132260404509e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-3.063023105103e-01,-3.948825592877e-01,6.129070536530e-01,7.901550123757e-01,6.580119864410e-03,-5.172721237119e-03,8.362185511919e-04,-4.173724936399e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
