step,physical_time,inner_iter,cfl,dt,rho,rhou,rhov,rhoE,residual_l2,residual_linf
1,0.000000000000e+00,3,1.000000000000e+00,8.972067797796e-05,7.963639993324e-02,6.906802008754e-01,3.992361716099e-01,1.994892282491e+01,1.996502673404e+01,1.249470669504e+05
2,0.000000000000e+00,3,1.019752667477e+00,9.160343275730e-05,6.432768984364e-02,4.337892011923e-01,2.558272021077e-01,1.609636482296e+01,1.610436956835e+01,1.004304855873e+05
3,0.000000000000e+00,3,1.039895502827e+00,9.365435354599e-05,5.213510918815e-02,3.576594994183e-01,2.134803460534e-01,1.305360128842e+01,1.306034910875e+01,7.717667446106e+04
4,0.000000000000e+00,3,1.060436212906e+00,9.585714534750e-05,4.344871045699e-02,3.381904181075e-01,2.016201886465e-01,1.088442968520e+01,1.089163536031e+01,5.637763588032e+04
5,0.000000000000e+00,3,1.081382656800e+00,9.815124905014e-05,3.743584940884e-02,3.265420596843e-01,1.953185779951e-01,9.379479210837e+00,9.387268546974e+00,3.869087979145e+04
6,0.000000000000e+00,3,1.102742848836e+00,1.004824702923e-04,3.343336657200e-02,3.114858863301e-01,1.850599190604e-01,8.376396606027e+00,8.384295350385e+00,3.351275582856e+04
7,0.000000000000e+00,3,1.124524961642e+00,1.028231435662e-04,3.104253183856e-02,2.915109544273e-01,1.714789801225e-01,7.776350961641e+00,7.783763973462e+00,2.834969213676e+04
8,0.000000000000e+00,3,1.146737329279e+00,1.051515616056e-04,2.959145591580e-02,2.695173181881e-01,1.577918579218e-01,7.413196873609e+00,7.419831628574e+00,2.959440173029e+04
9,0.000000000000e+00,3,1.169388450428e+00,1.074586729646e-04,2.834444711092e-02,2.478759129352e-01,1.453921785278e-01,7.102641791529e+00,7.108509350085e+00,2.676991248808e+04
10,0.000000000000e+00,3,1.192486991642e+00,1.094944025721e-04,2.704197456802e-02,2.294267203481e-01,1.357996290910e-01,6.778175859542e+00,6.783470897007e+00,2.260347900382e+04
