step,physical_time,inner_iterations,inner_residual_ratio,converged,initial_inner_residual,final_inner_residual
1174,11.74,31,9.768413227e-05,1,3.829593846e-05,3.740905518e-09
1175,11.75,31,9.760402729e-05,1,3.828028149e-05,3.736309639e-09
1176,11.76,31,9.752410549e-05,1,3.826467408e-05,3.731728111e-09
1177,11.77,31,9.744437911e-05,1,3.82491161e-05,3.72716137e-09
1178,11.78,31,9.736485706e-05,1,3.823360754e-05,3.722609732e-09
1179,11.79,31,9.728554206e-05,1,3.821814898e-05,3.71807334e-09
1180,11.8,31,9.720643665e-05,1,3.82027407e-05,3.713552294e-09
1181,11.81,31,9.712754288e-05,1,3.818738219e-05,3.709046601e-09
1182,11.82,31,9.704886276e-05,1,3.817207356e-05,3.704556328e-09
1183,11.83,31,9.69703992e-05,1,3.815681476e-05,3.70008156e-09
1184,11.84,31,9.689215313e-05,1,3.814160526e-05,3.695622258e-09
1185,11.85,31,9.681413379e-05,1,3.812644448e-05,3.691178697e-09
1186,11.86,31,9.673633933e-05,1,3.811133268e-05,3.68675081e-09
1187,11.87,31,9.665877288e-05,1,3.809627041e-05,3.682338749e-09
1188,11.88,31,9.658143104e-05,1,3.808125917e-05,3.677942506e-09
1189,11.89,31,9.650431502e-05,1,3.806629791e-05,3.673562005e-09
1190,11.9,31,9.642742238e-05,1,3.805138661e-05,3.669197129e-09
1191,11.91,31,9.635075303e-05,1,3.803652527e-05,3.664847852e-09
1192,11.92,31,9.627430783e-05,1,3.802171389e-05,3.660514188e-09
1193,11.93,31,9.619808975e-05,1,3.800695252e-05,3.65619623e-09
1194,11.94,31,9.612209507e-05,1,3.799224159e-05,3.651893858e-09
1195,11.95,31,9.6046324e-05,1,3.797758156e-05,3.647607103e-09
1196,11.96,31,9.597077729e-05,1,3.796297156e-05,3.643335889e-09
1197,11.97,31,9.589545352e-05,1,3.794841187e-05,3.639080166e-09
1198,11.98,31,9.582035682e-05,1,3.79339027e-05,3.634840092e-09
1199,11.99,31,9.574545629e-05,1,3.791944624e-05,3.630614682e-09
1200,12,31,9.567076802e-05,1,3.790504036e-05,3.626404323e-09
1201,12.01,31,9.559629289e-05,1,3.789068551e-05,3.62220907e-09
1202,12.02,31,9.552202971e-05,1,3.78763818e-05,3.618028868e-09
1203,12.03,31,9.544797608e-05,1,3.786212932e-05,3.613863614e-09
1204,12.04,31,9.537413239e-05,1,3.784792818e-05,3.609713313e-09
1205,12.05,31,9.530049358e-05,1,3.783377844e-05,3.60557776e-09
1206,12.06,31,9.522705859e-05,1,3.781968003e-05,3.601456886e-09
1207,12.07,31,9.515382239e-05,1,3.780563318e-05,3.597350505e-09
1208,12.08,31,9.508077849e-05,1,3.779163878e-05,3.593258436e-09
1209,12.09,31,9.500792794e-05,1,3.777769687e-05,3.589180702e-09
1210,12.1,31,9.493526167e-05,1,3.776380811e-05,3.585117005e-09
1211,12.11,31,9.486277907e-05,1,3.774997224e-05,3.581067277e-09
1212,12.12,30,9.994949702e-05,1,3.773619002e-05,3.771713212e-09
1213,12.13,31,9.487968797e-05,1,3.772246162e-05,3.579095388e-09
1214,12.14,30,9.998695029e-05,1,3.770878754e-05,3.770386665e-09
1215,12.15,31,9.486144471e-05,1,3.769516721e-05,3.57581802e-09
1216,12.16,30,9.992902436e-05,1,3.768160068e-05,3.765485592e-09
1217,12.17,30,9.994231644e-05,1,3.766808798e-05,3.764635969e-09
1218,12.18,31,9.483926091e-05,1,3.765462884e-05,3.571137169e-09
1219,12.19,30,9.985289188e-05,1,3.7641224e-05,3.758585071e-09
