x,y,nx,ny,cell_center_u,cell_center_v,cell_center_mach,tangential_wall_shear,boundary_u,boundary_v,boundary_mach,tag
-4.995066821071e-01,-1.569762988233e-02,9.995065603657e-01,3.141075907813e-02,2.359498109276e-04,-2.124164739495e-03,2.135746242791e-04,-1.062727619080e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.975353574357e-01,-4.703093827340e-02,9.955619646031e-01,9.410831331851e-02,7.326492375161e-04,-6.276259391627e-03,6.314508407814e-04,-3.150825486622e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.936004880108e-01,-7.817863703751e-02,9.876883405951e-01,1.564344650402e-01,1.740868569099e-03,-1.027660332636e-02,1.041586854117e-03,-5.197826672753e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.877176029643e-01,-1.090178004376e-01,9.759167619387e-01,2.181432413965e-01,3.245891168904e-03,-1.409144909752e-02,1.445068582749e-03,-7.211191398668e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.799099193559e-01,-1.394267203850e-01,9.602936856769e-01,2.789911060392e-01,5.218320506020e-03,-1.763701899076e-02,1.838063990852e-03,-9.172060864057e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.702082505459e-01,-1.692853867649e-01,9.408807689542e-01,3.387379202453e-01,7.593819247928e-03,-2.080984169842e-02,2.213785566858e-03,-1.104669848629e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.586508845886e-01,-1.984759610624e-01,9.177546256840e-01,3.971478906348e-01,1.030109348617e-02,-2.354966091176e-02,2.568810368151e-03,-1.281801895212e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.452834331275e-01,-2.268832414167e-01,8.910065241884e-01,4.539904997395e-01,1.327210827588e-02,-2.581839088500e-02,2.901265606941e-03,-1.447664710220e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.301586513865e-01,-2.543951172702e-01,8.607420270039e-01,5.090414157504e-01,1.642502676927e-02,-2.757153004220e-02,3.207493930164e-03,-1.600428477273e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.133362299692e-01,-2.809030118179e-01,8.270805742746e-01,5.620833778521e-01,1.967184002880e-02,-2.876941984534e-02,3.483324872019e-03,-1.738012847222e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
