x,y,nx,ny,cell_center_u,cell_center_v,cell_center_mach,tangential_wall_shear,boundary_u,boundary_v,boundary_mach,tag
-4.995066821071e-01,-1.569762988233e-02,9.995065603657e-01,3.141075907813e-02,4.556733003344e-05,-4.221705942873e-04,4.241528593843e-05,-2.111477024280e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.975353574357e-01,-4.703093827340e-02,9.955619646031e-01,9.410831331851e-02,1.502703440540e-04,-1.255336747981e-03,1.262904787740e-04,-6.303236578620e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.936004880108e-01,-7.817863703751e-02,9.876883405951e-01,1.564344650402e-01,3.550655547302e-04,-2.063145517029e-03,2.091182787602e-04,-1.043951517903e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.877176029643e-01,-1.090178004376e-01,9.759167619387e-01,2.181432413965e-01,6.556432183521e-04,-2.824085504462e-03,2.896050024710e-04,-1.445810162375e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.799099193559e-01,-1.394267203850e-01,9.602936856769e-01,2.789911060392e-01,1.041918109082e-03,-3.520202907943e-03,3.667231390898e-04,-1.830817852426e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.702082505459e-01,-1.692853867649e-01,9.408807689542e-01,3.387379202453e-01,1.501981369483e-03,-4.134779714742e-03,4.394497742384e-04,-2.193854566136e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.586508845886e-01,-1.984759610624e-01,9.177546256840e-01,3.971478906348e-01,2.022591491982e-03,-4.654244817973e-03,5.069485111768e-04,-2.530751310768e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.452834331275e-01,-2.268832414167e-01,8.910065241884e-01,4.539904997395e-01,2.587460968060e-03,-5.068560862698e-03,5.685051500312e-04,-2.837956256589e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.301586513865e-01,-2.543951172702e-01,8.607420270039e-01,5.090414157504e-01,3.178700506595e-03,-5.369404312753e-03,6.233604764009e-04,-3.111685595516e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.133362299692e-01,-2.809030118179e-01,8.270805742746e-01,5.620833778521e-01,3.777127943355e-03,-5.552858187580e-03,6.709266644583e-04,-3.349016945255e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-3.948825592877e-01,-3.063023105103e-01,7.901550123757e-01,6.129070536530e-01,4.363429824510e-03,-5.618741352889e-03,7.107404579386e-04,-3.547642013721e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-3.748704675493e-01,-3.304927739193e-01,7.501110696305e-01,6.613118653237e-01,4.919153779596e-03,-5.570512579626e-03,7.424853948896e-04,-3.705985405137e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-3.533789333375e-01,-3.533789333375e-01,7.071067811865e-01,7.071067811865e-01,5.426476286804e-03,-5.414310143861e-03,7.658845900437e-04,-3.822671001257e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-3.304927739193e-01,-3.748704675493e-01,6.613118653237e-01,7.501110696305e-01,5.870108916376e-03,-5.160472412401e-03,7.809243829246e-04,-3.897634665118e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-3.063023105103e-01,-3.948825592877e-01,6.129070536530e-01,7.901550123757e-01,6.237219476792e-03,-4.821178856811e-03,7.876778000446e-04,-3.931241970064e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-2.809030118179e-01,-4.133362299692e-01,5.620833778521e-01,8.270805742746e-01,6.517666272597e-03,-4.410701594826e-03,7.863492020155e-04,-3.924519936161e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-2.543951172702e-01,-4.301586513865e-01,5.090414157504e-01,8.607420270039e-01,6.703918437243e-03,-3.944822619727e-03,7.772343999155e-04,-3.878951175700e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-2.268832414167e-01,-4.452834331275e-01,4.539904997395e-01,8.910065241884e-01,6.791349742531e-03,-3.440193797650e-03,7.607154954324e-04,-3.796448153408e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-1.984759610624e-01,-4.586508845886e-01,3.971478906348e-01,9.177546256840e-01,6.778348431168e-03,-2.914066598125e-03,7.372684597429e-04,-3.679393431983e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-1.692853867649e-01,-4.702082505459e-01,3.387379202453e-01,9.408807689542e-01,6.666254065006e-03,-2.383829692808e-03,7.074473835016e-04,-3.530533097555e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-1.394267203850e-01,-4.799099193559e-01,2.789911060392e-01,9.602936856769e-01,6.466297833613e-03,-1.865490314921e-03,6.725161777662e-04,-3.356194357082e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-1.090178004376e-01,-4.877176029643e-01,2.181432413965e-01,9.759167619387e-01,6.185183343805e-03,-1.375246916077e-03,6.331720779711e-04,-3.159853866661e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-7.817863703751e-02,-4.936004880108e-01,1.564344650402e-01,9.876883405951e-01,5.830667611527e-03,-9.226340267584e-04,5.899052782056e-04,-2.943919502018e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.703093827340e-02,-4.975353574357e-01,9.410831331851e-02,9.955619646031e-01,5.416901834224e-03,-5.172462312040e-04,5.437727174142e-04,-2.713677682324e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-1.569762988233e-02,-4.995066821071e-01,3.141075907813e-02,9.995065603657e-01,4.958662432012e-03,-1.661774688108e-04,4.957977755895e-04,-2.474237709851e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
1.569762988233e-02,-4.995066821071e-01,-3.141075907813e-02,9.995065603657e-01,4.470252806316e-03,1.264054976976e-04,4.468912760474e-04,-2.230142777951e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
4.703093827340e-02,-4.975353574357e-01,-9.410831331851e-02,9.955619646031e-01,3.965498841473e-03,3.591261492468e-04,3.978936339891e-04,-1.985595304125e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
7.817863703751e-02,-4.936004880108e-01,-1.564344650402e-01,9.876883405951e-01,3.456535480160e-03,5.318530070718e-04,3.494752059598e-04,-1.743957648895e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
