x,y,nx,ny,pressure,cp,cf,rho,u,v,mach,tag,cell_center_u,cell_center_v,cell_center_mach,tangential_wall_shear
8.282866805910e-01,2.304292562745e-02,-1.139242261759e-01,-9.934894416602e-01,3.172838505263e+01,-3.529338680299e-02,0.000000000000e+00,9.995704338775e-01,9.849435665549e-01,-1.129442638658e-01,1.487191145759e-01,bc-4,9.846956834422e-01,-1.130026020855e-01,1.486831209247e-01,0.000000000000e+00
8.199923467735e-01,2.398848234387e-02,-1.126619530225e-01,-9.936333752150e-01,3.172546227872e+01,-4.113893463315e-02,0.000000000000e+00,9.995041262862e-01,9.852621349291e-01,-1.117127897765e-01,1.487475839066e-01,bc-4,9.850544930143e-01,-1.117699324322e-01,1.487175482462e-01,0.000000000000e+00
8.113491061707e-01,2.496329696231e-02,-1.114839200013e-01,-9.937662378956e-01,3.172187547716e+01,-4.831253774775e-02,0.000000000000e+00,9.994228100430e-01,9.855229621165e-01,-1.105591625860e-01,1.487694277008e-01,bc-4,9.853132257994e-01,-1.106081799291e-01,1.487389166334e-01,0.000000000000e+00
8.027038492678e-01,2.592838375616e-02,-1.104017315925e-01,-9.938870447196e-01,3.171910458625e+01,-5.385431956499e-02,0.000000000000e+00,9.993630224954e-01,9.858238207543e-01,-1.095060625196e-01,1.487988034985e-01,bc-4,9.855734158200e-01,-1.095429888941e-01,1.487620368185e-01,0.000000000000e+00
7.936381884205e-01,2.692980043410e-02,-1.092414278529e-01,-9.940152465836e-01,3.171572219570e+01,-6.061910067110e-02,0.000000000000e+00,9.992874880218e-01,9.861750331044e-01,-1.083797950781e-01,1.488349280889e-01,bc-4,9.859220530792e-01,-1.084082218229e-01,1.487976630038e-01,0.000000000000e+00
7.840518692393e-01,2.797730963871e-02,-1.080207170286e-01,-9.941486431579e-01,3.171226671902e+01,-6.753005402117e-02,0.000000000000e+00,9.992099580332e-01,9.865510519914e-01,-1.071951893260e-01,1.488740338597e-01,bc-4,9.863328037683e-01,-1.072206317796e-01,1.488418866816e-01,0.000000000000e+00
7.743629969923e-01,2.902387394668e-02,-1.067642202930e-01,-9.942843663989e-01,3.170875610200e+01,-7.455128806668e-02,0.000000000000e+00,9.991314222537e-01,9.868400541584e-01,-1.059648652807e-01,1.488997079024e-01,bc-4,9.866615083583e-01,-1.059876641197e-01,1.488734332563e-01,0.000000000000e+00
7.645190358673e-01,3.007449167329e-02,-1.055041929705e-01,-9.944188580601e-01,3.170522713495e+01,-8.160922216791e-02,0.000000000000e+00,9.990522525615e-01,9.870770212356e-01,-1.047252510158e-01,1.489177067231e-01,bc-4,9.868930158769e-01,-1.047404977565e-01,1.488904803991e-01,0.000000000000e+00
7.541610325769e-01,3.116592060793e-02,-1.041245496711e-01,-9.945642654730e-01,3.170148216253e+01,-8.909916700716e-02,0.000000000000e+00,9.989683886912e-01,9.873563233425e-01,-1.033699239979e-01,1.489406113090e-01,bc-4,9.871341907733e-01,-1.033744034127e-01,1.489074925623e-01,0.000000000000e+00
7.434411775094e-01,3.228018065094e-02,-1.026486326972e-01,-9.947176776379e-01,3.169734175947e+01,-9.737997311924e-02,0.000000000000e+00,9.988760778281e-01,9.876727334322e-01,-1.019216385898e-01,1.489682086671e-01,bc-4,9.874491477331e-01,-1.019188895629e-01,1.489347457281e-01,0.000000000000e+00
7.327181031084e-01,3.337901118812e-02,-1.012306922780e-01,-9.948629789780e-01,3.169338302235e+01,-1.052974473680e-01,0.000000000000e+00,9.987879234785e-01,9.879802871226e-01,-1.005303549692e-01,1.489955621323e-01,bc-4,9.877683304666e-01,-1.005219108069e-01,1.489637490207e-01,0.000000000000e+00
7.216112919386e-01,3.450046967843e-02,-9.973953067538e-02,-9.950135808222e-01,3.168956552775e+01,-1.129324365571e-01,0.000000000000e+00,9.987031911390e-01,9.882624859808e-01,-9.906280520750e-02,1.490182160856e-01,bc-4,9.880627920222e-01,-9.904811084693e-02,1.489881380680e-01,0.000000000000e+00
7.100190777041e-01,3.565332027948e-02,-9.819849895836e-02,-9.951668477207e-01,3.168556072950e+01,-1.209420330583e-01,0.000000000000e+00,9.986136900597e-01,9.885343472647e-01,-9.754403424161e-02,1.490389922393e-01,bc-4,9.883271704126e-01,-9.752362221457e-02,1.490077117446e-01,0.000000000000e+00
6.983217016473e-01,3.679825541506e-02,-9.662983813559e-02,-9.953203878058e-01,3.168157408249e+01,-1.289153270865e-01,0.000000000000e+00,9.985247767501e-01,9.888483397569e-01,-9.600150482400e-02,1.490660755615e-01,bc-4,9.886033460202e-01,-9.597178222385e-02,1.490290018529e-01,0.000000000000e+00
6.865004193901e-01,3.793624673491e-02,-9.503312872829e-02,-9.954741103836e-01,3.167735761294e+01,-1.373482661914e-01,0.000000000000e+00,9.984314854028e-01,9.892432709071e-01,-9.443830043102e-02,1.491055391697e-01,bc-4,9.889766649214e-01,-9.440196245736e-02,1.490651459310e-01,0.000000000000e+00
6.742471862147e-01,3.909406270257e-02,-9.315731643930e-02,-9.956514020448e-01,3.167378233562e+01,-1.444988208235e-01,0.000000000000e+00,9.983527398697e-01,9.896842558979e-01,-9.259900524655e-02,1.491479804434e-01,bc-4,9.894635223801e-01,-9.256027216335e-02,1.491144028821e-01,0.000000000000e+00
6.616818435354e-01,4.025828743133e-02,-9.135973034806e-02,-9.958179550855e-01,3.167045051310e+01,-1.511624658724e-01,0.000000000000e+00,9.982778965152e-01,9.899660568564e-01,-9.082285727652e-02,1.491677505836e-01,bc-4,9.898128356815e-01,-9.078725787899e-02,1.491443105956e-01,0.000000000000e+00
6.491121200389e-01,4.140019103908e-02,-8.958635883774e-02,-9.959790581685e-01,3.166702399240e+01,-1.580155072675e-01,0.000000000000e+00,9.982014069803e-01,9.902117022598e-01,-8.906759650861e-02,1.491829851241e-01,bc-4,9.900017788615e-01,-8.902060553899e-02,1.491508913580e-01,0.000000000000e+00
6.362685878867e-01,4.254309745064e-02,-8.772609546880e-02,-9.961446341640e-01,3.166290208534e+01,-1.662593213896e-01,0.000000000000e+00,9.981104952718e-01,9.905409533461e-01,-8.723260383962e-02,1.492107008633e-01,bc-4,9.902909344313e-01,-8.717709601159e-02,1.491725031428e-01,0.000000000000e+00
6.230712770322e-01,4.369014127369e-02,-8.546470419733e-02,-9.963411987550e-01,3.165946141285e+01,-1.731406663596e-01,0.000000000000e+00,9.980342648159e-01,9.909037554895e-01,-8.499828819360e-02,1.492383134718e-01,bc-4,9.906854895761e-01,-8.494228718096e-02,1.492048485224e-01,0.000000000000e+00
6.097893410055e-01,4.481611186428e-02,-8.347859011042e-02,-9.965095709491e-01,3.165583763085e+01,-1.803882303626e-01,0.000000000000e+00,9.979534388789e-01,9.912137900995e-01,-8.303495732279e-02,1.492622823524e-01,bc-4,9.909858915431e-01,-8.296979942544e-02,1.492272575154e-01,0.000000000000e+00
5.964372836677e-01,4.592053273749e-02,-8.139945579597e-02,-9.966815582703e-01,3.165113236588e+01,-1.897987603134e-01,0.000000000000e+00,9.978492360822e-01,9.915559427724e-01,-8.098084434612e-02,1.492913412880e-01,bc-4,9.913076035741e-01,-8.090813785621e-02,1.492531689837e-01,0.000000000000e+00
5.828323339868e-01,4.701386996475e-02,-7.884481612035e-02,-9.968869017953e-01,3.164719643914e+01,-1.976706137916e-01,0.000000000000e+00,9.977622368901e-01,9.918849378583e-01,-7.844920561916e-02,1.493128887326e-01,bc-4,9.916760299387e-01,-7.837455095941e-02,1.492805867953e-01,0.000000000000e+00
5.690394628381e-01,4.808919602621e-02,-7.660851460043e-02,-9.970612496185e-01,3.164246672743e+01,-2.071300371958e-01,0.000000000000e+00,9.976569211894e-01,9.922358880435e-01,-7.623776126626e-02,1.493428789013e-01,bc-4,9.919457240669e-01,-7.615144895563e-02,1.492982824030e-01,0.000000000000e+00
