step,inner_iterations,linear_residual_ratio,converged,min_dtau,max_dtau
105,3,0.0001202043989,1,4.554698513e-07,0.2018010909
106,3,0.0001215283827,1,4.565108047e-07,0.2022662905
107,3,0.0001229038408,1,4.575618334e-07,0.2027325624
108,3,0.0001242583742,1,4.586267763e-07,0.2031999092
109,3,0.0001255269481,1,4.597030454e-07,0.2036683334
110,3,0.0001266708076,1,4.607906255e-07,0.2041378374
111,3,0.0001277028818,1,4.618894543e-07,0.2046084237
112,3,0.0001286527012,1,4.629992385e-07,0.2050800949
113,3,0.0001294283917,1,4.641199363e-07,0.2055528533
114,3,0.0001300466327,1,4.652519336e-07,0.2060267016
115,3,0.0001305418195,1,4.663958113e-07,0.2065016422
116,3,0.0001309411313,1,4.675441261e-07,0.2069776776
117,3,0.0001312856198,1,4.686990334e-07,0.2074548104
118,3,0.0001316009847,1,4.698600936e-07,0.2079330432
119,3,0.0001318891621,1,4.71027149e-07,0.2084123783
120,3,0.0001321429165,1,4.722002163e-07,0.2088928185
121,3,0.000132369443,1,4.733792815e-07,0.2093743662
122,3,0.0001325752536,1,4.74564231e-07,0.2098570239
123,3,0.0001327494143,1,4.757548126e-07,0.2103407943
124,3,0.0001328389522,1,4.769506795e-07,0.2108256799
125,3,0.0001328609542,1,4.781514273e-07,0.2113116833
126,3,0.0001327496623,1,4.793566203e-07,0.2117988071
127,3,0.0001324687245,1,4.80565816e-07,0.2122870537
128,3,0.0001319786189,1,4.817785775e-07,0.2127764259
129,3,0.0001313083355,1,4.829945297e-07,0.2132669263
130,3,0.000130465446,1,4.842133245e-07,0.2137585573
131,3,0.0001294538821,1,4.854346489e-07,0.2142513217
132,3,0.0001283509183,1,4.866584802e-07,0.214745222
133,3,0.0001272082736,1,4.878849915e-07,0.2152402608
134,3,0.0001261010608,1,4.891137472e-07,0.2157364409
135,3,0.0001250642376,1,4.903444211e-07,0.2162337647
136,3,0.0001241582296,1,4.9157676e-07,0.216732235
137,3,0.0001234053032,1,4.928105557e-07,0.2172318544
138,3,0.000122808007,1,4.940456308e-07,0.2177326256
139,3,0.0001223475126,1,4.952818015e-07,0.2182345511
140,3,0.0001220239611,1,4.96518868e-07,0.2187376337
141,3,0.0001218097935,1,4.977566417e-07,0.219241876
142,3,0.0001216766581,1,4.9899492e-07,0.2197472808
143,3,0.0001216180459,1,5.002334913e-07,0.2202538506
144,3,0.0001216208269,1,5.014721652e-07,0.2207615881
145,3,0.0001216689103,1,5.027107524e-07,0.2212704961
146,3,0.0001217413948,1,5.039490627e-07,0.2217805773
147,3,0.0001218298961,1,5.051869068e-07,0.2222918343
148,3,0.0001219422488,1,5.064241161e-07,0.2228042699
149,3,0.0001220800181,1,5.076605334e-07,0.2233178868
150,3,0.0001222478469,1,5.088959965e-07,0.2238326877
151,3,0.0001224709419,1,5.101303545e-07,0.2243486754
152,3,0.000122753584,1,5.113634634e-07,0.2248658525
153,3,0.0001230973667,1,5.125951946e-07,0.2253842218
154,3,0.0001234874741,1,5.138254028e-07,0.2259037861
155,3,0.0001239079375,1,5.150540006e-07,0.2264245481
156,3,0.0001243479317,1,5.162809365e-07,0.2269465106
157,3,0.0001247797374,1,5.175061953e-07,0.2274696763
158,3,0.0001251631129,1,5.187297955e-07,0.2279940481
159,3,0.0001254715476,1,5.199517909e-07,0.2285196287
160,3,0.0001256676084,1,5.21172271e-07,0.2290464208
161,3,0.0001257373116,1,5.223913606e-07,0.2295744273
162,3,0.0001256674797,1,5.236092174e-07,0.230103651
163,3,0.0001254556702,1,5.248260281e-07,0.2306340947
164,3,0.0001250837027,1,5.260420046e-07,0.2311657612
165,3,0.0001245654149,1,5.272573819e-07,0.2316986534
166,3,0.0001239127535,1,5.284724175e-07,0.2322327739
167,3,0.0001231397079,1,5.296873893e-07,0.2327681257
168,3,0.0001222607689,1,5.309025952e-07,0.2333047117
169,3,0.0001213170231,1,5.321183505e-07,0.2338425346
170,3,0.0001203268499,1,5.333349828e-07,0.2343815973
171,3,0.0001193307744,1,5.345528243e-07,0.2349219027
172,3,0.0001183588822,1,5.357722064e-07,0.2354634536
173,3,0.0001174470987,1,5.369935339e-07,0.2360062529
174,3,0.0001166276528,1,5.382174824e-07,0.2365503035
175,3,0.0001159215196,1,5.394442442e-07,0.2370956083
176,3,0.0001153382245,1,5.406739014e-07,0.2376421701
177,3,0.0001148867101,1,5.419065551e-07,0.2381899919
178,3,0.0001145771038,1,5.431423244e-07,0.2387390765
179,3,0.0001143953848,1,5.443813529e-07,0.2392894269
180,3,0.0001143268562,1,5.456238103e-07,0.239841046
181,3,0.0001143438995,1,5.468698867e-07,0.2403939368
182,3,0.000114422616,1,5.481197957e-07,0.240948102
183,3,0.0001145359021,1,5.493737131e-07,0.2415035448
184,3,0.0001146450051,1,5.506316437e-07,0.2420602679
185,3,0.0001147245989,1,5.518934651e-07,0.2426182745
186,3,0.0001147498036,1,5.531585022e-07,0.2431775674
187,3,0.0001147008093,1,5.544257924e-07,0.2437381495
188,3,0.0001145551308,1,5.556934258e-07,0.244300024
189,3,0.0001143047171,1,5.569606303e-07,0.2448631937
190,3,0.0001139396774,1,5.582274665e-07,0.2454276617
191,3,0.0001134642238,1,5.594945754e-07,0.2459934309
192,3,0.0001128836522,1,5.607628811e-07,0.2465605043
193,3,0.0001121994452,1,5.620333223e-07,0.247128885
194,3,0.0001114209841,1,5.633066139e-07,0.2476985759
195,3,0.0001105725054,1,5.645832528e-07,0.2482695801
196,3,0.0001096674091,1,5.658635869e-07,0.2488419006
197,3,0.000108721763,1,5.67147501e-07,0.2494155405
198,3,0.0001077455124,1,5.684347636e-07,0.2499905027
199,3,0.0001067561235,1,5.697250681e-07,0.2505667904
200,3,0.0001057669057,1,5.710180885e-07,0.2511444065
201,3,0.0001047838823,1,5.723135576e-07,0.2517233543
202,3,0.0001038163941,1,5.736113055e-07,0.2523036366
203,3,0.0001028661519,1,5.749112624e-07,0.2528852567
204,3,0.000101931915,1,5.762124764e-07,0.2534682176
205,3,0.0001010119557,1,5.775147509e-07,0.2540525224
206,3,0.0001001042497,1,5.78818753e-07,0.2546381742
207,3,9.920625323e-05,1,5.80124931e-07,0.2552251762
208,3,9.830921242e-05,1,5.814339236e-07,0.2558135314
209,3,9.741458522e-05,1,5.82746309e-07,0.2564032431
210,3,9.651658856e-05,1,5.840624595e-07,0.2569943143
211,3,9.561912438e-05,1,5.853826211e-07,0.2575867484
212,3,9.472048863e-05,1,5.867068868e-07,0.2581805483
213,3,9.382868084e-05,1,5.880353008e-07,0.2587757174
214,3,9.295277044e-05,1,5.893678775e-07,0.2593722589
215,3,9.209144306e-05,1,5.907046298e-07,0.259970176
216,3,9.125931778e-05,1,5.920455851e-07,0.2605694721
217,3,9.045381021e-05,1,5.933907777e-07,0.2611701503
218,3,8.968730633e-05,1,5.947402448e-07,0.2617722141
219,3,8.89668641e-05,1,5.960940115e-07,0.2623756667
220,3,4.141519917e-06,1,5.974520831e-07,0.2629805117
221,3,4.594756731e-06,1,2.99407214e-07,0.1317933762
222,3,5.088573506e-06,1,3.060948176e-07,0.1347391373
223,3,5.62681184e-06,1,3.129319697e-07,0.1377507405
224,3,6.213080572e-06,1,3.199220398e-07,0.1408296575
225,3,6.850894218e-06,1,3.270684519e-07,0.1439773927
226,3,7.544128728e-06,1,3.343746903e-07,0.1471954846
227,3,8.296911555e-06,1,3.418443054e-07,0.1504855058
228,3,9.114228977e-06,1,3.494809176e-07,0.153849064
229,3,1.000185692e-05,1,3.572882217e-07,0.157287803
230,3,1.096644055e-05,1,3.652699899e-07,0.1608034033
231,3,1.201492888e-05,1,3.734300739e-07,0.1643975831
232,3,1.315482131e-05,1,3.81772407e-07,0.1680720989
233,3,1.439451531e-05,1,3.903010054e-07,0.1718287464
234,3,1.574188199e-05,1,3.990199695e-07,0.1756693617
235,3,1.720574254e-05,1,4.079334842e-07,0.1795958218
236,3,1.8794824e-05,1,4.170458197e-07,0.1836100459
237,3,2.051930871e-05,1,4.26361332e-07,0.1877139958
238,3,2.239005183e-05,1,4.358844628e-07,0.1919096776
239,3,2.441768352e-05,1,4.456197401e-07,0.1961991421
240,3,2.661572235e-05,1,4.555717777e-07,0.200584486
241,3,2.899980332e-05,1,4.657452761e-07,0.205067853
242,3,3.158366747e-05,1,4.761450226e-07,0.209651435
243,3,3.438490617e-05,1,4.867758924e-07,0.2143374727
244,3,3.742261045e-05,1,4.976428499e-07,0.2191282571
245,3,4.07178753e-05,1,5.087509517e-07,0.2240261309
246,3,4.429147815e-05,1,5.201053491e-07,0.2290334889
247,3,4.816610023e-05,1,5.317112913e-07,0.2341527798
248,3,5.236460213e-05,1,5.435741297e-07,0.2393865073
249,3,5.691849517e-05,1,5.556993218e-07,0.2447372313
250,3,6.1855743e-05,1,5.680924349e-07,0.250207569
251,3,6.721004038e-05,1,5.807591514e-07,0.2558001965
252,3,7.30202752e-05,1,5.937052719e-07,0.26151785
253,3,7.932216425e-05,1,6.069367223e-07,0.2673633271
254,3,8.615370289e-05,1,6.204595607e-07,0.2733394883
255,3,9.356373153e-05,1,6.3427998e-07,0.2794492581
256,3,9.389200751e-05,1,6.484043208e-07,0.2856956268
257,3,9.432563015e-05,1,6.498781162e-07,0.2863703748
258,3,9.488106345e-05,1,6.513155169e-07,0.2870308933
259,3,9.55549184e-05,1,6.527526224e-07,0.2876929642
260,3,9.634539948e-05,1,6.541897572e-07,0.2883565913
261,3,9.725206558e-05,1,6.556272195e-07,0.2890217779
262,3,9.828080779e-05,1,6.570652601e-07,0.2896885269
263,3,9.943345525e-05,1,6.585040811e-07,0.2903568409
264,3,0.0001007257403,1,6.599438426e-07,0.291026722
265,3,0.0001021597826,1,6.613846706e-07,0.2916981718
266,3,0.0001037476069,1,6.628266647e-07,0.2923711915
267,3,0.0001054915907,1,6.64269901e-07,0.2930457818
268,3,0.0001074047956,1,6.657103038e-07,0.2937219428
269,3,0.0001094848454,1,6.67151469e-07,0.2943996744
270,3,0.0001117392765,1,6.685939582e-07,0.2950789759
271,3,0.0001141665697,1,6.7003777e-07,0.2957598461
272,3,0.0001167590633,1,6.714828997e-07,0.2964422837
273,3,0.0001195190283,1,6.729293398e-07,0.2971262867
274,3,0.0001224404261,1,6.743770805e-07,0.2978118533
275,3,0.0001255187561,1,6.758261275e-07,0.2984989812
276,3,0.0001287478821,1,6.772764891e-07,0.2991876681
277,3,0.0001321171809,1,6.787281981e-07,0.2998779117
278,3,0.0001356143668,1,6.80181303e-07,0.3005697096
279,3,0.0001392185503,1,6.816358652e-07,0.3012630596
280,3,0.0001429177411,1,6.830919569e-07,0.3019579597
281,3,0.000146691332,1,6.845496621e-07,0.3026544081
282,3,0.0001505223053,1,6.860090705e-07,0.3033524035
283,3,0.0001543910878,1,6.87470274e-07,0.3040519448
284,3,0.0001582734432,1,6.889333655e-07,0.3047530314
285,3,0.0001621488857,1,6.903984386e-07,0.3054556631
286,3,0.000165992547,1,6.918655881e-07,0.3061598403
287,3,0.0001697803516,1,6.933349113e-07,0.3068655637
288,3,0.0001734961757,1,6.948065073e-07,0.3075728349
289,3,0.0001771164105,1,6.962804762e-07,0.3082816555
290,3,0.0001806240864,1,6.977569185e-07,0.308992028
291,3,0.0001840052388,1,6.992359337e-07,0.309703955
292,3,0.0001872482436,1,7.007176197e-07,0.3104174396
293,3,0.0001903524593,1,7.022020712e-07,0.3111324854
294,3,0.0001933166948,1,7.0368938e-07,0.311849096
295,3,0.0001961316462,1,7.051796356e-07,0.3125672753
296,3,0.0001987859815,1,7.066729272e-07,0.3132870275
297,3,0.0002012742963,1,7.081693534e-07,0.3140083567
298,3,0.0002036216612,1,7.096690162e-07,0.314731267
299,3,0.0002058796365,1,7.111720249e-07,0.3154557626
300,3,0.0002080169787,1,7.126785055e-07,0.3161818475
301,3,0.0002100546431,1,7.141886085e-07,0.3169095255
302,3,0.0002119731665,1,7.157025165e-07,0.3176388002
303,3,0.0002137871521,1,7.172204517e-07,0.3183696751
304,3,0.0002154890251,1,7.187426645e-07,0.3191021533
305,3,0.0002170928902,1,7.202694295e-07,0.3198362377
306,3,0.0002185748703,1,7.218010576e-07,0.3205719308
307,3,0.0002199305272,1,7.233378923e-07,0.321309235
308,3,0.0002211538236,1,7.248803077e-07,0.3220481523
309,3,0.0002222415328,1,7.264287057e-07,0.3227886848
310,3,0.0002231822845,1,7.2798351e-07,0.323530834
311,3,0.0002239765983,1,7.295451581e-07,0.3242746018
312,3,0.0002246088358,1,7.311140917e-07,0.3250199899
313,3,0.0002250831992,1,7.326906439e-07,0.3257670001
314,3,0.0002254147092,1,7.342622738e-07,0.3265156346
315,3,0.0002256170698,1,7.358415763e-07,0.3272658957
316,3,0.000225704992,1,7.37429013e-07,0.3280177865
317,3,0.0002256933219,1,7.390250162e-07,0.3287713108
318,3,0.0002256117622,1,7.406299876e-07,0.3295264729
319,3,0.0002254819105,1,7.422442956e-07,0.3302832785
320,3,0.0002253000674,1,7.438682754e-07,0.3310417342
321,3,0.0002250976653,1,7.455022291e-07,0.3318018483
322,3,0.0002249160536,1,7.471464288e-07,0.3325636302
323,3,0.0002247902886,1,7.488011185e-07,0.3333270913
324,3,0.0002247497674,1,7.504664974e-07,0.3340922448
325,3,0.0002248223686,1,7.521429372e-07,0.3348591059
326,3,0.000225059011,1,7.538307527e-07,0.3356276918
327,3,0.0002254942511,1,7.555300287e-07,0.3363980219
328,3,0.0002261755974,1,7.572408248e-07,0.3371701178
329,3,0.0002271381031,1,7.589631844e-07,0.3379440034
330,3,0.000228423568,1,7.60697246e-07,0.3387197046
331,3,0.0002300745809,1,7.62443162e-07,0.3394972494
332,3,0.0002321359193,1,7.642010659e-07,0.3402766679
333,3,0.0002346435742,1,7.659710092e-07,0.3410579918
334,3,0.0002376331794,1,7.677529771e-07,0.3418412542
335,3,0.0002411486135,1,7.695468647e-07,0.3426264896
336,3,0.0002452194083,1,7.713524238e-07,0.343413733
337,3,0.000249861994,1,7.731693321e-07,0.3442030202
338,3,0.000255076476,1,7.749972218e-07,0.3449943866
339,3,0.0002608292418,1,7.768356765e-07,0.3457878674
340,3,0.0002670586502,1,7.786842428e-07,0.3465834964
341,3,0.0002736560362,1,7.805424379e-07,0.3473813062
342,3,0.0002804657286,1,7.824097647e-07,0.3481813272
343,3,0.0002872782911,1,7.842857335e-07,0.3489835872
344,3,0.0002938338501,1,7.86169865e-07,0.3497881109
345,3,0.0002997929163,1,7.880616951e-07,0.3505949195
346,3,0.0003048502571,1,7.899607652e-07,0.3514040304
347,3,0.0003086727586,1,7.918666188e-07,0.3522154567
348,3,0.0003109957039,1,7.93778782e-07,0.3530292069
349,3,0.0003117053113,1,7.956967534e-07,0.353845285
350,3,0.0003108507293,1,7.97620024e-07,0.3546636901
351,3,0.0003085385239,1,7.995480924e-07,0.3554844166
352,3,0.0003050159507,1,8.014804826e-07,0.3563074544
353,3,0.0003005526969,1,8.034167598e-07,0.3571327888
354,3,0.0002954899604,1,8.053565403e-07,0.3579604012
355,3,0.0002901333076,1,8.072994946e-07,0.3587902692
356,3,0.000284746379,1,8.092453504e-07,0.3596223669
357,3,0.000279540676,1,8.11193866e-07,0.3604566659
358,3,0.0002746856659,1,8.131448306e-07,0.3612931353
359,3,0.000270274422,1,8.150980596e-07,0.3621317427
360,3,0.0002663547582,1,8.170533923e-07,0.3629724545
361,3,0.0002629792013,1,8.190106882e-07,0.3638152364
362,3,0.0002601189581,1,8.209698206e-07,0.3646600542
363,3,0.000257782669,1,8.229306662e-07,0.3655068739
364,3,0.0002559586227,1,8.248930977e-07,0.3663556627
365,3,0.0002545921848,1,8.268569903e-07,0.3672063886
366,3,0.0002536735315,1,8.288222396e-07,0.3680590212
367,3,0.0002531724727,1,8.307887869e-07,0.3689135319
368,3,0.0002530495058,1,8.32756644e-07,0.3697698938
369,3,0.0002532869148,1,8.347259662e-07,0.3706280819
370,3,0.0002538736434,1,8.366969799e-07,0.3714880731
371,3,0.0002547791114,1,8.386699683e-07,0.3723498462
372,3,0.0002559763166,1,8.406453211e-07,0.3732133819
373,3,0.0002574473848,1,8.426234756e-07,0.3740786623
374,3,0.0002592105564,1,8.446049524e-07,0.3749456714
375,3,0.0002611903699,1,8.465903292e-07,0.3758143944
376,3,0.0002634482095,1,8.485802281e-07,0.3766848182
377,3,0.0002659604046,1,8.50575289e-07,0.377556931
378,3,0.0002687077081,1,8.525761852e-07,0.3784307221
379,3,0.0002716686002,1,8.545836365e-07,0.3793061825
380,3,0.0002748445045,1,8.565984165e-07,0.3801833044
381,3,0.0002782093413,1,8.586213542e-07,0.3810620818
382,3,0.0002817851216,1,8.606533381e-07,0.3819425103
383,3,0.0002855506661,1,8.626953071e-07,0.3828245875
384,3,0.0002894957827,1,8.647482454e-07,0.3837083132
385,3,0.0002935799638,1,8.668131683e-07,0.3845936895
386,3,0.0002978142041,1,8.688910884e-07,0.3854807214
387,3,0.0003021425927,1,8.70983016e-07,0.3863694164
388,3,0.0003065025499,1,8.730901144e-07,0.3872597852
389,3,0.0003109195024,1,8.75213408e-07,0.3881518418
390,3,0.0003152982653,1,8.773538042e-07,0.3890456032
391,3,0.0003196843651,1,8.795121026e-07,0.3899410899
392,3,0.0003240262638,1,8.816889876e-07,0.3908383253
393,3,0.000328236374,1,8.838850114e-07,0.391737336
394,3,0.0003322876741,1,8.861005953e-07,0.3926381514
395,3,0.0003361771399,1,8.88335993e-07,0.3935408033
396,3,0.0003399114835,1,8.905913228e-07,0.3944453256
397,3,0.0003434288491,1,8.928665816e-07,0.3953517539
398,3,0.0003466906682,1,8.951615202e-07,0.3962601248
399,3,0.0003497600015,1,8.974757889e-07,0.3971704754
400,3,0.0003526442854,1,8.998088892e-07,0.3980828431
401,3,0.0003553071244,1,9.021601606e-07,0.3989972643
402,3,0.0003577753304,1,9.045287911e-07,0.3999137746
403,3,0.0003600678474,1,9.069138203e-07,0.4008324077
404,3,0.0003622030898,1,9.093141523e-07,0.4017531954
405,3,0.0003642007533,1,9.11728583e-07,0.4026761666
406,3,0.0003661431998,1,9.141558117e-07,0.4036013476
407,3,0.0003680375518,1,9.165944368e-07,0.4045287614
408,3,0.0003699727341,1,9.190429868e-07,0.4054584276
409,3,0.0003719795365,1,9.214999339e-07,0.4063903626
410,3,0.0003741384842,1,9.239636966e-07,0.4073245794
411,3,0.0003765049426,1,9.264326451e-07,0.4082610877
412,3,0.0003792082834,1,9.289051052e-07,0.4091998943
413,3,0.0003823064177,1,9.31379374e-07,0.4101410032
414,3,0.0003858367111,1,9.33853795e-07,0.4110844161
415,3,0.0003899497298,1,9.363268454e-07,0.4120301327
416,3,0.000394649798,1,9.387968565e-07,0.4129781512
417,3,0.0004000186059,1,9.412620043e-07,0.4139284688
418,3,0.0004061822564,1,9.437204838e-07,0.4148810821
419,3,0.0004131857621,1,9.461706703e-07,0.4158359875
420,3,0.0004211989092,1,9.486110894e-07,0.4167931819
421,3,0.0004302672591,1,9.510403803e-07,0.4177526628
422,3,0.000440481965,1,9.534572945e-07,0.4187144288
423,3,0.0004519432897,1,9.558607869e-07,0.4196784799
424,3,0.0004647477074,1,9.582499928e-07,0.4206448174
425,3,0.000478966296,1,9.606242073e-07,0.4216134449
426,3,0.0004946880763,1,9.629828787e-07,0.4225843673
427,3,0.0005119475522,1,9.653254696e-07,0.4235575918
428,3,0.0005307006407,1,9.676515437e-07,0.4245331272
429,3,0.0005510497558,1,9.699607568e-07,0.425510984
430,3,0.0005728703891,1,9.72252985e-07,0.4264911747
431,3,0.0005962237841,1,9.745281961e-07,0.4274737128
432,3,0.000620870759,1,9.767867512e-07,0.4284586133
433,3,0.0006467440858,1,9.79029176e-07,0.4294458918
434,3,0.0006736045813,1,9.812561628e-07,0.4304355649
435,3,0.0007010080605,1,9.834691014e-07,0.4314276493
436,3,0.0007286097687,1,9.856679817e-07,0.4324221619
437,3,0.0007560348568,1,9.878500245e-07,0.4334191193
438,3,0.0007827702311,1,9.900024572e-07,0.4344185374
439,3,0.0008083045062,1,9.921226827e-07,0.4354204315
440,3,0.0008320972416,1,9.942334197e-07,0.4364248156
441,3,0.000853546071,1,9.963389579e-07,0.4374317022
442,3,0.0008723151554,1,9.984491325e-07,0.4384411023
443,3,0.0008881495065,1,1.000567667e-06,0.4394530252
444,3,0.0009008700938,1,1.002696366e-06,0.4404674778
445,3,0.0009102349672,1,1.004837065e-06,0.4414844651
446,3,0.0009161263961,1,1.006975278e-06,0.4425039898
447,3,0.0009186793344,1,1.009119106e-06,0.443526052
448,3,0.0009180815019,1,1.011278012e-06,0.4445506496
449,3,0.0009146706902,1,1.013454556e-06,0.445577778
450,3,0.0009090440428,1,1.015650937e-06,0.4466074303
451,3,0.0009013963675,1,1.01786872e-06,0.4476395971
452,3,0.0008922109971,1,1.020105691e-06,0.4486742672
453,3,0.000881944088,1,1.022360009e-06,0.449711427
454,3,0.0008710022555,1,1.024634343e-06,0.4507510614
455,3,0.0008598136962,1,1.026931428e-06,0.4517931537
456,3,0.000848582642,1,1.029252938e-06,0.4528376859
457,3,0.0008374018021,1,1.031597558e-06,0.4538846391
458,3,0.0008265643499,1,1.033967922e-06,0.4549339937
459,3,0.0008162823622,1,1.036368283e-06,0.4559857299
460,3,0.0008066855768,1,1.038799678e-06,0.4570398279
461,3,0.000797811551,1,1.04126217e-06,0.4580962685
462,3,0.0007895714707,1,1.043755284e-06,0.4591550331
