step,physical_time,inner_iter,cfl,dt,rho,rhou,rhov,rhoE,residual_l2,residual_linf
1,0.000000000000e+00,3,1.000000000000e+00,8.964244873335e-06,7.962932100153e-02,7.220269156878e+00,1.053667654394e+00,1.994714755771e+01,2.123999855794e+01,1.249578509380e+05
2,0.000000000000e+00,3,1.001536235531e+00,8.954998324403e-06,7.364572793558e-02,4.776334837415e+00,3.849685717493e-01,1.784375841064e+01,1.847611196087e+01,1.137548290562e+05
3,0.000000000000e+00,3,1.003074831082e+00,8.949017553509e-06,6.644530216368e-02,3.338618262037e+00,1.774918679036e-01,1.575534635040e+01,1.610631021873e+01,9.779550589673e+04
4,0.000000000000e+00,3,1.004615790278e+00,8.945292424000e-06,6.027307798917e-02,2.463320259709e+00,1.899076926688e-01,1.414466450860e+01,1.435894071784e+01,8.371044534360e+04
5,0.000000000000e+00,3,1.006159116751e+00,8.943374604268e-06,5.531613334316e-02,1.911362467409e+00,1.982846391423e-01,1.293888550152e+01,1.308091897292e+01,7.233497464212e+04
6,0.000000000000e+00,3,1.007704814136e+00,8.942673127868e-06,5.138889571720e-02,1.548987264704e+00,1.841167150385e-01,1.202185716842e+01,1.212274519684e+01,6.402955989036e+04
7,0.000000000000e+00,3,1.009252886077e+00,8.942855149982e-06,4.832261677293e-02,1.298913191444e+00,1.604943929630e-01,1.131796682607e+01,1.139349121562e+01,5.772805467144e+04
8,0.000000000000e+00,3,1.010803336220e+00,8.943787391444e-06,4.583290010410e-02,1.119355072566e+00,1.355176760682e-01,1.075010667436e+01,1.080917272430e+01,5.279277786114e+04
9,0.000000000000e+00,3,1.012356168221e+00,8.945363784148e-06,4.375785109756e-02,9.851619702899e-01,1.140257600144e-01,1.027685376293e+01,1.032468808226e+01,4.881551892511e+04
10,0.000000000000e+00,3,1.013911385737e+00,8.947509553407e-06,4.199677920814e-02,8.809279561117e-01,9.723294607127e-02,9.874308756549e+00,9.914092266002e+00,4.553089688712e+04
11,0.000000000000e+00,3,1.015468992433e+00,8.950200781533e-06,4.046326570074e-02,7.976861447775e-01,8.452273575957e-02,9.523232026099e+00,9.557041005313e+00,4.274765758311e+04
12,0.000000000000e+00,3,1.017028991980e+00,8.953396181845e-06,3.909633734955e-02,7.296035732797e-01,7.505334654431e-02,9.210099908115e+00,9.239341059839e+00,4.032290214221e+04
13,0.000000000000e+00,3,1.018591388054e+00,8.957069626496e-06,3.786566087703e-02,6.728373595420e-01,6.807743144351e-02,8.928285298993e+00,8.953940855152e+00,3.821833840579e+04
14,0.000000000000e+00,3,1.020156184336e+00,8.961180387240e-06,3.674857424869e-02,6.246112645494e-01,6.298732472088e-02,8.672688657830e+00,8.695457759557e+00,3.636927627684e+04
15,0.000000000000e+00,3,1.021723384514e+00,8.965696027658e-06,3.572378929617e-02,5.831876490426e-01,5.912844668049e-02,8.438409783216e+00,8.458820240779e+00,3.472830086543e+04
16,0.000000000000e+00,3,1.023292992281e+00,8.970587232899e-06,3.477638782446e-02,5.471923117774e-01,5.610253249657e-02,8.222013615380e+00,8.240466261618e+00,3.325940513114e+04
17,0.000000000000e+00,3,1.024865011334e+00,8.975827540889e-06,3.389507009955e-02,5.155863392012e-01,5.365233794695e-02,8.020882191321e+00,8.037686722520e+00,3.193463117043e+04
18,0.000000000000e+00,3,1.026439445380e+00,8.981393032051e-06,3.306970466470e-02,4.875812017399e-01,5.168890097443e-02,7.832756047451e+00,7.848156985880e+00,3.073189877110e+04
19,0.000000000000e+00,3,1.028016298126e+00,8.987262060205e-06,3.229320351964e-02,4.625799393940e-01,5.010436611908e-02,7.656000369282e+00,7.670193944958e+00,2.963350733210e+04
