step,physical_time,inner_iter,cfl,dt,rho,rhou,rhov,rhoE,residual_l2,residual_linf
1,1.000000000000e-02,131,1.000000000000e+00,1.000000000000e-02,7.191635289442e-03,7.108893273374e-02,4.150338119724e-02,1.796197389863e+00,1.798097035751e+00,2.265436535536e+03
2,2.000000000000e-02,120,1.000000000000e+00,1.000000000000e-02,8.127185834837e-03,7.661262845653e-02,5.778504206203e-02,2.032166438908e+00,2.034447122070e+00,1.497744448418e+03
3,3.000000000000e-02,127,1.000000000000e+00,1.000000000000e-02,7.343978012191e-03,6.993573498003e-02,5.252946136743e-02,1.838596617944e+00,1.840690579339e+00,9.852875431908e+02
4,4.000000000000e-02,129,1.000000000000e+00,1.000000000000e-02,6.968573771677e-03,6.645883720981e-02,4.811666949353e-02,1.744450925179e+00,1.746393306877e+00,8.043304982796e+02
5,5.000000000000e-02,131,1.000000000000e+00,1.000000000000e-02,6.747020204284e-03,6.361285198050e-02,4.455641874112e-02,1.688447312502e+00,1.690246052729e+00,6.786553333992e+02
6,6.000000000000e-02,132,1.000000000000e+00,1.000000000000e-02,6.598298312753e-03,6.115277557064e-02,4.156133181558e-02,1.650769501220e+00,1.652437741629e+00,5.817722437412e+02
7,7.000000000000e-02,133,1.000000000000e+00,1.000000000000e-02,6.478997187321e-03,5.900924277344e-02,3.898238213092e-02,1.620621751890e+00,1.622177104065e+00,5.331269391722e+02
8,8.000000000000e-02,133,1.000000000000e+00,1.000000000000e-02,6.379800047155e-03,5.709424237428e-02,3.677802375816e-02,1.595619435170e+00,1.597076848271e+00,4.850827833079e+02
9,9.000000000000e-02,133,1.000000000000e+00,1.000000000000e-02,6.287947275032e-03,5.545859207535e-02,3.493873088608e-02,1.572615749970e+00,1.573993712085e+00,4.486188722606e+02
10,1.000000000000e-01,132,1.000000000000e+00,1.000000000000e-02,6.193677707267e-03,5.401480383754e-02,3.341113647969e-02,1.549015817960e+00,1.550329729125e+00,4.113650973181e+02
11,1.100000000000e-01,130,1.000000000000e+00,1.000000000000e-02,6.098576778759e-03,5.273753126366e-02,3.216266684187e-02,1.525218370240e+00,1.526480905186e+00,3.819489946749e+02
12,1.200000000000e-01,129,1.000000000000e+00,1.000000000000e-02,6.003452562164e-03,5.160392447190e-02,3.113771114033e-02,1.501484100246e+00,1.502705249478e+00,3.643514271837e+02
13,1.300000000000e-01,127,1.000000000000e+00,1.000000000000e-02,5.912347825242e-03,5.060270965518e-02,3.031114035545e-02,1.478807068092e+00,1.479994831055e+00,3.461763483270e+02
14,1.400000000000e-01,124,1.000000000000e+00,1.000000000000e-02,5.824758630651e-03,4.973409426775e-02,2.964650326913e-02,1.456997432698e+00,1.458159059222e+00,3.309338394204e+02
15,1.500000000000e-01,121,1.000000000000e+00,1.000000000000e-02,5.740379678860e-03,4.895353222920e-02,2.909564142893e-02,1.435954726980e+00,1.437094963655e+00,3.256266778053e+02
16,1.600000000000e-01,118,1.000000000000e+00,1.000000000000e-02,5.659531091049e-03,4.825014480643e-02,2.863340896452e-02,1.415769545733e+00,1.416892157329e+00,3.128123235501e+02
17,1.700000000000e-01,115,1.000000000000e+00,1.000000000000e-02,5.582362463774e-03,4.759928605895e-02,2.823522206185e-02,1.396508145656e+00,1.397615499146e+00,2.979046226311e+02
18,1.800000000000e-01,112,1.000000000000e+00,1.000000000000e-02,5.508929821975e-03,4.699780717101e-02,2.788564437859e-02,1.378208049832e+00,1.379302062629e+00,2.826587499791e+02
19,1.900000000000e-01,109,1.000000000000e+00,1.000000000000e-02,5.438119573053e-03,4.643918524299e-02,2.757005352002e-02,1.360563368196e+00,1.361645679977e+00,2.707314860754e+02
