x,y,nx,ny,cell_center_u,cell_center_v,cell_center_mach,tangential_wall_shear,boundary_u,boundary_v,boundary_mach,tag
1.913500124916e-05,-5.495555690284e-04,9.993943676096e-01,3.479795957017e-02,1.339693260835e-03,-3.397243836027e-02,2.539793613739e-02,0.000000000000e+00,1.183848773975e-03,-3.400003366365e-02,2.540193428228e-02,bc-4
9.315779180713e-05,-1.627700740414e-03,9.946520240472e-01,1.032828691447e-01,1.077355438844e-02,-1.022317577425e-01,7.677591443505e-02,0.000000000000e+00,1.062345450957e-02,-1.023077749275e-01,7.678416828904e-02,bc-4
2.346344931608e-04,-2.662346979947e-03,9.856752905128e-01,1.686541481034e-01,2.865812476371e-02,-1.665834868777e-01,1.262919604890e-01,0.000000000000e+00,2.852206130388e-02,-1.666931491332e-01,1.262965520726e-01,bc-4
4.390854237922e-04,-3.665068381381e-03,9.729787549752e-01,2.308946564277e-01,5.375693989648e-02,-2.259052376650e-01,1.736390741233e-01,0.000000000000e+00,5.364159358546e-02,-2.260430438242e-01,1.736322538609e-01,bc-4
7.044344396482e-04,-4.648319866488e-03,9.570044912896e-01,2.900731005309e-01,8.501980324121e-02,-2.800367517152e-01,2.191919988403e-01,0.000000000000e+00,8.492875939749e-02,-2.801955921948e-01,2.191793071896e-01,bc-4
1.021556225103e-03,-5.596400208893e-03,9.385996197702e-01,3.450083386923e-01,1.205807111915e-01,-3.276905264070e-01,2.620772944934e-01,0.000000000000e+00,1.205151981736e-01,-3.278631456012e-01,2.620619445128e-01,bc-4
1.378815082818e-03,-6.494614583848e-03,9.187957681603e-01,3.947332471566e-01,1.582241389567e-01,-3.680114396708e-01,3.012196035854e-01,0.000000000000e+00,1.581845807958e-01,-3.681963059110e-01,3.011887034973e-01,bc-4
1.784473100775e-03,-7.375363281045e-03,8.976223486524e-01,4.407653788579e-01,1.979800244213e-01,-4.029649795161e-01,3.382549075706e-01,0.000000000000e+00,1.979648824559e-01,-4.031571245483e-01,3.382103566060e-01,bc-4
2.234481347914e-03,-8.239294274146e-03,8.753098186008e-01,4.835625310763e-01,2.393815660780e-01,-4.331338609619e-01,3.737269244464e-01,0.000000000000e+00,2.393907606418e-01,-4.333277907320e-01,3.736701015407e-01,bc-4
2.708731442500e-03,-9.055525426615e-03,8.532097090887e-01,5.215680131266e-01,2.796216803541e-01,-4.572757719533e-01,4.056588424395e-01,0.000000000000e+00,2.796506289411e-01,-4.574679155168e-01,4.055877503242e-01,bc-4
3.212294286292e-03,-9.842776789700e-03,8.313905417703e-01,5.556885522078e-01,3.189381093204e-01,-4.770582545570e-01,4.351759624913e-01,0.000000000000e+00,3.189832658948e-01,-4.772451568316e-01,4.350896871079e-01,bc-4
3.754717172253e-03,-1.062095390846e-02,8.092361084251e-01,5.874835494045e-01,3.581859970528e-01,-4.932896437493e-01,4.633487015141e-01,0.000000000000e+00,3.582442634417e-01,-4.934677641732e-01,4.632493675000e-01,bc-4
4.321999690633e-03,-1.137402606599e-02,7.876574461496e-01,6.161134209909e-01,3.960942602461e-01,-5.062989394537e-01,4.897257206721e-01,0.000000000000e+00,3.961595660525e-01,-5.064619945509e-01,4.896085446547e-01,bc-4
4.897447488290e-03,-1.208541960185e-02,7.667769880648e-01,6.419135849740e-01,4.316909646965e-01,-5.155981996583e-01,5.133798493090e-01,0.000000000000e+00,4.317625705258e-01,-5.157479310869e-01,5.132468332271e-01,bc-4
5.511098472117e-03,-1.279505896759e-02,7.466579844938e-01,6.652081284768e-01,4.657976895716e-01,-5.227747480175e-01,5.356168957376e-01,0.000000000000e+00,4.658653606953e-01,-5.229071569807e-01,5.354635765263e-01,bc-4
6.162708931538e-03,-1.350527885328e-02,7.266612641268e-01,6.869959295496e-01,4.999676329737e-01,-5.287915871918e-01,5.579204496870e-01,0.000000000000e+00,5.000269729324e-01,-5.288972126615e-01,5.577418729465e-01,bc-4
6.817833219012e-03,-1.417925776943e-02,7.070630654251e-01,7.071504942455e-01,5.320440485183e-01,-5.319460252895e-01,5.781044057032e-01,0.000000000000e+00,5.320968064233e-01,-5.320310204322e-01,5.779072265480e-01,bc-4
7.493462380569e-03,-1.483767639851e-02,6.889885341974e-01,7.247722399103e-01,5.613443687277e-01,-5.336069726751e-01,5.961963425822e-01,0.000000000000e+00,5.613674046534e-01,-5.336513789852e-01,5.959563677292e-01,bc-4
8.213478615941e-03,-1.550483201013e-02,6.706523122079e-01,7.417718491088e-01,5.906272087896e-01,-5.339772765997e-01,6.141889894228e-01,0.000000000000e+00,5.906186325194e-01,-5.339913505859e-01,6.139184254882e-01,bc-4
8.956930397157e-03,-1.616139814354e-02,6.529456136386e-01,7.574047964134e-01,6.186557159987e-01,-5.333145076310e-01,6.314121546528e-01,0.000000000000e+00,6.186461053948e-01,-5.333241389874e-01,6.311375055723e-01,bc-4
9.697345360974e-03,-1.678604188620e-02,6.364280040429e-01,7.713361107001e-01,6.444238924658e-01,-5.316979037686e-01,6.470071644457e-01,0.000000000000e+00,6.443875654202e-01,-5.316829931872e-01,6.467060542328e-01,bc-4
1.048933990457e-02,-1.742462077492e-02,6.198352096385e-01,7.847320006807e-01,6.695963325367e-01,-5.288808351068e-01,6.620389169409e-01,0.000000000000e+00,6.695207690697e-01,-5.288334691254e-01,6.617026284630e-01,bc-4
1.133628341703e-02,-1.807951244515e-02,6.033976931959e-01,7.974404202483e-01,6.945724388223e-01,-5.255505559993e-01,6.771435702128e-01,0.000000000000e+00,6.944519813097e-01,-5.254696312323e-01,6.767689506416e-01,bc-4
1.218243072842e-02,-1.870670559107e-02,5.873495879629e-01,8.093333438823e-01,7.177863509762e-01,-5.209085900253e-01,6.909210562678e-01,0.000000000000e+00,7.176092739051e-01,-5.207835739532e-01,6.904976096408e-01,bc-4
1.305567585734e-02,-1.932851061297e-02,5.730721271106e-01,8.195049341699e-01,7.382633517592e-01,-5.162551958828e-01,7.029295250327e-01,0.000000000000e+00,7.380166552044e-01,-5.160881366376e-01,7.024528781675e-01,bc-4
1.399777969410e-02,-1.997368528241e-02,5.574880229613e-01,8.301849819496e-01,7.606238679328e-01,-5.107750587954e-01,7.164101971743e-01,0.000000000000e+00,7.603076328385e-01,-5.105637999837e-01,7.158806061474e-01,bc-4
1.497717556801e-02,-2.061889238972e-02,5.426117885322e-01,8.399835992124e-01,7.809788088916e-01,-5.044968599795e-01,7.284169513626e-01,0.000000000000e+00,7.805778916032e-01,-5.042369473031e-01,7.278142716330e-01,bc-4
1.595146068223e-02,-2.123709844772e-02,5.287776567780e-01,8.487603841441e-01,7.993260899308e-01,-4.979828056702e-01,7.390948003478e-01,0.000000000000e+00,7.988224262056e-01,-4.976663126622e-01,7.384117589600e-01,bc-4
1.700567193007e-02,-2.188107194760e-02,5.148006019065e-01,8.573099441140e-01,8.174513247450e-01,-4.908697507668e-01,7.496451816655e-01,0.000000000000e+00,8.168531225959e-01,-4.905069421726e-01,7.488922566895e-01,bc-4
1.814718312240e-02,-2.255363119082e-02,5.004040478151e-01,8.657920009623e-01,8.361715597724e-01,-4.832897993259e-01,7.608885995627e-01,0.000000000000e+00,8.354670092523e-01,-4.828770337231e-01,7.600540602734e-01,bc-4
1.929077874545e-02,-2.320316385825e-02,4.872281616375e-01,8.732747096460e-01,8.522811359507e-01,-4.755213040817e-01,7.702855235046e-01,0.000000000000e+00,8.514394740503e-01,-4.750455785617e-01,7.693434912153e-01,bc-4
2.047671613898e-02,-2.385293775339e-02,4.741917923148e-01,8.804215718059e-01,8.677303202451e-01,-4.673645300387e-01,7.792850157977e-01,0.000000000000e+00,8.667542274307e-01,-4.668306113386e-01,7.782421335526e-01,bc-4
2.177101102824e-02,-2.453692498857e-02,4.608486966314e-01,8.874787202030e-01,8.831973337289e-01,-4.586332607523e-01,7.883715289994e-01,0.000000000000e+00,8.820879915502e-01,-4.580494066688e-01,7.872310755375e-01,bc-4
2.312715210016e-02,-2.522842800805e-02,4.475767905336e-01,8.942455012890e-01,8.984719053451e-01,-4.497006379480e-01,7.975518351647e-01,0.000000000000e+00,8.972507803327e-01,-4.490809559413e-01,7.963306551118e-01,bc-4
2.447949810551e-02,-2.589376411597e-02,4.352457921153e-01,9.003116685048e-01,9.109070166844e-01,-4.403779436551e-01,8.045505935276e-01,0.000000000000e+00,9.095000666282e-01,-4.396878223137e-01,8.031859135732e-01,bc-4
2.595296181425e-02,-2.659264080362e-02,4.228265925862e-01,9.062106116141e-01,9.235329415637e-01,-4.309256684602e-01,8.118559969599e-01,0.000000000000e+00,9.220398429491e-01,-4.302123149148e-01,8.104362933144e-01,bc-4
2.756059229786e-02,-2.732903727514e-02,4.101025126476e-01,9.120394339721e-01,9.367841390212e-01,-4.212347634357e-01,8.199123256486e-01,0.000000000000e+00,9.351015540553e-01,-4.204724956120e-01,8.183468672977e-01,bc-4
2.917757709580e-02,-2.804401787776e-02,3.986383808024e-01,9.171081950082e-01,9.481541239018e-01,-4.121510004347e-01,8.267823185146e-01,0.000000000000e+00,9.463778273704e-01,-4.113609787631e-01,8.251527807868e-01,bc-4
3.085834746133e-02,-2.876050076655e-02,3.860748428835e-01,9.224674605061e-01,9.601046787134e-01,-4.018325499500e-01,8.340783970745e-01,0.000000000000e+00,9.581635307156e-01,-4.010145077364e-01,8.323308364080e-01,bc-4
3.270227436646e-02,-2.951786119900e-02,3.743666969390e-01,9.272807429376e-01,9.694824365518e-01,-3.914278028551e-01,8.392758434483e-01,0.000000000000e+00,9.675286450558e-01,-3.906157933313e-01,8.375266820631e-01,bc-4
3.464338601385e-02,-3.028723103490e-02,3.625206607229e-01,9.319757349572e-01,9.806527633134e-01,-3.814608972496e-01,8.463789906984e-01,0.000000000000e+00,9.784105517389e-01,-3.805829125915e-01,8.443994444649e-01,bc-4
3.658302613737e-02,-3.102852754636e-02,3.514336773985e-01,9.362127805099e-01,9.895563015884e-01,-3.714883154032e-01,8.517063467212e-01,0.000000000000e+00,9.872089080975e-01,-3.705765015773e-01,8.496448434045e-01,bc-4
3.869756872879e-02,-3.180677051591e-02,3.402459723103e-01,9.403364708053e-01,9.977450138215e-01,-3.610411633917e-01,8.565304287672e-01,0.000000000000e+00,9.954681263873e-01,-3.601944953560e-01,8.545505400506e-01,bc-4
4.100895065534e-02,-3.262676978952e-02,3.285196443923e-01,9.444971377661e-01,1.007471329767e+00,-3.504512559878e-01,8.628447023537e-01,0.000000000000e+00,1.004788595767e+00,-3.494905161400e-01,8.605265607343e-01,bc-4
4.334134846603e-02,-3.342287920336e-02,3.175031430945e-01,9.482572193899e-01,1.014663232779e+00,-3.397736927289e-01,8.671006819832e-01,0.000000000000e+00,1.011845581463e+00,-3.387943122095e-01,8.646791910735e-01,bc-4
