step,physical_time,inner_iter,cfl,dt,rho,rhou,rhov,rhoE,residual_l2,residual_linf
1,0.000000000000e+00,3,1.000000000000e+00,3.508268806180e-07,8.094051672998e-01,3.296601313394e+00,4.323101455655e+00,9.033861011761e+01,9.050567054678e+01,2.230577558577e+07
2,0.000000000000e+00,3,1.002305238078e+00,3.522797068180e-07,6.477833545883e-01,1.779686116002e+00,2.572036829302e+00,7.268208793637e+01,7.275223835860e+01,1.801858035263e+07
3,0.000000000000e+00,3,1.004615790278e+00,3.544749073452e-07,5.235280851909e-01,1.526165181205e+00,2.151715590956e+00,5.889632628628e+01,5.895770002146e+01,1.400785581161e+07
4,0.000000000000e+00,3,1.006931668852e+00,3.571507278240e-07,4.337005212436e-01,1.497231650291e+00,2.031775197318e+00,4.879916518878e+01,4.886631183475e+01,1.037539120245e+07
5,0.000000000000e+00,3,1.009252886077e+00,3.600204230948e-07,3.694245032899e-01,1.481644378428e+00,1.937570771400e+00,4.152776907898e+01,4.160097991273e+01,7.238791755454e+06
6,0.000000000000e+00,3,1.011579454260e+00,3.628195324982e-07,3.249962888330e-01,1.434528133533e+00,1.822371302221e+00,3.649097711970e+01,3.656604903278e+01,5.785313700888e+06
7,0.000000000000e+00,3,1.013911385737e+00,3.653858366654e-07,2.969363809941e-01,1.345079018598e+00,1.676191203221e+00,3.331910740264e+01,3.338966821996e+01,4.746654631642e+06
8,0.000000000000e+00,3,1.016248692871e+00,3.676097685235e-07,2.790840896530e-01,1.236835874274e+00,1.520692023665e+00,3.133469980424e+01,3.139719043102e+01,4.720544208289e+06
9,0.000000000000e+00,3,1.018591388054e+00,3.695826330070e-07,2.644995898104e-01,1.124125433490e+00,1.374956333854e+00,2.973880398502e+01,2.979296201123e+01,4.473712491025e+06
10,0.000000000000e+00,3,1.020939483708e+00,3.697472895445e-07,2.509058401551e-01,1.020363257789e+00,1.249903381655e+00,2.825281860481e+01,2.829996665189e+01,3.557535720099e+06
11,0.000000000000e+00,3,1.023292992281e+00,3.702161223423e-07,2.352320585542e-01,9.404392352062e-01,1.150248576294e+00,2.651357462681e+01,2.655621342276e+01,3.269721651865e+06
12,0.000000000000e+00,3,1.025651926251e+00,3.711611123189e-07,2.176372771364e-01,8.812558421719e-01,1.073415026191e+00,2.453126187143e+01,2.457150802590e+01,2.824117335477e+06
13,0.000000000000e+00,3,1.028016298126e+00,3.723727502988e-07,1.994142738635e-01,8.338940069269e-01,1.004429423663e+00,2.246683911057e+01,2.250561892850e+01,2.446226450526e+06
14,0.000000000000e+00,3,1.030386120442e+00,3.737002950405e-07,1.827873384209e-01,7.852920274300e-01,9.365289144058e-01,2.057808503281e+01,2.061515861701e+01,2.261275933467e+06
15,0.000000000000e+00,3,1.032761405761e+00,3.750337280767e-07,1.694871356997e-01,7.343591022192e-01,8.666767865354e-01,1.907833587295e+01,1.911287622294e+01,1.843951054089e+06
16,0.000000000000e+00,3,1.035142166679e+00,3.762691224300e-07,1.582096222804e-01,6.796717933870e-01,7.990025684212e-01,1.781328030750e+01,1.784484083564e+01,1.718838368616e+06
17,0.000000000000e+00,3,1.037528415818e+00,3.770563890305e-07,1.478152331859e-01,6.303712819539e-01,7.383905935702e-01,1.664612623936e+01,1.667506991714e+01,1.477913546617e+06
18,0.000000000000e+00,3,1.039920165829e+00,3.777957463115e-07,1.378552245797e-01,5.869761287898e-01,6.848709343195e-01,1.552689155036e+01,1.555367977207e+01,1.298695607328e+06
19,0.000000000000e+00,3,1.042317429393e+00,3.786230748561e-07,1.280792485156e-01,5.492695730030e-01,6.377292688428e-01,1.442362985062e+01,1.444873344088e+01,1.170846467246e+06
20,0.000000000000e+00,3,1.044720219221e+00,3.795155841746e-07,1.191376105339e-01,5.152212655329e-01,5.940809343118e-01,1.341515458912e+01,1.343871093257e+01,9.690259950132e+05
21,0.000000000000e+00,3,1.047128548051e+00,3.804473517824e-07,1.109428753251e-01,4.824063669600e-01,5.533100055699e-01,1.249110519101e+01,1.251314848788e+01,9.077592219233e+05
22,0.000000000000e+00,3,1.049542428652e+00,3.813937072076e-07,1.035847089272e-01,4.519395248516e-01,5.152596365287e-01,1.166225050986e+01,1.168283178745e+01,7.627437802899e+05
23,0.000000000000e+00,3,1.051961873823e+00,3.823360560492e-07,9.684852686611e-02,4.227024518609e-01,4.799390894618e-01,1.090433524944e+01,1.092350336484e+01,6.983819414444e+05
24,0.000000000000e+00,3,1.054386896391e+00,3.831879072412e-07,9.058788519353e-02,3.965230984526e-01,4.478591531815e-01,1.019917427397e+01,1.021710186034e+01,6.121764294416e+05
25,0.000000000000e+00,3,1.056817509214e+00,3.840554549982e-07,8.477072821749e-02,3.721449441470e-01,4.182232084713e-01,9.544009217648e+00,9.560789744288e+00,5.327537594490e+05
26,0.000000000000e+00,3,1.059253725177e+00,3.849458340880e-07,7.936719063954e-02,3.498075535621e-01,3.911657958965e-01,8.934942873926e+00,8.950691555164e+00,4.844773519882e+05
27,0.000000000000e+00,3,1.061695557199e+00,3.858506009935e-07,7.438584357302e-02,3.291936185204e-01,3.660704245169e-01,8.373566716215e+00,8.388356740078e+00,4.041656797620e+05
28,0.000000000000e+00,3,1.064143018224e+00,3.867619237886e-07,6.980032573001e-02,3.097487347398e-01,3.429208415451e-01,7.856780177807e+00,7.870667432314e+00,3.880353590979e+05
29,0.000000000000e+00,3,1.066596121230e+00,3.876739522129e-07,6.556717314610e-02,2.920375076421e-01,3.215633394393e-01,7.379625725397e+00,7.392689888551e+00,4.125928733041e+05
30,0.000000000000e+00,3,1.069054879223e+00,3.885833182623e-07,6.165701100876e-02,2.753049403126e-01,3.018030478005e-01,6.938903917938e+00,6.951191772581e+00,4.384747836479e+05
31,0.000000000000e+00,3,1.071519305238e+00,3.894889027713e-07,5.804523346632e-02,2.600550960138e-01,2.836638317174e-01,6.531639556755e+00,6.543223851504e+00,4.656552036146e+05
32,0.000000000000e+00,3,1.073989412341e+00,3.903912418428e-07,5.470234878559e-02,2.457965957089e-01,2.668691502319e-01,6.154672022492e+00,6.165599335119e+00,4.940812746001e+05
33,0.000000000000e+00,3,1.076465213630e+00,3.912918114617e-07,5.163376629937e-02,2.326208230108e-01,2.514335630867e-01,5.808559679089e+00,5.818879864313e+00,5.236644113110e+05
34,0.000000000000e+00,3,1.078946722230e+00,3.921923823793e-07,4.879321532708e-02,2.204988091052e-01,2.371779283240e-01,5.488067484673e+00,5.497830352847e+00,5.543425791441e+05
35,0.000000000000e+00,3,1.081433951298e+00,3.930945513535e-07,4.617969979358e-02,2.091315824821e-01,2.240229196423e-01,5.193047505541e+00,5.202287693582e+00,5.860420963629e+05
36,0.000000000000e+00,3,1.083926914021e+00,3.939994778204e-07,4.377848177930e-02,1.987658068880e-01,2.119294095508e-01,4.921919822527e+00,4.930682834605e+00,6.186767088257e+05
37,0.000000000000e+00,3,1.086425623617e+00,3.949078084488e-07,4.155576327314e-02,1.890214693241e-01,2.007407799728e-01,4.670821971147e+00,4.679137820605e+00,6.521461977438e+05
38,0.000000000000e+00,3,1.088930093333e+00,3.958197335154e-07,3.953018839856e-02,1.800638571435e-01,1.904727891651e-01,4.441916890822e+00,4.449819229680e+00,6.863299697379e+05
39,0.000000000000e+00,3,1.091440336449e+00,3.967351153124e-07,3.765846715256e-02,1.718184176122e-01,1.810013776226e-01,4.230297562702e+00,4.237820040597e+00,7.210883739245e+05
40,0.000000000000e+00,3,1.093956366272e+00,3.976536365730e-07,3.594172372184e-02,1.640933115833e-01,1.722784241107e-01,4.036025102597e+00,4.043191425918e+00,7.562729121669e+05
41,0.000000000000e+00,3,1.096478196143e+00,3.985749316080e-07,3.438086131516e-02,1.570591085191e-01,1.642860677723e-01,3.859339065648e+00,3.866178674466e+00,7.917183353349e+05
42,0.000000000000e+00,3,1.099005839433e+00,3.994986806208e-07,3.293678728439e-02,1.504692733967e-01,1.569097886303e-01,3.695731841795e+00,3.702266922093e+00,8.272430192437e+05
43,0.000000000000e+00,3,1.101539309541e+00,4.004246618896e-07,3.163393810203e-02,1.443954155789e-01,1.501760312216e-01,3.547972991795e+00,3.554225081919e+00,8.626455253485e+05
44,0.000000000000e+00,3,1.104078619902e+00,4.013527668745e-07,3.045510858667e-02,1.388919392334e-01,1.440283705103e-01,3.414153426063e+00,3.420147112718e+00,8.976980582106e+05
