step,inner_iterations,linear_residual_ratio,converged,min_dtau,max_dtau
203,3,5.545464694e-08,1,7.841760299e-07,0.2508082917
204,3,5.511769906e-08,1,7.853763269e-07,0.2510854103
205,3,5.472380578e-08,1,7.860924286e-07,0.2513628351
206,3,5.430121306e-08,1,7.868411663e-07,0.2516405664
207,3,5.394205832e-08,1,7.875830958e-07,0.2519186046
208,3,5.369462263e-08,1,7.881455886e-07,0.25219695
209,3,5.361628675e-08,1,7.887473162e-07,0.252475603
210,3,5.364704369e-08,1,7.893916269e-07,0.2527545638
211,3,5.384038836e-08,1,7.900813e-07,0.2530338329
212,3,5.418744595e-08,1,7.908196556e-07,0.2533134105
213,3,5.474624518e-08,1,7.91607994e-07,0.253593297
214,3,5.554721873e-08,1,7.924469658e-07,0.2538734928
215,3,5.649671341e-08,1,7.933364715e-07,0.2541539982
216,3,5.765057092e-08,1,7.942757057e-07,0.2544348135
217,3,5.887281961e-08,1,7.95253519e-07,0.254715939
218,3,6.000062167e-08,1,7.962356331e-07,0.2549973752
219,3,6.103891394e-08,1,7.972595582e-07,0.2552791224
220,3,6.189723548e-08,1,7.985377586e-07,0.2555611808
221,3,6.257602903e-08,1,7.99653164e-07,0.2558435509
222,3,6.303627864e-08,1,8.008205071e-07,0.256126233
223,3,6.329783645e-08,1,8.019990076e-07,0.2564092274
224,3,6.337271573e-08,1,8.032105019e-07,0.2566925345
225,3,6.32662154e-08,1,8.044102772e-07,0.2569761546
226,3,6.305334606e-08,1,8.054055245e-07,0.2572600881
227,3,6.274727916e-08,1,8.064336955e-07,0.2575443354
228,3,6.239565019e-08,1,8.074984619e-07,0.2578288967
229,3,6.207699261e-08,1,8.08602371e-07,0.2581137724
230,3,6.180337745e-08,1,8.097456769e-07,0.2583989628
231,3,6.170019579e-08,1,8.109282465e-07,0.2586844684
232,3,6.175247004e-08,1,8.12150517e-07,0.2589702894
233,3,6.189590192e-08,1,8.134081739e-07,0.2592564262
234,3,6.221579142e-08,1,8.146968254e-07,0.2595428792
235,3,6.273449755e-08,1,8.156852737e-07,0.2598296487
236,3,6.342097729e-08,1,8.164823535e-07,0.260116735
237,3,6.426599804e-08,1,8.173071454e-07,0.2604041386
238,3,6.532875087e-08,1,8.180399879e-07,0.2606918597
239,3,6.652959581e-08,1,8.187131364e-07,0.2609798986
240,3,6.777676736e-08,1,8.194211973e-07,0.2612682559
241,3,6.894275426e-08,1,8.201701211e-07,0.2615569318
242,3,6.992934906e-08,1,8.209610871e-07,0.2618459266
243,3,7.07424935e-08,1,8.217941898e-07,0.2621352407
244,3,7.133924194e-08,1,8.223961994e-07,0.2624248745
245,3,7.172792232e-08,1,8.229797254e-07,0.2627148283
246,3,7.19179451e-08,1,8.235920722e-07,0.2630051025
247,3,7.192891136e-08,1,8.243923383e-07,0.2632956974
248,3,7.179082041e-08,1,8.250459384e-07,0.2635866133
249,3,7.156053912e-08,1,8.255779281e-07,0.2638778507
250,3,7.128806545e-08,1,8.263268994e-07,0.26416941
251,3,7.096455652e-08,1,8.271972222e-07,0.2644612913
252,3,7.071093468e-08,1,8.281252682e-07,0.2647534951
253,3,7.052758465e-08,1,8.290790699e-07,0.2650460218
254,3,7.057632687e-08,1,8.300508504e-07,0.2653388718
255,3,7.080265002e-08,1,8.310564007e-07,0.2656320452
256,3,7.115596e-08,1,8.320980111e-07,0.2659255427
257,3,7.166332485e-08,1,8.331747396e-07,0.2662193644
258,3,7.237869712e-08,1,8.342915884e-07,0.2665135107
259,3,7.334722317e-08,1,8.354473905e-07,0.2668079821
260,3,7.445856546e-08,1,8.36642667e-07,0.2671027788
261,3,7.576846331e-08,1,8.378757275e-07,0.2673979012
262,3,7.719504918e-08,1,8.39148488e-07,0.2676933497
263,3,7.859704338e-08,1,8.404602538e-07,0.2679891247
264,3,7.981333976e-08,1,8.415875062e-07,0.2682852264
265,3,8.087752076e-08,1,8.424129609e-07,0.2685816553
266,3,8.167677793e-08,1,8.432663631e-07,0.2688784118
267,3,8.221729282e-08,1,8.440363952e-07,0.2691754961
268,3,8.252858762e-08,1,8.447433154e-07,0.2694729087
269,3,8.261450776e-08,1,8.454847081e-07,0.2697706499
270,3,8.252920376e-08,1,8.462630385e-07,0.2700687201
271,3,8.229949658e-08,1,8.470802161e-07,0.2703671196
272,3,8.1972071e-08,1,8.479382337e-07,0.2706658488
273,3,8.162486476e-08,1,8.488375451e-07,0.2709649081
274,3,8.133218599e-08,1,8.49777815e-07,0.2712642978
275,3,8.109165644e-08,1,8.507586529e-07,0.2715640183
276,3,8.105507487e-08,1,8.517740452e-07,0.2718640699
277,3,8.125659457e-08,1,8.528026227e-07,0.2721644531
278,3,8.159942805e-08,1,8.538459413e-07,0.2724651682
279,3,8.217427678e-08,1,8.549467942e-07,0.2727662156
280,3,8.296677273e-08,1,8.562305112e-07,0.2730675955
281,3,8.394378587e-08,1,8.575001948e-07,0.2733693085
282,3,8.514405592e-08,1,8.586078916e-07,0.2736713548
283,3,8.654256423e-08,1,8.59809133e-07,0.2739737349
284,3,8.812748732e-08,1,8.610376871e-07,0.2742764491
285,3,8.982147238e-08,1,8.622870559e-07,0.2745794977
286,3,9.141305765e-08,1,8.634765275e-07,0.2748828812
287,3,9.286220375e-08,1,8.64569934e-07,0.2751865999
288,3,9.407636855e-08,1,8.65694801e-07,0.2754906541
289,3,9.50389747e-08,1,8.668528343e-07,0.2757950443
290,3,9.571161739e-08,1,8.68044626e-07,0.2760997709
291,3,9.609760373e-08,1,8.692701957e-07,0.2764048341
292,3,9.631124227e-08,1,8.705233544e-07,0.2767102344
293,3,9.632679926e-08,1,8.71800906e-07,0.2770159721
294,3,9.623160615e-08,1,8.728122887e-07,0.2773220477
295,3,9.606011433e-08,1,8.737033283e-07,0.2776284614
296,3,9.580526609e-08,1,8.746184811e-07,0.2779352137
297,3,9.561087791e-08,1,8.754024769e-07,0.2782423049
298,3,9.548519424e-08,1,8.762056206e-07,0.2785497354
299,3,9.566142897e-08,1,8.770401723e-07,0.2788575056
300,3,9.595920753e-08,1,8.779090339e-07,0.2791656158
301,3,9.638998353e-08,1,8.788145215e-07,0.2794740665
302,3,9.698044139e-08,1,8.79579414e-07,0.279782858
303,3,9.78145895e-08,1,8.802920659e-07,0.2800919907
304,3,9.890201025e-08,1,8.810218401e-07,0.2804014649
305,3,1.000795647e-07,1,8.819443237e-07,0.2807112811
306,3,1.014910381e-07,1,8.826060123e-07,0.2810214396
307,3,1.030728337e-07,1,8.833073293e-07,0.2813319408
308,3,1.046546416e-07,1,8.841273808e-07,0.2816427851
309,3,1.061410156e-07,1,8.850426677e-07,0.2819539728
310,3,1.074798588e-07,1,8.860224721e-07,0.2822655043
311,3,1.085827236e-07,1,8.870337147e-07,0.2825773801
312,3,1.095101074e-07,1,8.880669788e-07,0.2828896004
313,3,1.1018133e-07,1,8.891240301e-07,0.2832021658
314,3,1.106333536e-07,1,8.902087939e-07,0.2835150764
315,3,1.108700027e-07,1,8.913262643e-07,0.2838283329
316,3,1.109709724e-07,1,8.92466442e-07,0.2841419354
317,3,1.109839819e-07,1,8.936378029e-07,0.2844558844
318,3,1.109383451e-07,1,8.948434177e-07,0.2847701803
319,3,1.109262333e-07,1,8.960832204e-07,0.2850848235
320,3,1.109440109e-07,1,8.973573195e-07,0.2853998143
321,3,1.111503628e-07,1,8.986621664e-07,0.2857151532
322,3,1.115256574e-07,1,8.996573565e-07,0.2860308405
323,3,1.119762453e-07,1,9.005715996e-07,0.2863468766
324,3,1.125553711e-07,1,9.014845911e-07,0.2866632619
325,3,1.133027397e-07,1,9.022868344e-07,0.2869799967
326,3,1.141553233e-07,1,9.031152929e-07,0.2872970815
327,3,1.151155596e-07,1,9.039723405e-07,0.2876145167
328,3,1.162658113e-07,1,9.048599077e-07,0.2879323026
329,3,1.175749541e-07,1,9.057795421e-07,0.2882504396
330,3,1.189825703e-07,1,9.06733577e-07,0.2885689281
331,3,1.203429169e-07,1,9.077228016e-07,0.2888877685
332,3,1.216181586e-07,1,9.087483283e-07,0.2892069613
333,3,1.227066359e-07,1,9.098101751e-07,0.2895265067
334,3,1.236366089e-07,1,9.108979496e-07,0.2898464051
335,3,1.243484072e-07,1,9.120043244e-07,0.290166657
336,3,1.248072881e-07,1,9.131294963e-07,0.2904872628
337,3,1.251133469e-07,1,9.142895615e-07,0.2908082228
338,3,1.252760931e-07,1,9.154935533e-07,0.2911295374
339,3,1.253529792e-07,1,9.168013213e-07,0.2914512071
340,3,1.254050678e-07,1,9.181333537e-07,0.2917732321
341,3,1.254182804e-07,1,9.193252108e-07,0.292095613
342,3,1.254472956e-07,1,9.205372572e-07,0.2924183501
343,3,1.256033109e-07,1,9.218056791e-07,0.2927414437
344,3,1.259249096e-07,1,9.230865532e-07,0.2930648944
345,3,1.2644499e-07,1,9.243770272e-07,0.2933887024
346,3,1.270352294e-07,1,9.256741729e-07,0.2937128682
347,3,1.276724881e-07,1,9.269745542e-07,0.2940373922
348,3,1.284405774e-07,1,9.282741519e-07,0.2943622747
349,3,1.293395138e-07,1,9.295697223e-07,0.2946875162
350,3,1.303502581e-07,1,9.308579615e-07,0.2950131171
351,3,1.31402884e-07,1,9.321355515e-07,0.2953390777
352,3,1.325363221e-07,1,9.333438476e-07,0.2956653985
353,3,1.336938038e-07,1,9.342565511e-07,0.2959920798
354,3,1.348635642e-07,1,9.351830712e-07,0.2963191221
355,3,1.359169333e-07,1,9.361260768e-07,0.2966465257
356,3,1.367949262e-07,1,9.370880027e-07,0.2969742911
357,3,1.374357946e-07,1,9.380709678e-07,0.2973024186
358,3,1.379330802e-07,1,9.390451828e-07,0.2976309087
359,3,1.382670708e-07,1,9.399228809e-07,0.2979597618
360,3,1.38393128e-07,1,9.408965762e-07,0.2982889781
361,3,1.383889807e-07,1,9.418699498e-07,0.2986185583
362,3,1.382539177e-07,1,9.427636528e-07,0.2989485025
363,3,1.380641936e-07,1,9.435329964e-07,0.2992788114
364,3,1.379332864e-07,1,9.444373309e-07,0.2996094852
365,3,1.378113604e-07,1,9.453834464e-07,0.2999405243
366,3,1.377543514e-07,1,9.463813419e-07,0.3002719293
367,3,1.379991739e-07,1,9.474385122e-07,0.3006037004
368,3,1.383634568e-07,1,9.485395174e-07,0.300935838
369,3,1.38861553e-07,1,9.496684039e-07,0.3012683427
370,3,1.394706022e-07,1,9.508194834e-07,0.3016012147
371,3,1.401582616e-07,1,9.519902237e-07,0.3019344546
372,3,1.410047444e-07,1,9.531811519e-07,0.3022680626
373,3,1.419233113e-07,1,9.543916929e-07,0.3026020392
374,3,1.429095287e-07,1,9.556257917e-07,0.3029363848
375,3,1.440170532e-07,1,9.568858139e-07,0.3032710999
376,3,1.452548992e-07,1,9.581725079e-07,0.3036061848
377,3,1.464383993e-07,1,9.591966535e-07,0.3039416399
378,3,1.474911678e-07,1,9.602028425e-07,0.3042774657
379,3,1.484354838e-07,1,9.611661069e-07,0.3046136625
380,3,1.493328627e-07,1,9.62084186e-07,0.3049502308
381,3,1.500033679e-07,1,9.630146725e-07,0.305287171
382,3,1.504949133e-07,1,9.639615002e-07,0.3056244834
383,3,1.50827415e-07,1,9.649285232e-07,0.3059621685
384,3,1.509610707e-07,1,9.659192261e-07,0.3063002268
385,3,1.509910823e-07,1,9.669368918e-07,0.3066386586
386,3,1.509685559e-07,1,9.679835931e-07,0.3069774643
387,3,1.50901414e-07,1,9.690609381e-07,0.3073166443
388,3,1.508068985e-07,1,9.701700021e-07,0.3076561992
389,3,1.508107857e-07,1,9.713114115e-07,0.3079961292
390,3,1.508784763e-07,1,9.724800848e-07,0.3083364347
391,3,1.511967989e-07,1,9.736666882e-07,0.3086771163
392,3,1.517597398e-07,1,9.748669609e-07,0.3090181743
393,3,1.523821894e-07,1,9.760794743e-07,0.3093596092
394,3,1.531618835e-07,1,9.773164046e-07,0.3097014213
395,3,1.540363723e-07,1,9.785818697e-07,0.310043611
396,3,1.550055287e-07,1,9.798718305e-07,0.3103861789
397,3,1.561548404e-07,1,9.812775562e-07,0.3107291252
398,3,1.57383832e-07,1,9.826515035e-07,0.3110724505
399,3,1.587599598e-07,1,9.840002368e-07,0.3114161551
400,3,1.602073176e-07,1,9.853077142e-07,0.3117602395
401,3,1.616170614e-07,1,9.86557159e-07,0.3121047041
402,3,1.630448939e-07,1,9.878871879e-07,0.3124495492
403,3,1.646161698e-07,1,9.89219378e-07,0.3127947754
404,3,1.660679763e-07,1,9.905506856e-07,0.313140383
405,3,1.674305209e-07,1,9.918778263e-07,0.3134863725
406,3,1.687943249e-07,1,9.931991606e-07,0.3138327442
407,3,1.700387972e-07,1,9.945129591e-07,0.3141794987
408,3,1.71215386e-07,1,9.95817353e-07,0.3145266363
409,3,1.72327149e-07,1,9.971107052e-07,0.3148741575
410,3,1.733897179e-07,1,9.983923553e-07,0.3152220626
411,3,1.743972073e-07,1,9.996625264e-07,0.3155703521
412,3,1.754276823e-07,1,1.000777511e-06,0.3159190265
413,3,1.765126444e-07,1,1.001873702e-06,0.3162680861
414,3,1.776150039e-07,1,1.002969994e-06,0.3166175314
415,3,1.78858373e-07,1,1.004068528e-06,0.3169673628
416,3,1.803797739e-07,1,1.005175869e-06,0.3173175807
417,3,1.820839699e-07,1,1.006294141e-06,0.3176681856
418,3,1.839596343e-07,1,1.007379525e-06,0.3180191778
419,3,1.859595408e-07,1,1.008397987e-06,0.3183705579
420,3,1.881112124e-07,1,1.009459328e-06,0.3187223262
421,3,1.904272406e-07,1,1.010552705e-06,0.3190744832
422,3,1.928610629e-07,1,1.011689566e-06,0.3194270292
423,3,1.954970424e-07,1,1.012860407e-06,0.3197799649
424,3,1.9837746e-07,1,1.014056559e-06,0.3201332904
425,3,2.013966693e-07,1,1.015272289e-06,0.3204870064
426,3,2.046202497e-07,1,1.016505323e-06,0.3208411132
427,3,2.079895854e-07,1,1.017754053e-06,0.3211956112
428,3,2.115543504e-07,1,1.019017258e-06,0.3215505009
429,3,2.152320159e-07,1,1.020146664e-06,0.3219057827
430,3,2.190102638e-07,1,1.021270428e-06,0.3222614571
431,3,2.230240698e-07,1,1.022340162e-06,0.3226175245
432,3,2.272295645e-07,1,1.023399862e-06,0.3229739853
433,3,2.314436911e-07,1,1.024454987e-06,0.3233308399
434,3,2.356268893e-07,1,1.025507038e-06,0.3236880889
435,3,2.398648812e-07,1,1.026558023e-06,0.3240457325
436,3,2.441477955e-07,1,1.027610502e-06,0.3244037714
437,3,2.485024072e-07,1,1.028667589e-06,0.3247622058
438,3,2.529900998e-07,1,1.029732821e-06,0.3251210362
439,3,2.575270661e-07,1,1.030809991e-06,0.3254802632
440,3,2.622040671e-07,1,1.031902968e-06,0.325839887
441,3,2.670066556e-07,1,1.033015525e-06,0.3261999082
442,3,2.719721577e-07,1,1.034150874e-06,0.3265603272
443,3,2.774827822e-07,1,1.035311779e-06,0.3269211444
444,3,2.83246714e-07,1,1.036500602e-06,0.3272823603
445,3,2.89167762e-07,1,1.037719182e-06,0.3276439752
446,3,2.952630496e-07,1,1.038968614e-06,0.3280059898
447,3,3.015855473e-07,1,1.0402476e-06,0.3283684043
448,3,3.080445738e-07,1,1.041548142e-06,0.3287312192
449,3,3.147715761e-07,1,1.042861712e-06,0.3290944351
450,3,3.216258353e-07,1,1.04418484e-06,0.3294580522
