x,y,nx,ny,tag,cell_u,cell_v,cell_pressure,wall_u,wall_v,wall_pressure
1.913500125e-05,-0.000549555569,0.9993943676,0.03479795957,bc-4,0.001343214873,-0.03410819944,1.700270499,0.001188926995,-0.03414587973,1.7002713
9.315779181e-05,-0.00162770074,0.994652024,0.1032828691,bc-4,0.01073576419,-0.101880293,1.694099504,0.01058659719,-0.1019528254,1.694099844
0.0002346344932,-0.00266234698,0.9856752905,0.1686541481,bc-4,0.02850660485,-0.1657062396,1.682120098,0.02836838899,-0.1657950331,1.682117541
0.0004390854238,-0.003665068381,0.972978755,0.2308946564,bc-4,0.0534270975,-0.2245210083,1.665478779,0.05330417222,-0.2246211667,1.665473313
0.0007044344396,-0.004648319866,0.9570044913,0.2900731005,bc-4,0.08446029558,-0.2781947676,1.644886138,0.08435511839,-0.2783030451,1.64487746
0.001021556225,-0.005596400209,0.9385996198,0.3450083387,bc-4,0.1197464647,-0.3254236839,1.62137511,0.1196599747,-0.3255364993,1.621363027
0.001378815083,-0.006494614584,0.9187957682,0.3947332472,bc-4,0.1570814321,-0.3653536618,1.596460447,0.157013412,-0.36547025,1.596445346
0.001784473101,-0.007375363281,0.8976223487,0.4407653789,bc-4,0.1965289684,-0.4000109446,1.570888072,0.1964783595,-0.4001298083,1.570870861
0.002234481348,-0.008239294274,0.8753098186,0.4835625311,bc-4,0.2376210081,-0.4299470933,1.543580322,0.2375889106,-0.4300662124,1.543560475
0.002708731442,-0.009055525427,0.8532097091,0.5215680131,bc-4,0.277539308,-0.4538693314,1.517341224,0.277524158,-0.4539893171,1.51731958
0.003212294286,-0.00984277679,0.8313905418,0.5556885522,bc-4,0.3165508148,-0.4734859279,1.491822238,0.3165511927,-0.4736064232,1.491799425
0.003754717172,-0.01062095391,0.8092361084,0.5874835494,bc-4,0.3555410441,-0.4896451686,1.466359962,0.3555565381,-0.4897655253,1.466336337
0.004321999691,-0.01137402607,0.7876574461,0.616113421,bc-4,0.3932420202,-0.5026504068,1.441713383,0.3932718284,-0.5027702261,1.441689102
0.004897447488,-0.0120854196,0.7667769881,0.641913585,bc-4,0.4286505664,-0.5119648526,1.418259224,0.4286979282,-0.5120871623,1.418233982
0.005511098472,-0.01279505897,0.7466579845,0.6652081285,bc-4,0.4626275747,-0.5192149879,1.396285502,0.4626879713,-0.5193407195,1.39626141
