step,inner_iterations,linear_residual_ratio,converged,min_dtau,max_dtau
1,3,2.022041949e-09,1,0,0
2,3,1.802438742e-09,1,4.325716128e-07,0.2008837013
3,3,1.74765309e-09,1,4.357796453e-07,0.2011056581
4,3,1.768667402e-09,1,4.393312247e-07,0.2013278602
5,3,1.836072073e-09,1,4.432783208e-07,0.2015503078
6,3,1.937766747e-09,1,4.476582956e-07,0.2017730012
7,3,2.068063544e-09,1,4.509844082e-07,0.2019959406
8,3,2.223982869e-09,1,4.532163221e-07,0.2022191263
9,3,2.404277938e-09,1,4.553150418e-07,0.2024425587
10,3,2.608439176e-09,1,4.573191224e-07,0.2026662379
11,3,2.836296145e-09,1,4.592544789e-07,0.2028901643
12,3,3.107756173e-09,1,4.611391744e-07,0.203114338
13,3,3.481510015e-09,1,4.629861925e-07,0.2033387595
14,3,3.917962223e-09,1,4.648051194e-07,0.2035634289
15,3,4.407432405e-09,1,4.666032046e-07,0.2037883466
16,3,4.956634057e-09,1,4.684384011e-07,0.2040135128
17,3,5.577206458e-09,1,4.703149224e-07,0.2042389277
18,3,6.287560356e-09,1,4.722301518e-07,0.2044645918
19,3,7.100846175e-09,1,4.741820391e-07,0.2046905051
20,3,8.05485937e-09,1,4.76169019e-07,0.2049166681
21,3,9.190264245e-09,1,4.781899512e-07,0.205143081
22,3,1.061249738e-08,1,4.802440756e-07,0.205369744
23,3,1.241528915e-08,1,4.823309823e-07,0.2055966575
24,3,1.450189117e-08,1,4.844680372e-07,0.2058238217
25,3,1.683912907e-08,1,4.868190348e-07,0.2060512368
26,3,1.935904274e-08,1,4.894162629e-07,0.2062789033
27,3,2.196323447e-08,1,4.922906552e-07,0.2065068213
28,3,2.451928002e-08,1,4.954709156e-07,0.2067349911
29,3,2.687009554e-08,1,4.989826482e-07,0.2069634131
30,3,2.88446945e-08,1,5.028475249e-07,0.2071920874
31,3,3.029971064e-08,1,5.070825227e-07,0.2074210144
32,3,3.111658928e-08,1,5.116992687e-07,0.2076501943
33,3,3.123132271e-08,1,5.167035418e-07,0.2078796274
34,3,3.065773397e-08,1,5.220949811e-07,0.2081093141
35,3,2.945656814e-08,1,5.278670511e-07,0.2083392545
36,3,2.775478714e-08,1,5.340071826e-07,0.208569449
37,3,2.570397572e-08,1,5.404971729e-07,0.2087998978
38,3,2.346234269e-08,1,5.473137387e-07,0.2090306013
39,3,2.119028628e-08,1,5.544291811e-07,0.2092615596
40,3,1.903999528e-08,1,5.618121259e-07,0.2094927732
41,3,1.717312571e-08,1,5.694283089e-07,0.2097242422
42,3,1.561799083e-08,1,5.772413776e-07,0.2099559669
43,3,1.442333094e-08,1,5.830984701e-07,0.2101879477
44,3,1.36507479e-08,1,5.889806967e-07,0.2104201849
45,3,1.332030627e-08,1,5.948923055e-07,0.2106526786
46,3,1.340265328e-08,1,6.00808402e-07,0.2108854292
47,3,1.386765621e-08,1,6.067052395e-07,0.2111184369
48,3,1.470454148e-08,1,6.125604224e-07,0.2113517021
49,3,1.607051947e-08,1,6.183530573e-07,0.2115852251
50,3,1.79104878e-08,1,6.24063836e-07,0.2118190061
51,3,2.013903599e-08,1,6.296470379e-07,0.2120530453
52,3,2.272123562e-08,1,6.342801192e-07,0.2122873432
53,3,2.55746705e-08,1,6.383877397e-07,0.2125218999
54,3,2.854598035e-08,1,6.42405574e-07,0.2127567158
55,3,3.140975022e-08,1,6.463309099e-07,0.2129917912
56,3,3.389224017e-08,1,6.501588258e-07,0.2132271263
57,3,3.5717141e-08,1,6.538821156e-07,0.2134627214
58,3,3.664622699e-08,1,6.574916378e-07,0.2136985768
59,3,3.65670758e-08,1,6.609771787e-07,0.2139346928
60,3,3.548107829e-08,1,6.643287775e-07,0.2141710697
61,3,3.35332357e-08,1,6.675384157e-07,0.2144077078
62,3,3.092894932e-08,1,6.706021223e-07,0.2146446073
63,3,2.794343638e-08,1,6.735198549e-07,0.2148817686
64,3,2.485071912e-08,1,6.762938227e-07,0.2151191919
65,3,2.201131326e-08,1,6.778244158e-07,0.2153568776
66,3,1.969044085e-08,1,6.771558896e-07,0.2155948259
67,3,1.801942972e-08,1,6.766484892e-07,0.215833037
68,3,1.685374908e-08,1,6.762172414e-07,0.2160715114
69,3,1.61619551e-08,1,6.760009245e-07,0.2163102493
70,3,1.590423316e-08,1,6.759989423e-07,0.216549251
71,3,1.602837648e-08,1,6.762043577e-07,0.2167885167
72,3,1.646655347e-08,1,6.766109704e-07,0.2170280468
73,3,1.728598869e-08,1,6.772050568e-07,0.2172678415
74,3,1.883873228e-08,1,6.779538808e-07,0.2175079012
75,3,2.084497605e-08,1,6.78855911e-07,0.2177482262
76,3,2.329143514e-08,1,6.799035245e-07,0.2179888167
77,3,2.614171583e-08,1,6.810912475e-07,0.218229673
78,3,2.929959916e-08,1,6.823578947e-07,0.2184707954
79,3,3.259339801e-08,1,6.837336269e-07,0.2187121843
80,3,3.577156564e-08,1,6.853206822e-07,0.2189538398
81,3,3.852255673e-08,1,6.86950343e-07,0.2191957624
82,3,4.053016163e-08,1,6.885833356e-07,0.2194379522
83,3,4.153933092e-08,1,6.902369939e-07,0.2196804097
84,3,4.14282583e-08,1,6.919107714e-07,0.2199231351
85,3,4.025510716e-08,1,6.936157597e-07,0.2201661286
86,3,3.819163193e-08,1,6.95344754e-07,0.2204093906
87,3,3.54583404e-08,1,6.970192055e-07,0.2206529214
88,3,3.230906311e-08,1,6.985811726e-07,0.2208967213
89,3,2.913551004e-08,1,7.000432245e-07,0.2211407906
90,3,2.620105993e-08,1,7.014981393e-07,0.2213851295
91,3,2.381107787e-08,1,7.028668109e-07,0.2216297384
92,3,2.209317073e-08,1,7.046424582e-07,0.2218746176
93,3,2.090950652e-08,1,7.064509293e-07,0.2221197673
94,3,2.025606679e-08,1,7.082822162e-07,0.2223651879
95,3,2.006840104e-08,1,7.101242489e-07,0.2226108797
96,3,2.028776901e-08,1,7.119606645e-07,0.2228568429
97,3,2.08322685e-08,1,7.121610246e-07,0.2231030779
98,3,2.17970645e-08,1,7.121805752e-07,0.223349585
99,3,2.356369414e-08,1,7.122936063e-07,0.2235963644
100,3,2.582757772e-08,1,7.123974736e-07,0.2238434166
101,3,2.856206868e-08,1,7.12612064e-07,0.2240907416
102,3,3.171835725e-08,1,7.129349562e-07,0.22433834
103,3,3.517704573e-08,1,7.133632676e-07,0.2245862119
104,3,3.87420895e-08,1,7.138793131e-07,0.2248343577
105,3,4.211370168e-08,1,7.146233391e-07,0.2250827776
106,3,4.498061383e-08,1,7.154666674e-07,0.2253314721
107,3,4.69978127e-08,1,7.160590242e-07,0.2255804413
108,3,4.79411243e-08,1,7.165688371e-07,0.2258296856
109,3,4.775192016e-08,1,7.171079839e-07,0.2260792053
110,3,4.647883254e-08,1,7.176926871e-07,0.2263290007
111,3,4.425869946e-08,1,7.183168804e-07,0.2265790721
112,3,4.136642311e-08,1,7.18969523e-07,0.2268294198
113,3,3.808318131e-08,1,7.196415719e-07,0.2270800441
114,3,3.47379812e-08,1,7.202618094e-07,0.2273309453
115,3,3.161200347e-08,1,7.207745755e-07,0.2275821238
116,3,2.893459592e-08,1,7.212609551e-07,0.2278335798
117,3,2.699054685e-08,1,7.218194688e-07,0.2280853136
118,3,2.558690938e-08,1,7.222755392e-07,0.2283373255
119,3,2.477144917e-08,1,7.230012579e-07,0.2285896159
120,3,2.449905725e-08,1,7.237545347e-07,0.2288421851
121,3,2.466771824e-08,1,7.245421717e-07,0.2290950333
122,3,2.519202837e-08,1,7.25369922e-07,0.2293481609
123,3,2.609666477e-08,1,7.262401118e-07,0.2296015682
124,3,2.762701693e-08,1,7.271441719e-07,0.2298552554
125,3,2.987803377e-08,1,7.280759121e-07,0.230109223
126,3,3.260500946e-08,1,7.290387714e-07,0.2303634712
127,3,3.577090442e-08,1,7.300337316e-07,0.2306180003
128,3,3.928456239e-08,1,7.310601216e-07,0.2308728106
129,3,4.297728959e-08,1,7.321164674e-07,0.2311279024
130,3,4.660003e-08,1,7.331812599e-07,0.2313832761
131,3,4.983011199e-08,1,7.342595896e-07,0.231638932
132,3,5.231847374e-08,1,7.353507865e-07,0.2318948704
133,3,5.388353979e-08,1,7.364695955e-07,0.2321510915
134,3,5.434896701e-08,1,7.376113908e-07,0.2324075958
135,3,5.364876844e-08,1,7.387796805e-07,0.2326643834
136,3,5.182777432e-08,1,7.399818331e-07,0.2329214548
137,3,4.91175049e-08,1,7.40688e-07,0.2331788102
138,3,4.582616706e-08,1,7.413734314e-07,0.23343645
139,3,4.220379537e-08,1,7.42068055e-07,0.2336943744
140,3,3.868307629e-08,1,7.42583605e-07,0.2339525838
141,3,3.56445118e-08,1,7.431209536e-07,0.2342110785
142,3,3.325308742e-08,1,7.436854315e-07,0.2344698588
143,3,3.155215927e-08,1,7.442820854e-07,0.2347289251
144,3,3.046951626e-08,1,7.449163071e-07,0.2349882776
145,3,2.999369996e-08,1,7.45594115e-07,0.2352479166
146,3,3.00695237e-08,1,7.463196072e-07,0.2355078426
147,3,3.058119651e-08,1,7.470924294e-07,0.2357680557
148,3,3.148952664e-08,1,7.479124003e-07,0.2360285563
149,3,3.289072239e-08,1,7.487788523e-07,0.2362893448
150,3,3.519278195e-08,1,7.496909296e-07,0.2365504214
151,3,3.807146548e-08,1,7.506474907e-07,0.2368117864
152,3,4.144920333e-08,1,7.516461136e-07,0.2370734403
153,3,4.524560423e-08,1,7.527321143e-07,0.2373353832
154,3,4.924983209e-08,1,7.541114506e-07,0.2375976156
155,3,5.324997846e-08,1,7.547236477e-07,0.2378601377
156,3,5.683895654e-08,1,7.55254225e-07,0.2381229499
157,3,5.976178639e-08,1,7.558566262e-07,0.2383860524
158,3,6.17145694e-08,1,7.565456728e-07,0.2386494457
159,3,6.240367581e-08,1,7.573121953e-07,0.23891313
160,3,6.174399415e-08,1,7.581241527e-07,0.2391771056
161,3,5.978674389e-08,1,7.589829998e-07,0.2394413729
162,3,5.678216159e-08,1,7.598903723e-07,0.2397059322
163,3,5.298050897e-08,1,7.608413886e-07,0.2399707838
164,3,4.892237526e-08,1,7.618384356e-07,0.240235928
165,3,4.508226128e-08,1,7.628830177e-07,0.2405013652
166,3,4.172523103e-08,1,7.639747941e-07,0.2407670957
167,3,3.907215265e-08,1,7.651175396e-07,0.2410331198
168,3,3.730980523e-08,1,7.663144121e-07,0.2412994378
169,3,3.62488625e-08,1,7.675650764e-07,0.24156605
170,3,3.596128561e-08,1,7.688687208e-07,0.2418329569
171,3,3.619269008e-08,1,7.699611427e-07,0.2421001586
172,3,3.698171405e-08,1,7.706405134e-07,0.2423676556
173,3,3.821305614e-08,1,7.713556335e-07,0.2426354482
174,3,4.013492071e-08,1,7.721062075e-07,0.2429035366
175,3,4.301686521e-08,1,7.726349915e-07,0.2431719212
176,3,4.64409553e-08,1,7.731874027e-07,0.2434406024
177,3,5.033629836e-08,1,7.737847685e-07,0.2437095804
178,3,5.457268105e-08,1,7.744272784e-07,0.2439788557
179,3,5.880393046e-08,1,7.75114982e-07,0.2442484284
180,3,6.285087868e-08,1,7.758492957e-07,0.244518299
181,3,6.63127848e-08,1,7.766309637e-07,0.2447884678
182,3,6.886957586e-08,1,7.772330556e-07,0.2450589351
183,3,7.017071857e-08,1,7.775858011e-07,0.2453297013
184,3,6.996927921e-08,1,7.779630789e-07,0.2456007666
185,3,6.831165038e-08,1,7.784520499e-07,0.2458721314
186,3,6.533888729e-08,1,7.79011424e-07,0.2461437961
187,3,6.143892146e-08,1,7.796960239e-07,0.2464157609
188,3,5.69793949e-08,1,7.804481473e-07,0.2466880262
189,3,5.272898675e-08,1,7.812523856e-07,0.2469605923
190,3,4.893705253e-08,1,7.821011448e-07,0.2472334596
191,3,4.599676794e-08,1,7.829900313e-07,0.2475066284
192,3,4.402758791e-08,1,7.839224612e-07,0.247780099
193,3,4.288105237e-08,1,7.849000089e-07,0.2480538717
194,3,4.249241811e-08,1,7.859249404e-07,0.248327947
195,3,4.278330877e-08,1,7.869981857e-07,0.248602325
196,3,4.365819341e-08,1,7.881249203e-07,0.2488770063
197,3,4.500990038e-08,1,7.893061018e-07,0.249151991
198,3,4.711564157e-08,1,7.9052926e-07,0.2494272796
199,3,5.034031177e-08,1,7.917923374e-07,0.2497028723
200,3,5.41802903e-08,1,7.931027796e-07,0.2499787696
201,3,5.852127377e-08,1,7.944636249e-07,0.2502549716
202,3,6.317869858e-08,1,7.953553558e-07,0.2505314789
203,3,6.791717467e-08,1,7.960583559e-07,0.2508082917
204,3,7.239061298e-08,1,7.967995445e-07,0.2510854103
205,3,7.616033672e-08,1,7.974270568e-07,0.2513628351
206,3,7.87159709e-08,1,7.979664581e-07,0.2516405664
207,3,7.984041542e-08,1,7.985497315e-07,0.2519186046
208,3,7.921131653e-08,1,7.991807089e-07,0.25219695
209,3,7.690669302e-08,1,7.998622945e-07,0.252475603
210,3,7.328268381e-08,1,8.005963906e-07,0.2527545638
211,3,6.869558001e-08,1,8.013840063e-07,0.2530338329
212,3,6.37634751e-08,1,8.022252847e-07,0.2533134105
213,3,5.912848082e-08,1,8.031196443e-07,0.253593297
214,3,5.522668879e-08,1,8.04064993e-07,0.2538734928
215,3,5.227475847e-08,1,8.050595513e-07,0.2541539982
216,3,5.041666188e-08,1,8.06107399e-07,0.2544348135
217,3,4.952411866e-08,1,8.072121719e-07,0.254715939
218,3,4.939189414e-08,1,8.084344057e-07,0.2549973752
219,3,4.993681717e-08,1,8.091861088e-07,0.2552791224
220,3,5.111528521e-08,1,8.1000214e-07,0.2555611808
221,3,5.282248005e-08,1,8.108795397e-07,0.2558435509
222,3,5.56231154e-08,1,8.118098737e-07,0.256126233
223,3,5.940051655e-08,1,8.127885882e-07,0.2564092274
224,3,6.375593916e-08,1,8.138167582e-07,0.2566925345
225,3,6.856332957e-08,1,8.148991914e-07,0.2569761546
226,3,7.366839386e-08,1,8.160333686e-07,0.2572600881
227,3,7.873512473e-08,1,8.172130037e-07,0.2575443354
228,3,8.334832886e-08,1,8.184417537e-07,0.2578288967
229,3,8.705283818e-08,1,8.197190452e-07,0.2581137724
230,3,8.928570127e-08,1,8.210427182e-07,0.2583989628
231,3,8.969831017e-08,1,8.224133467e-07,0.2586844684
232,3,8.829718916e-08,1,8.238265034e-07,0.2589702894
233,3,8.51108225e-08,1,8.246893067e-07,0.2592564262
234,3,8.057665568e-08,1,8.254361921e-07,0.2595428792
235,3,7.527372681e-08,1,8.262222003e-07,0.2598296487
236,3,7.002256714e-08,1,8.268297622e-07,0.260116735
237,3,6.541383981e-08,1,8.274127465e-07,0.2604041386
238,3,6.177612871e-08,1,8.280466941e-07,0.2606918597
239,3,5.930035093e-08,1,8.28734498e-07,0.2609798986
240,3,5.784560652e-08,1,8.294771239e-07,0.2612682559
241,3,5.737388793e-08,1,8.302703476e-07,0.2615569318
242,3,5.766552036e-08,1,8.311142697e-07,0.2618459266
243,3,5.859185995e-08,1,8.320084606e-07,0.2621352407
244,3,6.017503434e-08,1,8.32952265e-07,0.2624248745
245,3,6.255331117e-08,1,8.33944586e-07,0.2627148283
246,3,6.627994141e-08,1,8.349470599e-07,0.2630051025
247,3,7.07191664e-08,1,8.354806324e-07,0.2632956974
248,3,7.57532541e-08,1,8.360797535e-07,0.2635866133
249,3,8.123075819e-08,1,8.367958327e-07,0.2638778507
250,3,8.6794108e-08,1,8.376110098e-07,0.26416941
251,3,9.198751584e-08,1,8.384812446e-07,0.2644612913
252,3,9.637687612e-08,1,8.393979161e-07,0.2647534951
253,3,9.924525875e-08,1,8.40356707e-07,0.2650460218
254,3,1.003431542e-07,1,8.413616715e-07,0.2653388718
255,3,9.928323493e-08,1,8.424156278e-07,0.2656320452
256,3,9.615856985e-08,1,8.435193988e-07,0.2659255427
257,3,9.165332073e-08,1,8.446747246e-07,0.2662193644
258,3,8.624786534e-08,1,8.458824932e-07,0.2665135107
259,3,8.0622747e-08,1,8.471301798e-07,0.2668079821
260,3,7.573336521e-08,1,8.484184418e-07,0.2671027788
261,3,7.160783191e-08,1,8.497487102e-07,0.2673979012
262,3,6.888825518e-08,1,8.511249898e-07,0.2676933497
263,3,6.725698765e-08,1,8.52210833e-07,0.2679891247
