x,y,nx,ny,cell_center_u,cell_center_v,cell_center_mach,tangential_wall_shear,boundary_u,boundary_v,boundary_mach,tag
1.913500124916e-05,-5.495555690284e-04,9.993943676096e-01,3.479795957017e-02,2.671405170399e-05,-7.086425285488e-05,1.131986563916e-05,-5.739450346773e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
9.315779180713e-05,-1.627700740414e-03,9.946520240472e-01,1.032828691447e-01,5.152364272662e-05,-2.091114236378e-04,3.219143035027e-05,-1.706414470681e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
2.346344931608e-04,-2.662346979947e-03,9.856752905128e-01,1.686541481034e-01,8.758720029774e-05,-3.315193817943e-04,5.125462867974e-05,-2.732038710241e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
4.390854237922e-04,-3.665068381381e-03,9.729787549752e-01,2.308946564277e-01,1.348966705037e-04,-4.383651331699e-04,6.855932276751e-05,-3.660819288891e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
7.044344396482e-04,-4.648319866488e-03,9.570044912896e-01,2.900731005309e-01,1.908556112955e-04,-5.300412980315e-04,8.421325069246e-05,-4.500367360249e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
1.021556225103e-03,-5.596400208893e-03,9.385996197702e-01,3.450083386923e-01,2.513085476009e-04,-6.036433712212e-04,9.774694280429e-05,-5.225696644112e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
1.378815082818e-03,-6.494614583848e-03,9.187957681603e-01,3.947332471566e-01,3.110968956420e-04,-6.569435015033e-04,1.086663707548e-04,-5.810360151834e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
1.784473100775e-03,-7.375363281045e-03,8.976223486524e-01,4.407653788579e-01,3.697577991713e-04,-6.956883854875e-04,1.177856830547e-04,-6.298671468405e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
2.234481347914e-03,-8.239294274146e-03,8.753098186008e-01,4.835625310763e-01,4.247788752640e-04,-7.214409865639e-04,1.251710403106e-04,-6.694388817553e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
2.708731442500e-03,-9.055525426615e-03,8.532097090887e-01,5.215680131266e-01,4.730589671079e-04,-7.314711391862e-04,1.302462167651e-04,-6.965826581486e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
3.212294286292e-03,-9.842776789700e-03,8.313905417703e-01,5.556885522078e-01,5.151988084659e-04,-7.336185683870e-04,1.340414850195e-04,-7.168819108383e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
3.754717172253e-03,-1.062095390846e-02,8.092361084251e-01,5.874835494045e-01,5.515251685946e-04,-7.274533568368e-04,1.365060165730e-04,-7.300759050829e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
4.321999690633e-03,-1.137402606599e-02,7.876574461496e-01,6.161134209909e-01,5.828431292027e-04,-7.163001681212e-04,1.380944276697e-04,-7.385631200355e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
4.897447488290e-03,-1.208541960185e-02,7.667769880648e-01,6.419135849740e-01,6.074415869776e-04,-7.001587281970e-04,1.386195158951e-04,-7.413559794402e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
5.511098472117e-03,-1.279505896759e-02,7.466579844938e-01,6.652081284768e-01,6.288543124740e-04,-6.824771517976e-04,1.387893010214e-04,-7.422433305064e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
6.162708931538e-03,-1.350527885328e-02,7.266612641268e-01,6.869959295496e-01,6.509780934913e-04,-6.676605697348e-04,1.394642547731e-04,-7.458412053302e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
6.817833219012e-03,-1.417925776943e-02,7.070630654251e-01,7.071504942455e-01,6.639712099718e-04,-6.463486050854e-04,1.385927327276e-04,-7.411686414189e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
7.493462380569e-03,-1.483767639851e-02,6.889885341974e-01,7.247722399103e-01,6.737059140154e-04,-6.232499633411e-04,1.372769599853e-04,-7.340933009724e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
8.213478615941e-03,-1.550483201013e-02,6.706523122079e-01,7.417718491088e-01,6.812980167638e-04,-6.014112488275e-04,1.359358941917e-04,-7.269106431690e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
8.956930397157e-03,-1.616139814354e-02,6.529456136386e-01,7.574047964134e-01,6.845919686946e-04,-5.771917455354e-04,1.339486621858e-04,-7.162620111855e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
9.697345360974e-03,-1.678604188620e-02,6.364280040429e-01,7.713361107001e-01,6.858446696386e-04,-5.537677943253e-04,1.318688543143e-04,-7.051095945398e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
1.048933990457e-02,-1.742462077492e-02,6.198352096385e-01,7.847320006807e-01,6.846489847971e-04,-5.300680639510e-04,1.295350718379e-04,-6.926115777291e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
1.133628341703e-02,-1.807951244515e-02,6.033976931959e-01,7.974404202483e-01,6.835349888722e-04,-5.075144715404e-04,1.273691796388e-04,-6.810092537355e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
1.218243072842e-02,-1.870670559107e-02,5.873495879629e-01,8.093333438823e-01,6.794863914745e-04,-4.847847952658e-04,1.248835010165e-04,-6.676997508456e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
1.305567585734e-02,-1.932851061297e-02,5.730721271106e-01,8.195049341699e-01,6.739990804657e-04,-4.631342908374e-04,1.223579575698e-04,-6.541661311712e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
1.399777969410e-02,-1.997368528241e-02,5.574880229613e-01,8.301849819496e-01,6.686770486870e-04,-4.420002829851e-04,1.199352686361e-04,-6.411970841787e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
1.497717556801e-02,-2.061889238972e-02,5.426117885322e-01,8.399835992124e-01,6.596593300500e-04,-4.202415126952e-04,1.170359360550e-04,-6.256764011606e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
1.595146068223e-02,-2.123709844772e-02,5.287776567780e-01,8.487603841441e-01,6.541940111067e-04,-4.014662943332e-04,1.148574565894e-04,-6.140036492123e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
1.700567193007e-02,-2.188107194760e-02,5.148006019065e-01,8.573099441140e-01,6.478678405655e-04,-3.840505475913e-04,1.127055971533e-04,-6.024809096106e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
1.814718312240e-02,-2.255363119082e-02,5.004040478151e-01,8.657920009623e-01,6.378013138453e-04,-3.643719718601e-04,1.099268580962e-04,-5.876074974507e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
1.929077874545e-02,-2.320316385825e-02,4.872281616375e-01,8.732747096460e-01,6.269071662786e-04,-3.459015268765e-04,1.071562166190e-04,-5.727751567473e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
2.047671613898e-02,-2.385293775339e-02,4.741917923148e-01,8.804215718059e-01,6.155141400797e-04,-3.281717525194e-04,1.043962905583e-04,-5.580027025246e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
2.177101102824e-02,-2.453692498857e-02,4.608486966314e-01,8.874787202030e-01,6.040329220920e-04,-3.106846329600e-04,1.016637302661e-04,-5.433784993312e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
2.312715210016e-02,-2.522842800805e-02,4.475767905336e-01,8.942455012890e-01,5.908554963906e-04,-2.935467815871e-04,9.875017972684e-05,-5.277877877257e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
2.447949810551e-02,-2.589376411597e-02,4.352457921153e-01,9.003116685048e-01,5.810089723029e-04,-2.783337490788e-04,9.643052486060e-05,-5.153707811336e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
2.595296181425e-02,-2.659264080362e-02,4.228265925862e-01,9.062106116141e-01,5.709282325921e-04,-2.645066720585e-04,9.418715239619e-05,-5.033639796859e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
2.756059229786e-02,-2.732903727514e-02,4.101025126476e-01,9.120394339721e-01,5.576370529551e-04,-2.492043248019e-04,9.143096037073e-05,-4.886173290651e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
2.917757709580e-02,-2.804401787776e-02,3.986383808024e-01,9.171081950082e-01,5.457718707473e-04,-2.355136312154e-04,8.898384640111e-05,-4.755215732490e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
3.085834746133e-02,-2.876050076655e-02,3.860748428835e-01,9.224674605061e-01,5.320339194550e-04,-2.215623839220e-04,8.627823305548e-05,-4.610484851525e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
