x,y,nx,ny,cell_center_u,cell_center_v,cell_center_mach,tangential_wall_shear,boundary_u,boundary_v,boundary_mach,tag
-4.995066821071e-01,-1.569762988233e-02,9.995065603657e-01,3.141075907813e-02,7.196992218702e-03,-5.627663757409e-02,5.701333012524e-03,0.000000000000e+00,1.747104896675e-03,-5.559377923756e-02,5.589102514562e-03,WALL
-4.975353574357e-01,-4.703093827340e-02,9.955619646031e-01,9.410831331851e-02,2.131506866508e-02,-1.690290182332e-01,1.712052233599e-02,0.000000000000e+00,1.580714057394e-02,-1.672220802777e-01,1.687833360574e-02,WALL
-4.936004880108e-01,-7.817863703751e-02,9.876883405951e-01,1.564344650402e-01,4.977402818405e-02,-2.799573851619e-01,2.857500433087e-02,0.000000000000e+00,4.392797434587e-02,-2.773503145628e-01,2.821763841142e-02,WALL
-4.877176029643e-01,-1.090178004376e-01,9.759167619387e-01,2.181432413965e-01,9.186022806406e-02,-3.864647578213e-01,3.992003218102e-02,0.000000000000e+00,8.566439366654e-02,-3.832404668844e-01,3.946220583533e-02,WALL
-4.799099193559e-01,-1.394267203850e-01,9.602936856769e-01,2.789911060392e-01,1.466772207753e-01,-4.859388144548e-01,5.101200255226e-02,0.000000000000e+00,1.400944535471e-01,-4.822082719753e-01,5.046194723618e-02,WALL
-4.702082505459e-01,-1.692853867649e-01,9.408807689542e-01,3.387379202453e-01,2.129720423116e-01,-5.762578269048e-01,6.174263406894e-02,0.000000000000e+00,2.059345756396e-01,-5.720052887546e-01,6.109554089035e-02,WALL
-4.586508845886e-01,-1.984759610624e-01,9.177546256840e-01,3.971478906348e-01,2.892065070988e-01,-6.555934012357e-01,7.201501952834e-02,0.000000000000e+00,2.815977275500e-01,-6.507339536112e-01,7.125764863417e-02,WALL
-4.452834331275e-01,-2.268832414167e-01,8.910065241884e-01,4.539904997395e-01,3.737142722357e-01,-7.226286785734e-01,8.176509954925e-02,0.000000000000e+00,3.653818628981e-01,-7.171022826449e-01,8.088446165974e-02,WALL
-4.301586513865e-01,-2.543951172702e-01,8.607420270039e-01,5.090414157504e-01,4.649434526495e-01,-7.767514088392e-01,9.098592216561e-02,0.000000000000e+00,4.557506361601e-01,-7.706322398121e-01,8.998059003860e-02,WALL
-4.133362299692e-01,-2.809030118179e-01,8.270805742746e-01,5.620833778521e-01,5.617613395551e-01,-8.180962889047e-01,9.974491425934e-02,0.000000000000e+00,5.514659993188e-01,-8.114575761916e-01,9.860565989809e-02,WALL
-3.948825592877e-01,-3.063023105103e-01,7.901550123757e-01,6.129070536530e-01,6.624928848818e-01,-8.465021365168e-01,1.080408277401e-01,0.000000000000e+00,6.513362451435e-01,-8.396976275191e-01,1.068065027404e-01,WALL
-3.748704675493e-01,-3.304927739193e-01,7.501110696305e-01,6.613118653237e-01,7.655236778022e-01,-8.612481611239e-01,1.158164898759e-01,0.000000000000e+00,7.533986257301e-01,-8.545629961258e-01,1.145002697330e-01,WALL
-3.533789333375e-01,-3.533789333375e-01,7.071067811865e-01,7.071067811865e-01,8.694162794377e-01,-8.629042515763e-01,1.231152392095e-01,0.000000000000e+00,8.566339749468e-01,-8.566339749468e-01,1.217552080093e-01,WALL
-3.304927739193e-01,-3.748704675493e-01,6.613118653237e-01,7.501110696305e-01,9.707043481961e-01,-8.499232093639e-01,1.296676984137e-01,0.000000000000e+00,9.570755423739e-01,-8.437755924529e-01,1.282257783976e-01,WALL
-3.063023105103e-01,-3.948825592877e-01,6.129070536530e-01,7.901550123757e-01,1.064738566152e+00,-8.208005007036e-01,1.351011323321e-01,0.000000000000e+00,1.049040036764e+00,-8.137188627886e-01,1.334125722198e-01,WALL
-2.809030118179e-01,-4.133362299692e-01,5.620833778521e-01,8.270805742746e-01,1.150276097447e+00,-7.772178495761e-01,1.394916160984e-01,0.000000000000e+00,1.131305449604e+00,-7.688343896288e-01,1.374358263822e-01,WALL
-2.543951172702e-01,-4.301586513865e-01,5.090414157504e-01,8.607420270039e-01,1.227217578442e+00,-7.217548825005e-01,1.430371636981e-01,0.000000000000e+00,1.204813504807e+00,-7.125247204866e-01,1.406223479945e-01,WALL
-2.268832414167e-01,-4.452834331275e-01,4.539904997395e-01,8.910065241884e-01,1.294888105832e+00,-6.564203239824e-01,1.458294386242e-01,0.000000000000e+00,1.271138724503e+00,-6.476775299724e-01,1.432996809886e-01,WALL
-1.984759610624e-01,-4.586508845886e-01,3.971478906348e-01,9.177546256840e-01,1.351432292185e+00,-5.816759849474e-01,1.477628615838e-01,0.000000000000e+00,1.328326886086e+00,-5.748183731455e-01,1.453553529792e-01,WALL
-1.692853867649e-01,-4.702082505459e-01,3.387379202453e-01,9.408807689542e-01,1.393624654350e+00,-4.990804181508e-01,1.486328293002e-01,0.000000000000e+00,1.371422498472e+00,-4.937424807039e-01,1.463504431735e-01,WALL
-1.394267203850e-01,-4.799099193559e-01,2.789911060392e-01,9.602936856769e-01,1.413652909929e+00,-4.086309903936e-01,1.477202939927e-01,0.000000000000e+00,1.396851148327e+00,-4.058227734459e-01,1.460201922857e-01,WALL
-1.090178004376e-01,-4.877176029643e-01,2.181432413965e-01,9.759167619387e-01,1.409565436973e+00,-3.134671375903e-01,1.449210363978e-01,0.000000000000e+00,1.393024462929e+00,-3.113778587883e-01,1.432543972061e-01,WALL
-7.817863703751e-02,-4.936004880108e-01,1.564344650402e-01,9.876883405951e-01,1.390790137436e+00,-2.193386670456e-01,1.412624220831e-01,0.000000000000e+00,1.367385034743e+00,-2.165725134359e-01,1.388988496879e-01,WALL
-4.703093827340e-02,-4.975353574357e-01,9.410831331851e-02,9.955619646031e-01,1.355628347356e+00,-1.279743245516e-01,1.365729897315e-01,0.000000000000e+00,1.328851391858e+00,-1.256134400319e-01,1.338764352224e-01,WALL
-1.569762988233e-02,-4.995066821071e-01,3.141075907813e-02,9.995065603657e-01,1.298594722866e+00,-4.139503249227e-02,1.302755623641e-01,0.000000000000e+00,1.272424685751e+00,-3.998755669455e-02,1.276485083365e-01,WALL
1.569762988233e-02,-4.995066821071e-01,-3.141075907813e-02,9.995065603657e-01,1.219466943623e+00,3.693961686001e-02,1.222940879730e-01,0.000000000000e+00,1.194222406769e+00,3.752995107005e-02,1.197672075374e-01,WALL
4.703093827340e-02,-4.975353574357e-01,-9.410831331851e-02,9.955619646031e-01,1.121270798987e+00,1.038394231009e-01,1.128414263508e-01,0.000000000000e+00,1.098075015093e+00,1.037986496489e-01,1.105275291903e-01,WALL
7.817863703751e-02,-4.936004880108e-01,-1.564344650402e-01,9.876883405951e-01,1.008778970435e+00,1.568800506433e-01,1.022737580710e-01,0.000000000000e+00,9.889710057158e-01,1.566376192375e-01,1.003105482661e-01,WALL
1.090178004376e-01,-4.877176029643e-01,-2.181432413965e-01,9.759167619387e-01,8.884166380469e-01,1.950433613060e-01,9.109654755192e-02,0.000000000000e+00,8.733053870962e-01,1.952068816727e-01,8.962330817050e-02,WALL
1.394267203850e-01,-4.799099193559e-01,-2.789911060392e-01,9.602936856769e-01,7.696182142236e-01,2.197847621449e-01,8.014324700558e-02,0.000000000000e+00,7.608337390747e-01,2.210426347090e-01,7.933365658139e-02,WALL
1.692853867649e-01,-4.702082505459e-01,-3.387379202453e-01,9.408807689542e-01,6.620525017439e-01,2.344789313747e-01,7.031485911814e-02,0.000000000000e+00,6.597383023741e-01,2.375204041005e-01,7.019969358588e-02,WALL
1.984759610624e-01,-4.586508845886e-01,-3.971478906348e-01,9.177546256840e-01,5.714595635201e-01,2.436018019869e-01,6.218532660974e-02,0.000000000000e+00,5.743548795452e-01,2.485455507426e-01,6.264747986775e-02,WALL
2.268832414167e-01,-4.452834331275e-01,-4.539904997395e-01,8.910065241884e-01,5.001130168975e-01,2.511231633275e-01,5.601634315762e-02,0.000000000000e+00,5.063302589718e-01,2.579881527952e-01,5.688201962592e-02,WALL
2.543951172702e-01,-4.301586513865e-01,-5.090414157504e-01,8.607420270039e-01,4.453434407516e-01,2.596894948625e-01,5.160258309870e-02,0.000000000000e+00,4.536356943483e-01,2.682794017736e-01,5.275384836992e-02,WALL
2.809030118179e-01,-4.133362299692e-01,-5.620833778521e-01,8.270805742746e-01,4.029071297561e-01,2.700196046044e-01,4.855029830020e-02,0.000000000000e+00,4.121210581423e-01,2.800771818970e-01,4.987772157397e-02,WALL
3.063023105103e-01,-3.948825592877e-01,-6.129070536530e-01,7.901550123757e-01,3.688117137985e-01,2.822615179115e-01,4.649190315231e-02,0.000000000000e+00,3.777860580656e-01,2.930409048017e-01,4.786166569832e-02,WALL
3.304927739193e-01,-3.748704675493e-01,-6.613118653237e-01,7.501110696305e-01,3.397203477022e-01,2.955801606255e-01,4.508188648349e-02,0.000000000000e+00,3.475963574753e-01,3.064474113880e-01,4.639114266645e-02,WALL
3.533789333375e-01,-3.533789333375e-01,-7.071067811865e-01,7.071067811865e-01,3.128076422835e-01,3.086520638136e-01,4.399828913546e-02,0.000000000000e+00,3.189543932163e-01,3.189543932163e-01,4.516085769900e-02,WALL
3.748704675493e-01,-3.304927739193e-01,-7.501110696305e-01,6.613118653237e-01,2.861384707497e-01,3.201007076222e-01,4.299051484094e-02,0.000000000000e+00,2.902381140348e-01,3.292105186402e-01,4.394392628255e-02,WALL
3.948825592877e-01,-3.063023105103e-01,-7.901550123757e-01,6.129070536530e-01,2.588117173917e-01,3.288412923306e-01,4.190484722374e-02,0.000000000000e+00,2.609481659005e-01,3.364123483775e-01,4.263248172530e-02,WALL
4.133362299692e-01,-2.809030118179e-01,-8.270805742746e-01,5.620833778521e-01,2.309447157140e-01,3.345836769034e-01,4.071331457568e-02,0.000000000000e+00,2.313007813148e-01,3.403487642190e-01,4.120808756450e-02,WALL
4.301586513865e-01,-2.543951172702e-01,-8.607420270039e-01,5.090414157504e-01,2.025726162790e-01,3.369181496443e-01,3.937168314485e-02,0.000000000000e+00,2.021970570714e-01,3.418965517792e-01,3.977888827250e-02,WALL
4.452834331275e-01,-2.268832414167e-01,-8.910065241884e-01,4.539904997395e-01,1.735260044590e-01,3.343958947161e-01,3.773223443030e-02,0.000000000000e+00,1.730347014053e-01,3.395997227949e-01,3.817153830122e-02,WALL
4.586508845886e-01,-1.984759610624e-01,-9.177546256840e-01,3.971478906348e-01,1.414325319852e-01,3.195764730444e-01,3.500307362963e-02,0.000000000000e+00,1.415529813585e-01,3.271096397201e-01,3.569769871055e-02,WALL
4.702082505459e-01,-1.692853867649e-01,-9.408807689542e-01,3.387379202453e-01,1.071809077671e-01,2.884313557194e-01,3.081918819016e-02,0.000000000000e+00,1.060964668407e-01,2.946942734730e-01,3.136968145164e-02,WALL
4.799099193559e-01,-1.394267203850e-01,-9.602936856769e-01,2.789911060392e-01,7.487614723084e-02,2.461045306625e-01,2.576478957721e-02,0.000000000000e+00,7.266477657924e-02,2.501138015144e-01,2.608544042345e-02,WALL
4.877176029643e-01,-1.090178004376e-01,-9.759167619387e-01,2.181432413965e-01,4.708355731717e-02,1.952918648902e-01,2.011986960046e-02,0.000000000000e+00,4.407127583770e-02,1.971635542531e-01,2.023326537863e-02,WALL
4.936004880108e-01,-7.817863703751e-02,-9.876883405951e-01,1.564344650402e-01,2.549146005797e-02,1.401383060023e-01,1.426509601249e-02,0.000000000000e+00,2.224478423256e-02,1.404480401419e-01,1.424048819088e-02,WALL
4.975353574357e-01,-4.703093827340e-02,-9.955619646031e-01,9.410831331852e-02,1.108531196755e-02,8.287654713079e-02,8.373724634639e-03,0.000000000000e+00,7.805872167313e-03,8.257750198995e-02,8.306321406302e-03,WALL
4.995066821071e-01,-1.569762988233e-02,-9.995065603657e-01,3.141075907813e-02,3.987054343508e-03,2.584938642383e-02,2.619222394085e-03,0.000000000000e+00,8.091318248443e-04,2.574699214116e-02,2.579497258844e-03,WALL
