x,y,nx,ny,cell_center_u,cell_center_v,cell_center_mach,tangential_wall_shear,boundary_u,boundary_v,boundary_mach,tag
1.913500124916e-05,-5.495555690284e-04,9.993943676096e-01,3.479795957017e-02,1.680030369127e-03,-4.262061545581e-02,6.379844097089e-03,0.000000000000e+00,1.482994478787e-03,-4.259147224729e-02,6.374329237327e-03,bc-4
9.315779180713e-05,-1.627700740414e-03,9.946520240472e-01,1.032828691447e-01,1.330099427681e-02,-1.262091771946e-01,1.898224993446e-02,0.000000000000e+00,1.309638727208e-02,-1.261230271367e-01,1.896605204826e-02,bc-4
2.346344931608e-04,-2.662346979947e-03,9.856752905128e-01,1.686541481034e-01,3.510609516447e-02,-2.040529093622e-01,3.097152001051e-02,0.000000000000e+00,3.488736659227e-02,-2.038942746904e-01,3.094231433716e-02,bc-4
4.390854237922e-04,-3.665068381381e-03,9.729787549752e-01,2.308946564277e-01,6.535688118816e-02,-2.746407436052e-01,4.223171830678e-02,0.000000000000e+00,6.511839610698e-02,-2.744057266218e-01,4.218883841457e-02,bc-4
7.044344396482e-04,-4.648319866488e-03,9.570044912896e-01,2.900731005309e-01,1.024721297684e-01,-3.375069488100e-01,5.276965417304e-02,0.000000000000e+00,1.022057747831e-01,-3.371956424920e-01,5.271299448749e-02,bc-4
1.021556225103e-03,-5.596400208893e-03,9.385996197702e-01,3.450083386923e-01,1.439173724790e-01,-3.910894123151e-01,6.235324734076e-02,0.000000000000e+00,1.436151006631e-01,-3.907067272245e-01,6.228328685739e-02,bc-4
1.378815082818e-03,-6.494614583848e-03,9.187957681603e-01,3.947332471566e-01,1.870688034954e-01,-4.350744101998e-01,7.086899659548e-02,0.000000000000e+00,1.867216385382e-01,-4.346202215005e-01,7.078535690725e-02,bc-4
1.784473100775e-03,-7.375363281045e-03,8.976223486524e-01,4.407653788579e-01,2.319482773572e-01,-4.720735393129e-01,7.871888976218e-02,0.000000000000e+00,2.315524995758e-01,-4.715585853049e-01,7.862288237293e-02,bc-4
2.234481347914e-03,-8.239294274146e-03,8.753098186008e-01,4.835625310763e-01,2.772836098369e-01,-5.016864786829e-01,8.580119160035e-02,0.000000000000e+00,2.768352999561e-01,-5.011071797634e-01,8.569208178264e-02,bc-4
2.708731442500e-03,-9.055525426615e-03,8.532097090887e-01,5.215680131266e-01,3.199634666969e-01,-5.232218687539e-01,9.181389535819e-02,0.000000000000e+00,3.194501092981e-01,-5.225740995671e-01,9.169029123704e-02,bc-4
3.212294286292e-03,-9.842776789700e-03,8.313905417703e-01,5.556885522078e-01,3.608886024501e-01,-5.397720635550e-01,9.721536522013e-02,0.000000000000e+00,3.603028579247e-01,-5.390652498800e-01,9.707786719927e-02,bc-4
3.754717172253e-03,-1.062095390846e-02,8.092361084251e-01,5.874835494045e-01,4.009146188748e-01,-5.520995463567e-01,1.021702962914e-01,0.000000000000e+00,4.002579919711e-01,-5.513400675084e-01,1.020197305110e-01,bc-4
4.321999690633e-03,-1.137402606599e-02,7.876574461496e-01,6.161134209909e-01,4.381733453584e-01,-5.600796973682e-01,1.064976933713e-01,0.000000000000e+00,4.374704606716e-01,-5.592750524153e-01,1.063371231310e-01,bc-4
4.897447488290e-03,-1.208541960185e-02,7.667769880648e-01,6.419135849740e-01,4.726734506344e-01,-5.644878254169e-01,1.102766480990e-01,0.000000000000e+00,4.718691719943e-01,-5.636559669898e-01,1.101031410948e-01,bc-4
5.511098472117e-03,-1.279505896759e-02,7.466579844938e-01,6.652081284768e-01,5.057613526211e-01,-5.675520069684e-01,1.138767405923e-01,0.000000000000e+00,5.049199901439e-01,-5.667437393388e-01,1.137019340147e-01,bc-4
6.162708931538e-03,-1.350527885328e-02,7.266612641268e-01,6.869959295496e-01,5.378309129997e-01,-5.687608943705e-01,1.172728435531e-01,0.000000000000e+00,5.369444884378e-01,-5.679462482258e-01,1.170923920607e-01,bc-4
6.817833219012e-03,-1.417925776943e-02,7.070630654251e-01,7.071504942455e-01,5.666042480153e-01,-5.664248742267e-01,1.200421329509e-01,0.000000000000e+00,5.656672413746e-01,-5.655973048900e-01,1.198546995220e-01,bc-4
7.493462380569e-03,-1.483767639851e-02,6.889885341974e-01,7.247722399103e-01,5.921457714200e-01,-5.628326591006e-01,1.224181564839e-01,0.000000000000e+00,5.911187195151e-01,-5.619338016392e-01,1.222133077823e-01,bc-4
8.213478615941e-03,-1.550483201013e-02,6.706523122079e-01,7.417718491088e-01,6.169071948676e-01,-5.577328515677e-01,1.246318695754e-01,0.000000000000e+00,6.158297437886e-01,-5.567852731193e-01,1.244162875771e-01,bc-4
8.956930397157e-03,-1.616139814354e-02,6.529456136386e-01,7.574047964134e-01,6.393880140139e-01,-5.511708589418e-01,1.265187766127e-01,0.000000000000e+00,6.382373082893e-01,-5.502133771550e-01,1.262939611739e-01,bc-4
