x,y,nx,ny,pressure,cp,cf,rho,u,v,mach,tag,cell_center_u,cell_center_v,cell_center_mach,tangential_wall_shear
-4.995066821071e-01,-1.569762988233e-02,9.995065603657e-01,3.141075907813e-02,6.913954333488e+01,-4.578056187386e+00,0.000000000000e+00,9.759138825329e-01,1.157857686544e-03,-3.684362898686e-02,3.701308018855e-03,WALL,-1.913101691713e-03,-3.705784208627e-02,3.726060126537e-03,0.000000000000e+00
-4.975353574357e-01,-4.703093827340e-02,9.955619646031e-01,9.410831331851e-02,6.913230431328e+01,-4.592534230591e+00,0.000000000000e+00,9.758249571598e-01,1.041238347257e-02,-1.101515113874e-01,1.110973220714e-02,WALL,7.266863356343e-03,-1.109506746308e-01,1.116493841939e-02,0.000000000000e+00
-4.936004880108e-01,-7.817863703751e-02,9.876883405951e-01,1.564344650402e-01,6.910577379152e+01,-4.645595274106e+00,0.000000000000e+00,9.755708064827e-01,2.882608174085e-02,-1.820007172534e-01,1.850381958666e-02,WALL,2.569585775914e-02,-1.835104042212e-01,1.860801028086e-02,0.000000000000e+00
-4.877176029643e-01,-1.090178004376e-01,9.759167619387e-01,2.181432413965e-01,6.906553449359e+01,-4.726073869972e+00,0.000000000000e+00,9.751879480376e-01,5.614876108920e-02,-2.511951172919e-01,2.584924556540e-02,WALL,5.301807458264e-02,-2.533988806280e-01,2.599993889482e-02,0.000000000000e+00
-4.799099193559e-01,-1.394267203850e-01,9.602936856769e-01,2.789911060392e-01,6.900915129280e+01,-4.838840271541e+00,0.000000000000e+00,9.746523436958e-01,9.196200348481e-02,-3.165352921904e-01,3.310743769130e-02,WALL,8.884236940158e-02,-3.194259197946e-01,3.330209441536e-02,0.000000000000e+00
-4.702082505459e-01,-1.692853867649e-01,9.408807689542e-01,3.387379202453e-01,6.893525285934e+01,-4.986637138467e+00,0.000000000000e+00,9.739459574842e-01,1.357055021106e-01,-3.769365327763e-01,4.024541080938e-02,WALL,1.326498412158e-01,-3.805124835729e-01,4.048276261917e-02,0.000000000000e+00
-4.586508845886e-01,-1.984759610624e-01,9.177546256840e-01,3.971478906348e-01,6.884384793837e+01,-5.169446980400e+00,0.000000000000e+00,9.730686405409e-01,1.867228807446e-01,-4.314911184610e-01,4.724114670748e-02,WALL,1.838104553478e-01,-4.357310749348e-01,4.751932138316e-02,0.000000000000e+00
-4.452834331275e-01,-2.268832414167e-01,8.910065241884e-01,4.539904997395e-01,6.873622475960e+01,-5.384693337941e+00,0.000000000000e+00,9.720330487924e-01,2.442202349499e-01,-4.793091987697e-01,5.406529037151e-02,WALL,2.415476897374e-01,-4.841645471304e-01,5.438156182924e-02,0.000000000000e+00
-4.301586513865e-01,-2.543951172702e-01,8.607420270039e-01,5.090414157504e-01,6.861473440987e+01,-5.627674037398e+00,0.000000000000e+00,9.708619476201e-01,3.072625441184e-01,-5.195525881858e-01,6.068236978929e-02,WALL,3.049341697204e-01,-5.249464014424e-01,6.103329783706e-02,0.000000000000e+00
-4.133362299692e-01,-2.809030118179e-01,8.270805742746e-01,5.620833778521e-01,6.848326156532e+01,-5.890619726502e+00,0.000000000000e+00,9.695938452277e-01,3.747571783935e-01,-5.514384422888e-01,6.704832107390e-02,WALL,3.728689481617e-01,-5.572900570330e-01,6.743147561738e-02,0.000000000000e+00
-3.948825592877e-01,-3.063023105103e-01,7.901550123757e-01,6.129070536530e-01,6.834454037411e+01,-6.168062108933e+00,0.000000000000e+00,9.682547834718e-01,4.451869220866e-01,-5.739315216464e-01,7.306790789034e-02,WALL,4.440426694545e-01,-5.804620933804e-01,7.351944145817e-02,0.000000000000e+00
-3.748704675493e-01,-3.304927739193e-01,7.501110696305e-01,6.613118653237e-01,6.820775090470e+01,-6.441641047751e+00,0.000000000000e+00,9.669369440980e-01,5.175148414080e-01,-5.870053625126e-01,7.874712166804e-02,WALL,5.170953203683e-01,-5.939756200628e-01,7.924807724809e-02,0.000000000000e+00
