x,y,nx,ny,cell_center_u,cell_center_v,cell_center_mach,tangential_wall_shear,boundary_u,boundary_v,boundary_mach,tag
1.913500124916e-05,-5.495555690284e-04,9.993943676096e-01,3.479795957017e-02,7.682412221712e-05,-7.315745634420e-05,1.584679470300e-05,-6.064740426109e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
9.315779180713e-05,-1.627700740414e-03,9.946520240472e-01,1.032828691447e-01,8.713787848724e-05,-2.110444080891e-04,3.410763635762e-05,-1.751578267093e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
2.346344931608e-04,-2.662346979947e-03,9.856752905128e-01,1.686541481034e-01,1.188812363245e-04,-3.360346925523e-04,5.324777541605e-05,-2.809978185486e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
4.390854237922e-04,-3.665068381381e-03,9.729787549752e-01,2.308946564277e-01,1.705305552781e-04,-4.436012372222e-04,7.099911445233e-05,-3.767410301672e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
7.044344396482e-04,-4.648319866488e-03,9.570044912896e-01,2.900731005309e-01,2.294138922419e-04,-5.353175435269e-04,8.701228165796e-05,-4.630349843743e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
1.021556225103e-03,-5.596400208893e-03,9.385996197702e-01,3.450083386923e-01,2.924001248529e-04,-6.085555189059e-04,1.008763474720e-04,-5.376155776320e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
1.378815082818e-03,-6.494614583848e-03,9.187957681603e-01,3.947332471566e-01,3.581920309676e-04,-6.597326950906e-04,1.121711918896e-04,-5.979640691163e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
1.784473100775e-03,-7.375363281045e-03,8.976223486524e-01,4.407653788579e-01,4.169280667177e-04,-6.977924047025e-04,1.214687046495e-04,-6.480184978085e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
2.234481347914e-03,-8.239294274146e-03,8.753098186008e-01,4.835625310763e-01,4.726179651017e-04,-7.217388212133e-04,1.289287418636e-04,-6.881755002338e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
2.708731442500e-03,-9.055525426615e-03,8.532097090887e-01,5.215680131266e-01,5.243884281820e-04,-7.287447551037e-04,1.341831702831e-04,-7.161527009466e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
3.212294286292e-03,-9.842776789700e-03,8.313905417703e-01,5.556885522078e-01,5.684577969713e-04,-7.292962140245e-04,1.382094162604e-04,-7.376856363576e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
3.754717172253e-03,-1.062095390846e-02,8.092361084251e-01,5.874835494045e-01,6.049698068874e-04,-7.218832767942e-04,1.407898381072e-04,-7.516023287863e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
4.321999690633e-03,-1.137402606599e-02,7.876574461496e-01,6.161134209909e-01,6.370776381132e-04,-7.085362175958e-04,1.424407815611e-04,-7.604179486043e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
4.897447488290e-03,-1.208541960185e-02,7.667769880648e-01,6.419135849740e-01,6.638522406297e-04,-6.895695090366e-04,1.431020163969e-04,-7.638338487311e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
5.511098472117e-03,-1.279505896759e-02,7.466579844938e-01,6.652081284768e-01,6.854379641738e-04,-6.701795970051e-04,1.433276420630e-04,-7.650077489456e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
6.162708931538e-03,-1.350527885328e-02,7.266612641268e-01,6.869959295496e-01,7.079674571351e-04,-6.530005680221e-04,1.440120459674e-04,-7.686520590306e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
6.817833219012e-03,-1.417925776943e-02,7.070630654251e-01,7.071504942455e-01,7.201227087242e-04,-6.310091284357e-04,1.431755932162e-04,-7.642709311666e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
7.493462380569e-03,-1.483767639851e-02,6.889885341974e-01,7.247722399103e-01,7.321408960059e-04,-6.040987459556e-04,1.419471043572e-04,-7.574094826194e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
8.213478615941e-03,-1.550483201013e-02,6.706523122079e-01,7.417718491088e-01,7.381172885138e-04,-5.821737920510e-04,1.405936254335e-04,-7.503146082060e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
8.956930397157e-03,-1.616139814354e-02,6.529456136386e-01,7.574047964134e-01,7.405003871771e-04,-5.569441584816e-04,1.385824344706e-04,-7.395744582868e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
9.697345360974e-03,-1.678604188620e-02,6.364280040429e-01,7.713361107001e-01,7.430382094546e-04,-5.302396788033e-04,1.365360786375e-04,-7.284127634095e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
1.048933990457e-02,-1.742462077492e-02,6.198352096385e-01,7.847320006807e-01,7.417320689885e-04,-5.051645597594e-04,1.342383798856e-04,-7.160913537600e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
1.133628341703e-02,-1.807951244515e-02,6.033976931959e-01,7.974404202483e-01,7.411527352526e-04,-4.806103120012e-04,1.321406279813e-04,-7.047845798465e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
1.218243072842e-02,-1.870670559107e-02,5.873495879629e-01,8.093333438823e-01,7.371166563555e-04,-4.566849959243e-04,1.297215341900e-04,-6.918202192147e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
1.305567585734e-02,-1.932851061297e-02,5.730721271106e-01,8.195049341699e-01,7.339367559771e-04,-4.312338314118e-04,1.273536354677e-04,-6.788110286439e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
1.399777969410e-02,-1.997368528241e-02,5.574880229613e-01,8.301849819496e-01,7.286806316932e-04,-4.088479555380e-04,1.250104582203e-04,-6.662652894463e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
1.497717556801e-02,-2.061889238972e-02,5.426117885322e-01,8.399835992124e-01,7.189679379791e-04,-3.858062309272e-04,1.220843832599e-04,-6.505882509535e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,bc-4
