step,inner_iterations,linear_residual_ratio,converged,min_dtau,max_dtau
1,3,4.852244868e-07,1,0,0
2,3,5.595468224e-07,1,3.397744146e-07,0.1591928323
3,3,6.90974517e-07,1,3.465633065e-07,0.1595598097
4,3,7.903259976e-07,1,3.523679551e-07,0.159927633
5,3,8.61655292e-07,1,3.561062401e-07,0.1602963043
6,3,9.127535398e-07,1,3.586861333e-07,0.1606658255
7,3,9.403990404e-07,1,3.613295212e-07,0.1610361984
8,3,9.536797526e-07,1,3.638806382e-07,0.1614074252
9,3,9.684395988e-07,1,3.662285149e-07,0.1617795078
10,3,9.840887552e-07,1,3.682983392e-07,0.162152448
11,3,1.016355127e-06,1,3.697474924e-07,0.162526248
12,3,1.066649608e-06,1,3.70061217e-07,0.1629009097
13,3,1.132877253e-06,1,3.707088659e-07,0.1632764351
14,3,1.211571787e-06,1,3.716721575e-07,0.1636528262
15,3,1.288319068e-06,1,3.728158267e-07,0.1640300849
16,3,1.37137078e-06,1,3.740904785e-07,0.1644082133
17,3,1.464154288e-06,1,3.753298592e-07,0.1647872134
18,3,1.573930907e-06,1,3.764860973e-07,0.1651670871
19,3,1.704830756e-06,1,3.772234405e-07,0.1655478366
20,3,1.853681264e-06,1,3.779727867e-07,0.1659294638
21,3,2.023588398e-06,1,3.788167311e-07,0.1663119707
22,3,2.212487271e-06,1,3.797287356e-07,0.1666953594
23,3,2.428400555e-06,1,3.806741777e-07,0.1670796318
24,3,2.672739133e-06,1,3.816279717e-07,0.1674647902
25,3,2.953992085e-06,1,3.824874429e-07,0.1678508364
26,3,3.273545665e-06,1,3.833503366e-07,0.1682377725
27,3,3.63848127e-06,1,3.842396975e-07,0.1686256006
28,3,4.053095646e-06,1,3.851477663e-07,0.1690143228
29,3,4.525059588e-06,1,3.860625668e-07,0.1694039411
30,3,5.065486506e-06,1,3.869767804e-07,0.1697944575
31,3,5.680853974e-06,1,3.878866267e-07,0.1701858741
32,3,6.389376167e-06,1,3.887910686e-07,0.1705781931
33,3,7.198780321e-06,1,3.896917491e-07,0.1709714164
34,3,8.13458612e-06,1,3.905911972e-07,0.1713655462
35,3,9.215339248e-06,1,3.914905732e-07,0.1717605846
36,3,1.046773768e-05,1,3.923921016e-07,0.1721565337
37,3,1.193377037e-05,1,3.932969555e-07,0.1725533955
38,3,1.363932681e-05,1,3.942056832e-07,0.1729511721
39,3,1.564552947e-05,1,3.951183308e-07,0.1733498657
40,3,1.799649758e-05,1,3.960346255e-07,0.1737494785
41,3,2.074557611e-05,1,3.969541582e-07,0.1741500124
42,3,2.397530489e-05,1,3.978765277e-07,0.1745514696
43,3,2.771662215e-05,1,3.988014298e-07,0.1749538523
44,3,3.203870387e-05,1,3.997286949e-07,0.1753571626
45,3,3.70080867e-05,1,4.006582856e-07,0.1757614026
46,3,4.260072878e-05,1,4.01590269e-07,0.1761665745
47,3,4.883239408e-05,1,4.025247781e-07,0.1765726804
48,3,5.568680559e-05,1,4.034619712e-07,0.1769797224
49,3,6.29733864e-05,1,4.044019993e-07,0.1773877028
50,3,7.053282926e-05,1,4.053449841e-07,0.1777966237
51,3,7.813797234e-05,1,4.062910085e-07,0.1782064873
52,3,8.545735458e-05,1,4.072401188e-07,0.1786172956
53,3,9.224848647e-05,1,4.081923358e-07,0.179029051
54,3,9.836997339e-05,1,4.091476696e-07,0.1794417556
55,3,0.0001036868193,1,4.101061345e-07,0.1798554116
56,3,0.0001082096297,1,4.110677606e-07,0.1802700211
57,3,0.0001119993817,1,4.120326006e-07,0.1806855865
58,3,0.00011506445,1,4.130007288e-07,0.1811021097
59,3,0.000117490845,1,4.139722371e-07,0.1815195932
60,3,0.0001192948204,1,4.149472279e-07,0.1819380391
61,3,0.0001206019891,1,4.159258033e-07,0.1823574496
62,3,0.0001216175315,1,4.169080585e-07,0.1827778269
63,3,0.0001225036598,1,4.17894077e-07,0.1831991733
64,3,0.0001234191806,1,4.188839306e-07,0.1836214911
65,3,0.000124341274,1,4.198776826e-07,0.1840447823
66,3,0.0001252486129,1,4.20786641e-07,0.1844690493
67,3,0.0001261442714,1,4.215750497e-07,0.1848942944
68,3,0.0001270408623,1,4.223529906e-07,0.1853205198
69,3,0.0001278879677,1,4.231238682e-07,0.1857477277
70,3,0.0001287352343,1,4.238905447e-07,0.1861759204
71,3,0.0001295520746,1,4.246553156e-07,0.1866051003
72,3,0.0001303273667,1,4.254200493e-07,0.1870352694
73,3,0.0001310348621,1,4.261863417e-07,0.1874664303
74,3,0.0001316774413,1,4.269557607e-07,0.187898585
75,3,0.0001322335632,1,4.277302875e-07,0.188331736
76,3,0.0001327388939,1,4.285122027e-07,0.1887658855
77,3,0.000133257264,1,4.293041103e-07,0.1892010358
78,3,0.0001338878566,1,4.301068376e-07,0.1896371892
79,3,0.0001346458573,1,4.309217662e-07,0.1900743481
80,3,0.0001355474846,1,4.317488186e-07,0.1905125147
81,3,0.0001365903051,1,4.325878026e-07,0.1909516914
82,3,0.000137639063,1,4.334385034e-07,0.1913918805
83,3,0.0001386331783,1,4.343009528e-07,0.1918330844
84,3,0.0001394555462,1,4.351755427e-07,0.1922753053
85,3,0.0001399741674,1,4.360624175e-07,0.1927185457
86,3,0.0001401081769,1,4.369614725e-07,0.1931628078
87,3,0.0001397542246,1,4.378724754e-07,0.1936080941
88,3,0.0001389864386,1,4.387952065e-07,0.1940544068
89,3,0.000137769078,1,4.397295515e-07,0.1945017484
90,3,0.0001361078127,1,4.406755722e-07,0.1949501213
91,3,0.0001341684518,1,4.416338245e-07,0.1953995277
92,3,0.0001321734992,1,4.426045327e-07,0.1958499701
93,3,0.0001302929384,1,4.435875257e-07,0.1963014509
94,3,0.0001287514072,1,4.445827015e-07,0.1967539725
95,3,0.0001277192093,1,4.455900686e-07,0.1972075373
96,3,0.0001271635329,1,4.465870535e-07,0.1976621476
97,3,0.0001270311118,1,4.475488683e-07,0.1981178059
98,3,0.0001272566988,1,4.485088178e-07,0.1985745146
99,3,0.0001278121366,1,4.494629622e-07,0.1990322761
100,3,0.0001285763544,1,4.504295977e-07,0.1994910929
101,3,0.0001294962323,1,4.514089228e-07,0.1999509674
102,3,0.0001303643896,1,4.524009887e-07,0.200411902
103,3,0.0001311502018,1,4.534058311e-07,0.2008738991
104,3,0.000131806252,1,4.544234748e-07,0.2013369613
105,3,0.0001322830395,1,4.554538322e-07,0.2018010909
106,3,0.0001325339879,1,4.564947604e-07,0.2022662905
107,3,0.0001325499061,1,4.575454658e-07,0.2027325624
108,3,0.0001324277266,1,4.586096962e-07,0.2031999092
109,3,0.0001320657709,1,4.596856105e-07,0.2036683334
110,3,0.0001315502498,1,4.607726918e-07,0.2041378374
111,3,0.0001308532593,1,4.618709328e-07,0.2046084237
112,3,0.0001300718805,1,4.629800579e-07,0.2050800949
113,3,0.0001291654161,1,4.641000185e-07,0.2055528533
114,3,0.0001281335389,1,4.652309996e-07,0.2060267016
115,3,0.0001270560347,1,4.663742926e-07,0.2065016422
116,3,0.0001259540832,1,4.67522509e-07,0.2069776776
117,3,0.0001248721676,1,4.686769282e-07,0.2074548104
118,3,0.0001238530488,1,4.698375092e-07,0.2079330432
119,3,0.0001229843392,1,4.71004096e-07,0.2084123783
120,3,0.0001222301307,1,4.721767201e-07,0.2088928185
121,3,0.0001216006974,1,4.733553807e-07,0.2093743662
122,3,0.0001211600142,1,4.74539985e-07,0.2098570239
123,3,0.0001209495254,1,4.757302955e-07,0.2103407943
124,3,0.0001209520657,1,4.769259749e-07,0.2108256799
125,3,0.0001211602354,1,4.781266244e-07,0.2113116833
126,3,0.0001215560855,1,4.793318141e-07,0.2117988071
127,3,0.0001221187527,1,4.80541104e-07,0.2122870537
128,3,0.0001228381302,1,4.817540538e-07,0.2127764259
129,3,0.0001236703093,1,4.829702826e-07,0.2132669263
130,3,0.0001245917961,1,4.841894345e-07,0.2137585573
131,3,0.0001255487505,1,4.854111881e-07,0.2142513217
132,3,0.0001265010475,1,4.86635572e-07,0.214745222
133,3,0.0001274142805,1,4.878626862e-07,0.2152402608
134,3,0.0001282500574,1,4.890920868e-07,0.2157364409
135,3,0.0001289916976,1,4.903234387e-07,0.2162337647
136,3,0.0001296296393,1,4.915564799e-07,0.216732235
