step,physical_time,inner_iter,cfl,dt,rho,rhou,rhov,rhoE,residual_l2,residual_linf
1,0,6,0.5,0,0.0137702,0.0137702,2.75155e-14,0.0606748,0.0606748,0.00517938
2,0,6,0.5159,0,0.0137509,0.0137472,2.69656e-05,0.0592353,0.0592353,0.00505454
3,0,6,0.5318,0,0.013731,0.0137239,5.27706e-05,0.0579953,0.0579953,0.00494559
4,0,6,0.5477,0,0.0137106,0.0137001,7.75556e-05,0.0569262,0.0569262,0.0048506
5,0,6,0.5636,0,0.0136896,0.0136759,0.000101448,0.0560029,0.0560029,0.00476781
6,0,6,0.5795,0,0.0136682,0.0136512,0.00012456,0.0552037,0.0552037,0.00469558
7,0,6,0.5954,0,0.0136462,0.0136261,0.000146993,0.0545094,0.0545094,0.00463246
8,0,6,0.6113,0,0.0136237,0.0136006,0.000168835,0.0539037,0.0539037,0.00457712
9,0,6,0.6272,0,0.0136007,0.0135746,0.000190162,0.0533726,0.0533726,0.00452842
10,0,6,0.6431,0,0.0135772,0.0135481,0.000211041,0.0529041,0.0529041,0.00448534
11,0,6,0.659,0,0.0135532,0.0135212,0.00023153,0.0524881,0.0524881,0.004447
12,0,7,0.6749,0,0.0135288,0.0134939,0.000251677,0.052116,0.052116,0.00441264
13,0,7,0.6908,0,0.0135037,0.0134658,0.00027167,0.0517786,0.0517786,0.00438143
14,0,7,0.7067,0,0.0134781,0.0134373,0.000291407,0.0514718,0.0514718,0.00435302
15,0,7,0.7226,0,0.013452,0.0134084,0.000310921,0.0511907,0.0511907,0.00432694
16,0,7,0.7385,0,0.0134256,0.013379,0.000330237,0.050931,0.050931,0.00430279
17,0,7,0.7544,0,0.0133986,0.0133491,0.000349379,0.0506891,0.0506891,0.00428025
18,0,7,0.7703,0,0.0133713,0.0133188,0.000368366,0.0504621,0.0504621,0.00425905
19,0,7,0.7862,0,0.0133435,0.0132881,0.000387215,0.0502476,0.0502476,0.00423896
20,0,7,0.8021,0,0.0133154,0.013257,0.000405942,0.0500435,0.0500435,0.0042198
21,0,7,0.818,0,0.0132868,0.0132255,0.000424557,0.0498483,0.0498483,0.00420141
22,0,7,0.8339,0,0.0132579,0.0131935,0.000443073,0.0496606,0.0496606,0.00418367
23,0,7,0.8498,0,0.0132285,0.0131612,0.000461498,0.0494792,0.0494792,0.00416648
24,0,8,0.8657,0,0.0131988,0.0131285,0.000479841,0.0493034,0.0493034,0.00414975
25,0,8,0.8816,0,0.0131685,0.0130951,0.000498253,0.0491306,0.0491306,0.00413326
26,0,8,0.8975,0,0.0131379,0.0130613,0.000516604,0.0489619,0.0489619,0.00411711
27,0,8,0.9134,0,0.0131069,0.0130272,0.000534898,0.048797,0.048797,0.00410126
28,0,8,0.9293,0,0.0130755,0.0129927,0.000553142,0.0486352,0.0486352,0.00408565
29,0,8,0.9452,0,0.0130439,0.0129578,0.00057134,0.0484762,0.0484762,0.00407026
