x,y,nx,ny,cell_center_u,cell_center_v,cell_center_mach,tangential_wall_shear,boundary_u,boundary_v,boundary_mach,tag
1.913500124916e-05,-5.495555690284e-04,9.993943676096e-01,3.479795957017e-02,1.336073211492e-03,-3.389472803309e-02,2.550588768611e-02,0.000000000000e+00,1.181159929953e-03,-3.392281029755e-02,2.552092085026e-02,bc-4
9.315779180713e-05,-1.627700740414e-03,9.946520240472e-01,1.032828691447e-01,1.072452921000e-02,-1.017690915076e-01,7.693788787695e-02,0.000000000000e+00,1.057349606094e-02,-1.018266566892e-01,7.696097962432e-02,bc-4
2.346344931608e-04,-2.662346979947e-03,9.856752905128e-01,1.686541481034e-01,2.851464799562e-02,-1.657504985008e-01,1.265105751529e-01,0.000000000000e+00,2.837363748428e-02,-1.658257071334e-01,1.265311400464e-01,bc-4
4.390854237922e-04,-3.665068381381e-03,9.729787549752e-01,2.308946564277e-01,5.348276954223e-02,-2.247532798072e-01,1.739512708139e-01,0.000000000000e+00,5.335711024027e-02,-2.248442449637e-01,1.739675952794e-01,bc-4
7.044344396482e-04,-4.648319866488e-03,9.570044912896e-01,2.900731005309e-01,8.459180420748e-02,-2.786267429031e-01,2.195654826033e-01,0.000000000000e+00,8.448479283182e-02,-2.787308648673e-01,2.195776281208e-01,bc-4
1.021556225103e-03,-5.596400208893e-03,9.385996197702e-01,3.450083386923e-01,1.199828148261e-01,-3.260651207870e-01,2.624680625644e-01,0.000000000000e+00,1.198963325721e-01,-3.261795137781e-01,2.624768884110e-01,bc-4
1.378815082818e-03,-6.494614583848e-03,9.187957681603e-01,3.947332471566e-01,1.574482315426e-01,-3.662061432350e-01,3.017150198226e-01,0.000000000000e+00,1.573830390493e-01,-3.663306075692e-01,3.017206170141e-01,bc-4
1.784473100775e-03,-7.375363281045e-03,8.976223486524e-01,4.407653788579e-01,1.970334854054e-01,-4.010375903064e-01,3.389106570074e-01,0.000000000000e+00,1.969884072599e-01,-4.011685247151e-01,3.389143856094e-01,bc-4
2.234481347914e-03,-8.239294274146e-03,8.753098186008e-01,4.835625310763e-01,2.382707852706e-01,-4.311229188991e-01,3.745086137076e-01,0.000000000000e+00,2.382465259680e-01,-4.312565801224e-01,3.745087728939e-01,bc-4
2.708731442500e-03,-9.055525426615e-03,8.532097090887e-01,5.215680131266e-01,2.783538287137e-01,-4.552013687163e-01,4.065918889156e-01,0.000000000000e+00,2.783484560170e-01,-4.553377492609e-01,4.065896369269e-01,bc-4
3.212294286292e-03,-9.842776789700e-03,8.313905417703e-01,5.556885522078e-01,3.175389438769e-01,-4.749641959318e-01,4.363257282805e-01,0.000000000000e+00,3.175510732866e-01,-4.751023892980e-01,4.363204528049e-01,bc-4
3.754717172253e-03,-1.062095390846e-02,8.092361084251e-01,5.874835494045e-01,3.566944247330e-01,-4.912341173892e-01,4.646895834813e-01,0.000000000000e+00,3.567228180730e-01,-4.913720313980e-01,4.646814634978e-01,bc-4
4.321999690633e-03,-1.137402606599e-02,7.876574461496e-01,6.161134209909e-01,3.945497445510e-01,-5.043229872864e-01,4.912588159377e-01,0.000000000000e+00,3.945913187424e-01,-5.044571012486e-01,4.912453299072e-01,bc-4
4.897447488290e-03,-1.208541960185e-02,7.667769880648e-01,6.419135849740e-01,4.301367485934e-01,-5.137403873782e-01,5.151600698878e-01,0.000000000000e+00,4.301945812782e-01,-5.138749405462e-01,5.151453037253e-01,bc-4
5.511098472117e-03,-1.279505896759e-02,7.466579844938e-01,6.652081284768e-01,4.642933773206e-01,-5.210850473717e-01,5.376915913882e-01,0.000000000000e+00,4.643612639917e-01,-5.212188946683e-01,5.376738762258e-01,bc-4
6.162708931538e-03,-1.350527885328e-02,7.266612641268e-01,6.869959295496e-01,4.985512698104e-01,-5.272915604080e-01,5.602668909535e-01,0.000000000000e+00,4.986235028160e-01,-5.274127098790e-01,5.602348342997e-01,bc-4
6.817833219012e-03,-1.417925776943e-02,7.070630654251e-01,7.071504942455e-01,5.307608740002e-01,-5.306612975959e-01,5.807065850239e-01,0.000000000000e+00,5.308433303708e-01,-5.307776993537e-01,5.806709270562e-01,bc-4
7.493462380569e-03,-1.483767639851e-02,6.889885341974e-01,7.247722399103e-01,5.603012070258e-01,-5.326119196382e-01,5.992018885722e-01,0.000000000000e+00,5.603813816356e-01,-5.327140382369e-01,5.991484686240e-01,bc-4
8.213478615941e-03,-1.550483201013e-02,6.706523122079e-01,7.417718491088e-01,5.899519690568e-01,-5.333479844153e-01,6.176388651966e-01,0.000000000000e+00,5.899849448737e-01,-5.334184195893e-01,6.175371448861e-01,bc-4
8.956930397157e-03,-1.616139814354e-02,6.529456136386e-01,7.574047964134e-01,6.182463736917e-01,-5.329608667929e-01,6.351454426571e-01,0.000000000000e+00,6.183174449678e-01,-5.330408065010e-01,6.350625820883e-01,bc-4
9.697345360974e-03,-1.678604188620e-02,6.364280040429e-01,7.713361107001e-01,6.444435686056e-01,-5.317144671723e-01,6.512089887833e-01,0.000000000000e+00,6.445377148493e-01,-5.318068812046e-01,6.511392942574e-01,bc-4
1.048933990457e-02,-1.742462077492e-02,6.198352096385e-01,7.847320006807e-01,6.701913055812e-01,-5.293492730165e-01,6.668010001354e-01,0.000000000000e+00,6.702978970138e-01,-5.294472981290e-01,6.667361494408e-01,bc-4
1.133628341703e-02,-1.807951244515e-02,6.033976931959e-01,7.974404202483e-01,6.958324655003e-01,-5.265033147902e-01,6.824856435707e-01,0.000000000000e+00,6.959430463290e-01,-5.265978725030e-01,6.824155864328e-01,bc-4
1.218243072842e-02,-1.870670559107e-02,5.873495879629e-01,8.093333438823e-01,7.198607991497e-01,-5.224103200606e-01,6.969300983031e-01,0.000000000000e+00,7.199774574754e-01,-5.225022127004e-01,6.968603127443e-01,bc-4
1.305567585734e-02,-1.932851061297e-02,5.730721271106e-01,8.195049341699e-01,7.414181284610e-01,-5.184589030343e-01,7.098798364956e-01,0.000000000000e+00,7.415270922782e-01,-5.185429524137e-01,7.097984597478e-01,bc-4
1.399777969410e-02,-1.997368528241e-02,5.574880229613e-01,8.301849819496e-01,7.648796981479e-01,-5.136303724136e-01,7.242321217841e-01,0.000000000000e+00,7.649881812424e-01,-5.137068942732e-01,7.241459010791e-01,bc-4
1.497717556801e-02,-2.061889238972e-02,5.426117885322e-01,8.399835992124e-01,7.864939275892e-01,-5.080553018254e-01,7.372184959999e-01,0.000000000000e+00,7.865966160743e-01,-5.081249170837e-01,7.371189806368e-01,bc-4
1.595146068223e-02,-2.123709844772e-02,5.287776567780e-01,8.487603841441e-01,8.064581389928e-01,-5.024218281360e-01,7.492013687320e-01,0.000000000000e+00,8.065487867103e-01,-5.024798346873e-01,7.490868096239e-01,bc-4
1.700567193007e-02,-2.188107194760e-02,5.148006019065e-01,8.573099441140e-01,8.262817254211e-01,-4.961682192080e-01,7.610746346918e-01,0.000000000000e+00,8.263556487266e-01,-4.962130537199e-01,7.609420054800e-01,bc-4
1.814718312240e-02,-2.255363119082e-02,5.004040478151e-01,8.657920009623e-01,8.466788564764e-01,-4.893581843873e-01,7.735680764424e-01,0.000000000000e+00,8.467362726385e-01,-4.893903591039e-01,7.734188205092e-01,bc-4
1.929077874545e-02,-2.320316385825e-02,4.872281616375e-01,8.732747096460e-01,8.649407299632e-01,-4.825797802440e-01,7.846252797876e-01,0.000000000000e+00,8.649713822349e-01,-4.825954671310e-01,7.844490639834e-01,bc-4
2.047671613898e-02,-2.385293775339e-02,4.741917923148e-01,8.804215718059e-01,8.827796781216e-01,-4.754645260161e-01,7.954550124244e-01,0.000000000000e+00,8.827776082430e-01,-4.754607447992e-01,7.952493791409e-01,bc-4
2.177101102824e-02,-2.453692498857e-02,4.608486966314e-01,8.874787202030e-01,9.006354346559e-01,-4.676839458733e-01,8.063147412021e-01,0.000000000000e+00,9.005952374871e-01,-4.676598232051e-01,8.060767146820e-01,bc-4
2.312715210016e-02,-2.522842800805e-02,4.475767905336e-01,8.942455012890e-01,9.181432557008e-01,-4.595423260686e-01,8.171391268760e-01,0.000000000000e+00,9.180624997426e-01,-4.594973824881e-01,8.168682488925e-01,bc-4
2.447949810551e-02,-2.589376411597e-02,4.352457921153e-01,9.003116685048e-01,9.336348753379e-01,-4.513606111467e-01,8.264739097871e-01,0.000000000000e+00,9.334972669031e-01,-4.512890053346e-01,8.261565082379e-01,bc-4
2.595296181425e-02,-2.659264080362e-02,4.228265925862e-01,9.062106116141e-01,9.487981064212e-01,-4.427026922263e-01,8.356101158938e-01,0.000000000000e+00,9.486023146917e-01,-4.426060336306e-01,8.352488205113e-01,bc-4
2.756059229786e-02,-2.732903727514e-02,4.101025126476e-01,9.120394339721e-01,9.646919594229e-01,-4.337837318905e-01,8.456515587147e-01,0.000000000000e+00,9.644311755491e-01,-4.336606879440e-01,8.452372001146e-01,bc-4
2.917757709580e-02,-2.804401787776e-02,3.986383808024e-01,9.171081950082e-01,9.788294108172e-01,-4.254717835816e-01,8.545245574528e-01,0.000000000000e+00,9.784885152972e-01,-4.253184951295e-01,8.540493002030e-01,bc-4
3.085834746133e-02,-2.876050076655e-02,3.860748428835e-01,9.224674605061e-01,9.939938384390e-01,-4.160193301897e-01,8.643018521120e-01,0.000000000000e+00,9.935910324481e-01,-4.158417702153e-01,8.637897415292e-01,bc-4
3.270227436646e-02,-2.951786119900e-02,3.743666969390e-01,9.272807429376e-01,1.006005744206e+00,-4.061572575489e-01,8.714512626942e-01,0.000000000000e+00,1.005525055053e+00,-4.059559053894e-01,8.708861517309e-01,bc-4
3.464338601385e-02,-3.028723103490e-02,3.625206607229e-01,9.319757349572e-01,1.020142543070e+00,-3.968236757568e-01,8.808660502127e-01,0.000000000000e+00,1.019579163048e+00,-3.965967116777e-01,8.802341782394e-01,bc-4
3.658302613737e-02,-3.102852754636e-02,3.514336773985e-01,9.362127805099e-01,1.031450030897e+00,-3.871912893334e-01,8.879130825799e-01,0.000000000000e+00,1.030739953122e+00,-3.869170980234e-01,8.871639327094e-01,bc-4
3.869756872879e-02,-3.180677051591e-02,3.402459723103e-01,9.403364708053e-01,1.042782901813e+00,-3.773244186591e-01,8.951067346666e-01,0.000000000000e+00,1.042006989185e+00,-3.770338513890e-01,8.943144682804e-01,bc-4
