step,physical_time,inner_iter,cfl,dt,rho,rhou,rhov,rhoE,residual_l2,residual_linf
1,0,22,1,0,0.0137702,0.0137702,8.37234e-13,1.5369,1.5369,0.131195
2,0,23,1.0198,0,0.0132106,0.0125031,0.00867083,1.28148,1.28148,0.10826
3,0,23,1.0396,0,0.0124819,0.0120209,0.0147414,1.16353,1.16353,0.0972876
4,0,23,1.0594,0,0.0116392,0.012035,0.0194228,1.07256,1.07256,0.0888301
5,0,23,1.0792,0,0.0107175,0.0124005,0.0231419,0.986315,0.986315,0.0808382
6,0,23,1.099,0,0.00974513,0.0129749,0.0260819,0.900454,0.900454,0.0728875
7,0,22,1.1188,0,0.0087477,0.0136145,0.0283384,0.814914,0.814914,0.0649297
8,0,21,1.1386,0,0.00775273,0.0141773,0.0299561,0.73106,0.73106,0.057022
9,0,19,1.1584,0,0.00678781,0.0145582,0.0309845,0.650697,0.650697,0.0492362
10,0,18,1.1782,0,0.00588558,0.0146671,0.0314482,0.576141,0.576141,0.0416648
11,0,19,1.198,0,0.00507748,0.0144987,0.0314288,0.509541,0.509541,0.0345625
12,0,25,1.2178,0,0.00439599,0.014098,0.0310339,0.452893,0.452893,0.0279458
13,0,29,1.2376,0,0.00387683,0.013502,0.0303396,0.408136,0.408136,0.0215064
14,0,32,1.2574,0,0.00354876,0.012674,0.029302,0.376704,0.376704,0.0163032
15,0,33,1.2772,0,0.00341152,0.0116983,0.027984,0.358399,0.358399,0.0153566
16,0,34,1.297,0,0.00342426,0.0107041,0.0264646,0.350903,0.350903,0.0176475
17,0,33,1.3168,0,0.00352202,0.00980333,0.0248304,0.350451,0.350451,0.0197835
18,0,33,1.3366,0,0.00365575,0.00909221,0.0231666,0.354058,0.354058,0.0205531
19,0,33,1.3564,0,0.00378994,0.00861885,0.0215598,0.359306,0.359306,0.0203005
20,0,33,1.3762,0,0.00390327,0.00838153,0.020091,0.364565,0.364565,0.0190668
21,0,32,1.396,0,0.00398567,0.00834315,0.0188316,0.368923,0.368923,0.0172082
22,0,32,1.4158,0,0.00403465,0.00845469,0.0178429,0.372022,0.372022,0.0173108
23,0,32,1.4356,0,0.004051,0.00867745,0.0171681,0.373785,0.373785,0.0186831
24,0,32,1.4554,0,0.00403866,0.00899605,0.0168288,0.374419,0.374419,0.0195354
25,0,32,1.4752,0,0.00400347,0.0094135,0.0168228,0.37431,0.37431,0.0199058
26,0,31,1.495,0,0.0039525,0.00994109,0.0171264,0.373945,0.373945,0.0198378
27,0,31,1.5148,0,0.00389372,0.0105914,0.0176998,0.373867,0.373867,0.0193827
28,0,31,1.5346,0,0.00383437,0.011373,0.0184955,0.374517,0.374517,0.0187538
29,0,31,1.5544,0,0.00378141,0.0122877,0.0194684,0.376259,0.376259,0.0178362
30,0,31,1.5742,0,0.00374078,0.013333,0.0205804,0.379338,0.379338,0.0166732
31,0,31,1.594,0,0.00371722,0.0145078,0.0218031,0.383881,0.383881,0.0157061
32,0,31,1.6138,0,0.00371413,0.0158164,0.0231176,0.389932,0.389932,0.017363
33,0,32,1.6336,0,0.00373312,0.0172662,0.0245137,0.397425,0.397425,0.0175178
34,0,32,1.6534,0,0.00377326,0.0188588,0.0259879,0.406133,0.406133,0.0178349
35,0,32,1.6732,0,0.00383201,0.0205845,0.0275373,0.415759,0.415759,0.0190521
36,0,32,1.693,0,0.00390529,0.0224251,0.0291594,0.425939,0.425939,0.0204033
37,0,33,1.7128,0,0.00398874,0.0243592,0.0308494,0.436345,0.436345,0.0228903
38,0,33,1.7326,0,0.00407816,0.0263672,0.0326012,0.446698,0.446698,0.0248936
39,0,33,1.7524,0,0.00417075,0.028431,0.0344064,0.456882,0.456882,0.0251863
40,0,34,1.7722,0,0.00426426,0.0305356,0.0362577,0.466832,0.466832,0.025929
41,0,34,1.792,0,0.00435671,0.032667,0.0381483,0.476489,0.476489,0.0281333
42,0,34,1.8118,0,0.00444722,0.03481,0.0400683,0.485897,0.485897,0.0291373
