step,physical_time,inner_iterations,inner_residual_ratio,converged,initial_inner_residual,final_inner_residual
4260,42.6,23,9.968119291e-05,1,0.0006618210986,6.59711166e-08
4261,42.61,23,9.966746195e-05,1,0.0006618216552,6.596208463e-08
4262,42.62,23,9.964246585e-05,1,0.0006618225577,6.594563161e-08
4263,42.63,23,9.960636893e-05,1,0.0006618237828,6.592186387e-08
4264,42.64,23,9.955840605e-05,1,0.0006618253317,6.589027511e-08
4265,42.65,23,9.950024337e-05,1,0.0006618271876,6.585196623e-08
4266,42.66,23,9.943099434e-05,1,0.0006618292911,6.58063445e-08
4267,42.67,23,9.935013136e-05,1,0.0006618315692,6.575305334e-08
4268,42.68,23,9.925889431e-05,1,0.0006618340187,6.569291291e-08
4269,42.69,23,9.915697815e-05,1,0.0006618366228,6.562571955e-08
4270,42.7,23,9.904390267e-05,1,0.0006618393594,6.555115309e-08
4271,42.71,23,9.891957774e-05,1,0.0006618421847,6.546914944e-08
4272,42.72,23,9.878459344e-05,1,0.000661845053,6.538009448e-08
4273,42.73,23,9.863923171e-05,1,0.0006618479711,6.528417538e-08
4274,42.74,23,9.84835747e-05,1,0.0006618509419,6.518144667e-08
4275,42.75,23,9.831641092e-05,1,0.0006618539455,6.507110448e-08
4276,42.76,23,9.813916146e-05,1,0.0006618569455,6.495408564e-08
4277,42.77,23,9.795171446e-05,1,0.0006618598992,6.483031186e-08
4278,42.78,23,9.775331458e-05,1,0.0006618627597,6.469927856e-08
4279,42.79,23,9.754361703e-05,1,0.0006618655185,6.456075666e-08
4280,42.8,23,9.732436964e-05,1,0.0006618681545,6.441590092e-08
4281,42.81,23,9.709559458e-05,1,0.0006618706604,6.426472531e-08
4282,42.82,23,9.685652293e-05,1,0.0006618730567,6.410672289e-08
4283,42.83,23,9.660637637e-05,1,0.000661875296,6.394137396e-08
4284,42.84,23,9.634577273e-05,1,0.0006618772785,6.376907785e-08
4285,42.85,23,9.607539568e-05,1,0.0006618790309,6.359028978e-08
4286,42.86,23,9.579586949e-05,1,0.0006618805473,6.340542253e-08
4287,42.87,23,9.550612575e-05,1,0.0006618817974,6.321376617e-08
4288,42.88,23,9.52051858e-05,1,0.0006618827329,6.301466856e-08
4289,42.89,23,9.489415024e-05,1,0.0006618832958,6.280885292e-08
4290,42.9,23,9.45741929e-05,1,0.0006618834899,6.259709685e-08
4291,42.91,23,9.424543199e-05,1,0.0006618833131,6.237947877e-08
4292,42.92,23,9.390614861e-05,1,0.0006618827244,6.215485748e-08
4293,42.93,23,9.355702116e-05,1,0.0006618816706,6.192367746e-08
4294,42.94,23,9.319862679e-05,1,0.0006618800969,6.168631613e-08
4295,42.95,23,9.283076745e-05,1,0.0006618779828,6.14426411e-08
4296,42.96,23,9.245384379e-05,1,0.0006618753203,6.119291747e-08
4297,42.97,23,9.206722923e-05,1,0.0006618722128,6.093674074e-08
4298,42.98,23,9.167188034e-05,1,0.0006618685491,6.067473443e-08
4299,42.99,22,9.958348836e-05,1,0.0006618643051,6.591075632e-08
4300,43,22,9.938313803e-05,1,0.0006618594147,6.577766557e-08
4301,43.01,22,9.919533335e-05,1,0.0006618538696,6.565281522e-08
4302,43.02,22,9.89260495e-05,1,0.0006618476395,6.547397235e-08
4303,43.03,22,9.859774754e-05,1,0.0006618407144,6.525600367e-08
4304,43.04,22,9.82290533e-05,1,0.0006618330611,6.501123504e-08
4305,43.05,22,9.782986788e-05,1,0.000661824602,6.474621338e-08
4306,43.06,22,9.740605947e-05,1,0.0006618153171,6.446482214e-08
4307,43.07,22,9.696102842e-05,1,0.0006618051901,6.416931185e-08
4308,43.08,22,9.649842792e-05,1,0.0006617943056,6.38621101e-08
4309,43.09,22,9.60206139e-05,1,0.0006617826496,6.354477628e-08
4310,43.1,22,9.552914251e-05,1,0.0006617699915,6.321831983e-08
4311,43.11,22,9.502499686e-05,1,0.0006617563224,6.288339246e-08
4312,43.12,22,9.450859352e-05,1,0.0006617416388,6.254027156e-08
4313,43.13,22,9.398007214e-05,1,0.0006617261148,6.2189068e-08
4314,43.14,22,9.34402899e-05,1,0.0006617096558,6.183034207e-08
4315,43.15,22,9.289088296e-05,1,0.0006616921462,6.146516771e-08
4316,43.16,22,9.233101187e-05,1,0.0006616735392,6.10929874e-08
4317,43.17,22,9.176109198e-05,1,0.000661653814,6.071407649e-08
4318,43.18,22,9.118170597e-05,1,0.000661632956,6.032882165e-08
4319,43.19,22,9.059288737e-05,1,0.000661610945,5.993724583e-08
4320,43.2,22,8.999530926e-05,1,0.0006615877347,5.953979279e-08
4321,43.21,22,8.938871177e-05,1,0.0006615632426,5.913628602e-08
4322,43.22,22,8.877326541e-05,1,0.0006615374617,5.872684066e-08
4323,43.23,22,8.814913403e-05,1,0.0006615103988,5.831156881e-08
4324,43.24,21,9.939836733e-05,1,0.0006614820544,6.575023623e-08
4325,43.25,21,9.898123238e-05,1,0.0006614524203,6.547137572e-08
4326,43.26,21,9.853609206e-05,1,0.0006614214303,6.517388295e-08
4327,43.27,21,9.800602907e-05,1,0.0006613890802,6.482011743e-08
4328,43.28,21,9.742329742e-05,1,0.0006613553868,6.443142255e-08
4329,43.29,21,9.68066294e-05,1,0.0006613203147,6.402019061e-08
4330,43.3,21,9.616304554e-05,1,0.0006612838564,6.35910696e-08
4331,43.31,21,9.549693805e-05,1,0.0006612459577,6.314696426e-08
4332,43.32,21,9.480953016e-05,1,0.0006612066199,6.268868897e-08
4333,43.33,21,9.410555127e-05,1,0.00066116583,6.221937491e-08
4334,43.34,21,9.338703041e-05,1,0.0006611235802,6.174036789e-08
4335,43.35,21,9.265516748e-05,1,0.000661079862,6.125246534e-08
4336,43.36,21,9.191134808e-05,1,0.0006610346226,6.075658329e-08
4337,43.37,21,9.115601937e-05,1,0.0006609878225,6.025301875e-08
4338,43.38,21,9.03907813e-05,1,0.0006609394509,5.974283336e-08
4339,43.39,21,8.961602487e-05,1,0.0006608895166,5.922629136e-08
4340,43.4,21,8.883144509e-05,1,0.0006608380452,5.870319853e-08
4341,43.41,21,8.803692374e-05,1,0.0006607850023,5.817347885e-08
4342,43.42,21,8.723378353e-05,1,0.0006607303492,5.763800825e-08
4343,43.43,21,8.642268897e-05,1,0.0006606740535,5.709722824e-08
4344,43.44,21,8.560390865e-05,1,0.0006606161642,5.655132578e-08
4345,43.45,21,8.477796365e-05,1,0.0006605566757,5.600064984e-08
4346,43.46,20,9.913475987e-05,1,0.0006604955886,6.547807157e-08
4347,43.47,20,9.8468673e-05,1,0.0006604328807,6.503194936e-08
4348,43.48,20,9.772967685e-05,1,0.0006603685848,6.45376084e-08
4349,43.49,20,9.690578372e-05,1,0.0006603027381,6.398715433e-08
4350,43.5,20,9.603390496e-05,1,0.0006602354258,6.340498613e-08
4351,43.51,20,9.513870848e-05,1,0.0006601666621,6.280740362e-08
4352,43.52,20,9.422717032e-05,1,0.0006600964131,6.219901715e-08
4353,43.53,20,9.329862444e-05,1,0.0006600246944,6.157939609e-08
4354,43.54,20,9.235283672e-05,1,0.0006599514835,6.09483916e-08
4355,43.55,20,9.139334395e-05,1,0.0006598767812,6.030834563e-08
4356,43.56,20,9.042349501e-05,1,0.0006598006309,5.966147906e-08
4357,43.57,20,8.944738947e-05,1,0.0006597229724,5.901049766e-08
4358,43.58,20,8.846728033e-05,1,0.0006596438099,5.835689385e-08
4359,43.59,20,8.748333869e-05,1,0.0006595629971,5.770077307e-08
4360,43.6,20,8.649427694e-05,1,0.0006594806455,5.704130158e-08
4361,43.61,20,8.550057754e-05,1,0.0006593968543,5.637881187e-08
4362,43.62,20,8.450411376e-05,1,0.0006593115988,5.571454234e-08
4363,43.63,19,9.962475641e-05,1,0.0006592249301,6.567512308e-08
4364,43.64,19,9.872326133e-05,1,0.0006591369016,6.507214459e-08
4365,43.65,19,9.775469934e-05,1,0.0006590475186,6.442499203e-08
4366,43.66,19,9.672575038e-05,1,0.0006589568246,6.373809332e-08
4367,43.67,19,9.566835829e-05,1,0.0006588648249,6.303251613e-08
4368,43.68,19,9.460100369e-05,1,0.000658771539,6.232044879e-08
4369,43.69,19,9.353268586e-05,1,0.0006586770062,6.16078295e-08
4370,43.7,19,9.246577279e-05,1,0.0006585812541,6.08962246e-08
4371,43.71,19,9.140322411e-05,1,0.0006584843114,6.018758909e-08
4372,43.72,19,9.034887022e-05,1,0.0006583861666,5.948444632e-08
4373,43.73,19,8.930852708e-05,1,0.0006582868724,5.879063097e-08
4374,43.74,19,8.827686028e-05,1,0.0006581865249,5.81026399e-08
4375,43.75,19,8.726492555e-05,1,0.0006580851442,5.742775111e-08
4376,43.76,19,8.626944422e-05,1,0.0006579828379,5.676381373e-08
4377,43.77,19,8.529473844e-05,1,0.0006578799182,5.611369555e-08
4378,43.78,19,8.434525749e-05,1,0.0006577761975,5.548030275e-08
4379,43.79,18,9.930241239e-05,1,0.0006576716631,6.53083827e-08
4380,43.8,18,9.850978595e-05,1,0.0006575663223,6.477671766e-08
4381,43.81,18,9.771681215e-05,1,0.0006574601835,6.424491325e-08
4382,43.82,18,9.693788515e-05,1,0.0006573532403,6.372243291e-08
4383,43.83,18,9.61867233e-05,1,0.00065724548,6.321828913e-08
4384,43.84,18,9.547472038e-05,1,0.0006571370516,6.273997625e-08
4385,43.85,18,9.480372845e-05,1,0.0006570279787,6.228870208e-08
4386,43.86,18,9.417844072e-05,1,0.0006569182874,6.186753999e-08
4387,43.87,18,9.360460355e-05,1,0.0006568080144,6.14802538e-08
4388,43.88,18,9.308827887e-05,1,0.0006566971427,6.113080676e-08
4389,43.89,18,9.263024734e-05,1,0.0006565857576,6.081970113e-08
4390,43.9,18,9.223488156e-05,1,0.0006564738937,6.054979183e-08
4391,43.91,18,9.190610059e-05,1,0.0006563615844,6.03236338e-08
4392,43.92,18,9.164578751e-05,1,0.0006562488757,6.014244502e-08
4393,43.93,18,9.14570383e-05,1,0.0006561358272,6.000823948e-08
4394,43.94,18,9.134088965e-05,1,0.0006560224617,5.992167528e-08
4395,43.95,18,9.130007148e-05,1,0.0006559087697,5.988451756e-08
4396,43.96,18,9.133513083e-05,1,0.0006557947908,5.989710302e-08
4397,43.97,18,9.144633686e-05,1,0.0006556805953,5.99595886e-08
4398,43.98,18,9.163697484e-05,1,0.0006555662092,6.007410422e-08
4399,43.99,18,9.190754683e-05,1,0.0006554517243,6.024096004e-08
4400,44,18,9.225795251e-05,1,0.0006553371074,6.046005973e-08
4401,44.01,18,9.268975181e-05,1,0.0006552224382,6.073240518e-08
4402,44.02,18,9.320186219e-05,1,0.0006551077754,6.10572646e-08
4403,44.03,18,9.379302661e-05,1,0.0006549931534,6.143379027e-08
4404,44.04,18,9.44632972e-05,1,0.0006548786157,6.18619933e-08
4405,44.05,18,9.521079941e-05,1,0.0006547642267,6.234062544e-08
4406,44.06,18,9.603608973e-05,1,0.0006546500053,6.287002665e-08
4407,44.07,18,9.693719015e-05,1,0.0006545359486,6.344887571e-08
4408,44.08,18,9.79116769e-05,1,0.0006544221417,6.407556929e-08
4409,44.09,18,9.895770879e-05,1,0.0006543086189,6.474888176e-08
4410,44.1,19,8.164097133e-05,1,0.0006541954173,5.34091493e-08
4411,44.11,19,8.256527112e-05,1,0.000654082574,5.400450506e-08
4412,44.12,19,8.355001092e-05,1,0.0006539701411,5.463921243e-08
4413,44.13,19,8.461536883e-05,1,0.0006538580254,5.532643799e-08
4414,44.14,19,8.574509178e-05,1,0.0006537463597,5.605554161e-08
4415,44.15,19,8.693970274e-05,1,0.000653635232,5.682685277e-08
4416,44.16,19,8.819364807e-05,1,0.0006535246809,5.763672571e-08
4417,44.17,19,8.950863691e-05,1,0.0006534147423,5.848626292e-08
4418,44.18,19,9.087020663e-05,1,0.0006533054486,5.936600111e-08
4419,44.19,19,9.227576491e-05,1,0.0006531968366,6.027423774e-08
4420,44.2,19,9.372330389e-05,1,0.0006530889652,6.120965555e-08
4421,44.21,19,9.521043875e-05,1,0.0006529820033,6.217070303e-08
4422,44.22,19,9.673415389e-05,1,0.0006528760524,6.315541253e-08
4423,44.23,19,9.829148272e-05,1,0.0006527710051,6.416182996e-08
4424,44.24,19,9.988050785e-05,1,0.0006526669144,6.518870287e-08
4425,44.25,20,8.256667492e-05,1,0.000652563818,5.388002462e-08
4426,44.26,20,8.379648309e-05,1,0.0006524617641,5.467400118e-08
4427,44.27,20,8.506237239e-05,1,0.0006523608388,5.54913606e-08
4428,44.28,20,8.639123575e-05,1,0.000652261084,5.634964108e-08
4429,44.29,20,8.776353086e-05,1,0.0006521625493,5.723608802e-08
4430,44.3,20,8.916629507e-05,1,0.0006520652082,5.814223876e-08
4431,44.31,20,9.059130746e-05,1,0.0006519691564,5.90627383e-08
4432,44.32,20,9.202911448e-05,1,0.0006518744123,5.999142492e-08
4433,44.33,20,9.348261737e-05,1,0.0006517810486,6.093019837e-08
4434,44.34,20,9.495107601e-05,1,0.0006516891061,6.187858185e-08
4435,44.35,20,9.643381425e-05,1,0.0006515986254,6.283614081e-08
4436,44.36,20,9.791677075e-05,1,0.0006515096599,6.379372201e-08
4437,44.37,20,9.940480504e-05,1,0.0006514222583,6.475450259e-08
4438,44.38,21,8.265240314e-05,1,0.0006513364571,5.383452343e-08
4439,44.39,21,8.373268267e-05,1,0.0006512522902,5.453110135e-08
4440,44.4,21,8.482658559e-05,1,0.0006511698148,5.523651202e-08
4441,44.41,21,8.597330219e-05,1,0.0006510890293,5.597627387e-08
4442,44.42,21,8.714958306e-05,1,0.000651009971,5.673524754e-08
4443,44.43,21,8.834314156e-05,1,0.0006509326862,5.750543844e-08
4444,44.44,21,8.953769286e-05,1,0.0006508572307,5.827625482e-08
4445,44.45,21,9.073836174e-05,1,0.0006507836574,5.905104292e-08
4446,44.46,21,9.193767642e-05,1,0.000650711994,5.982494875e-08
4447,44.47,21,9.314047689e-05,1,0.0006506422447,6.060112895e-08
4448,44.48,21,9.434437213e-05,1,0.000650574449,6.137803791e-08
4449,44.49,21,9.553835109e-05,1,0.000650508639,6.214852274e-08
4450,44.5,21,9.672932917e-05,1,0.0006504448249,6.291709157e-08
4451,44.51,21,9.79144344e-05,1,0.0006503830283,6.368188636e-08
4452,44.52,21,9.909152985e-05,1,0.0006503232621,6.444152693e-08
4453,44.53,22,8.47957531e-05,1,0.0006502655247,5.513975488e-08
4454,44.54,22,8.562844476e-05,1,0.0006502098906,5.56764617e-08
4455,44.55,22,8.644095849e-05,1,0.0006501563824,5.620014086e-08
4456,44.56,22,8.729961296e-05,1,0.0006501050114,5.675391588e-08
4457,44.57,22,8.818856404e-05,1,0.0006500557773,5.732748555e-08
4458,44.58,22,8.908962231e-05,1,0.000650008691,5.790902878e-08
4459,44.59,22,8.999275931e-05,1,0.0006499637653,5.849203269e-08
4460,44.6,22,9.089630365e-05,1,0.0006499210192,5.907541831e-08
4461,44.61,22,9.179696273e-05,1,0.0006498804564,5.965705203e-08
4462,44.62,22,9.269351211e-05,1,0.0006498420838,6.023614507e-08
4463,44.63,22,9.35846715e-05,1,0.0006498058918,6.081187092e-08
4464,44.64,22,9.446688369e-05,1,0.0006497719008,6.138192658e-08
4465,44.65,22,9.534001859e-05,1,0.0006497401625,6.194623917e-08
4466,44.66,22,9.620373927e-05,1,0.0006497106843,6.250459728e-08
4467,44.67,22,9.705644604e-05,1,0.0006496834037,6.305596222e-08
4468,44.68,22,9.789992368e-05,1,0.0006496583486,6.360150274e-08
4469,44.69,22,9.872982973e-05,1,0.0006496355198,6.413840426e-08
4470,44.7,22,9.954899825e-05,1,0.0006496149157,6.466851411e-08
4471,44.71,23,8.901092296e-05,1,0.0006495965245,5.78211862e-08
4472,44.72,23,8.955560179e-05,1,0.0006495803387,5.817355814e-08
4473,44.73,23,9.005918008e-05,1,0.0006495663064,5.849940896e-08
4474,44.74,23,9.061380297e-05,1,0.0006495544831,5.885860195e-08
4475,44.75,23,9.120058931e-05,1,0.0006495448371,5.923887193e-08
4476,44.76,23,9.180043659e-05,1,0.000649537413,5.96278181e-08
4477,44.77,23,9.24061501e-05,1,0.000649532211,6.002077099e-08
4478,44.78,23,9.301166576e-05,1,0.0006495291455,6.041378778e-08
4479,44.79,23,9.361467249e-05,1,0.0006495281792,6.080536777e-08
4480,44.8,23,9.421228297e-05,1,0.0006495293393,6.119364191e-08
4481,44.81,23,9.480171093e-05,1,0.0006495326381,6.15768054e-08
4482,44.82,23,9.538298054e-05,1,0.0006495379708,6.195486763e-08
4483,44.83,23,9.595598312e-05,1,0.0006495453152,6.23277593e-08
4484,44.84,23,9.651714858e-05,1,0.000649554746,6.269317194e-08
4485,44.85,23,9.706718002e-05,1,0.0006495662442,6.305156356e-08
4486,44.86,23,9.760530418e-05,1,0.0006495797517,6.340242926e-08
4487,44.87,23,9.813176286e-05,1,0.0006495953142,6.374593332e-08
4488,44.88,23,9.864633488e-05,1,0.0006496129364,6.408193527e-08
4489,44.89,23,9.914852751e-05,1,0.0006496325462,6.441011038e-08
4490,44.9,23,9.963937768e-05,1,0.0006496541268,6.47311329e-08
4491,44.91,24,9.229197562e-05,1,0.0006496776629,5.996003502e-08
4492,44.92,24,9.253737261e-05,1,0.0006497031162,6.012181935e-08
4493,44.93,24,9.273809581e-05,1,0.0006497304208,6.025476202e-08
4494,44.94,24,9.299557527e-05,1,0.0006497595811,6.042476603e-08
4495,44.95,24,9.328962934e-05,1,0.0006497905746,6.061872185e-08
4496,44.96,24,9.359794426e-05,1,0.0006498233544,6.08221301e-08
4497,44.97,24,9.391060396e-05,1,0.0006498578575,6.102854388e-08
4498,44.98,24,9.422456207e-05,1,0.0006498941051,6.123598745e-08
4499,44.99,24,9.453670674e-05,1,0.0006499320437,6.144243501e-08
4500,45,24,9.484465065e-05,1,0.0006499716103,6.164633031e-08
4501,45.01,24,9.514515013e-05,1,0.0006500127732,6.184556289e-08
4502,45.02,24,9.543820071e-05,1,0.0006500555554,6.204013257e-08
4503,45.03,24,9.572007437e-05,1,0.0006500999034,6.22276111e-08
4504,45.04,24,9.5993246e-05,1,0.0006501457594,6.240960182e-08
4505,45.05,24,9.625785843e-05,1,0.0006501931089,6.258619623e-08
4506,45.06,24,9.651150147e-05,1,0.0006502418583,6.275581806e-08
4507,45.07,24,9.675348395e-05,1,0.0006502919978,6.291801637e-08
4508,45.08,24,9.698382661e-05,1,0.0006503434713,6.307279846e-08
4509,45.09,24,9.720331109e-05,1,0.000650396293,6.32206732e-08
4510,45.1,24,9.741269826e-05,1,0.0006504504237,6.336213086e-08
4511,45.11,24,9.761065868e-05,1,0.0006505057953,6.349629915e-08
4512,45.12,24,9.779670499e-05,1,0.0006505623979,6.362285891e-08
4513,45.13,24,9.797136498e-05,1,0.0006506202429,6.374215328e-08
4514,45.14,24,9.813418516e-05,1,0.0006506792304,6.385387607e-08
4515,45.15,24,9.828581332e-05,1,0.0006507393176,6.395844309e-08
4516,45.16,24,9.842523312e-05,1,0.0006508004749,6.405518846e-08
4517,45.17,24,9.855396063e-05,1,0.0006508626687,6.414509383e-08
4518,45.18,24,9.867100128e-05,1,0.0006509258133,6.422750176e-08
4519,45.19,24,9.877557396e-05,1,0.0006509898836,6.430189939e-08
4520,45.2,24,9.886904712e-05,1,0.0006510548853,6.436917614e-08
4521,45.21,24,9.8950984e-05,1,0.0006511207706,6.442904095e-08
4522,45.22,24,9.9021027e-05,1,0.0006511874983,6.448125485e-08
4523,45.23,24,9.907990043e-05,1,0.0006512550714,6.452628763e-08
4524,45.24,24,9.912739629e-05,1,0.0006513234545,6.456399818e-08
4525,45.25,24,9.916279604e-05,1,0.0006513925826,6.45939098e-08
4526,45.26,24,9.918645762e-05,1,0.0006514624594,6.461625362e-08
4527,45.27,24,9.919898827e-05,1,0.0006515330091,6.463141532e-08
4528,45.28,24,9.920033353e-05,1,0.0006516041839,6.463935237e-08
4529,45.29,24,9.919137953e-05,1,0.0006516758854,6.464063008e-08
4530,45.3,24,9.916996734e-05,1,0.0006517481252,6.463384028e-08
4531,45.31,24,9.913691698e-05,1,0.0006518208819,6.461951266e-08
4532,45.32,24,9.909355882e-05,1,0.0006518940959,6.459850594e-08
4533,45.33,24,9.903962415e-05,1,0.0006519677089,6.457063685e-08
4534,45.34,24,9.897416235e-05,1,0.0006520417,6.453528107e-08
4535,45.35,24,9.889753273e-05,1,0.0006521160213,6.449266556e-08
4536,45.36,24,9.881021753e-05,1,0.0006521906065,6.44430957e-08
4537,45.37,24,9.871090817e-05,1,0.000652265454,6.438571533e-08
4538,45.38,24,9.860156486e-05,1,0.0006523405417,6.432179824e-08
4539,45.39,24,9.848200406e-05,1,0.000652415821,6.425121754e-08
4540,45.4,24,9.83522393e-05,1,0.0006524912433,6.417397491e-08
4541,45.41,24,9.821074988e-05,1,0.0006525668016,6.408907493e-08
4542,45.42,24,9.805844451e-05,1,0.0006526424745,6.399710587e-08
4543,45.43,24,9.789623893e-05,1,0.0006527181995,6.389865681e-08
4544,45.44,24,9.772423603e-05,1,0.0006527939081,6.379378596e-08
4545,45.45,24,9.754115556e-05,1,0.0006528695908,6.368165431e-08
4546,45.46,24,9.734810778e-05,1,0.0006529450969,6.356296967e-08
4547,45.47,24,9.714530725e-05,1,0.000653020472,6.343787439e-08
4548,45.48,24,9.693225672e-05,1,0.000653095718,6.33060418e-08
4549,45.49,24,9.670837723e-05,1,0.0006531710783,6.316711504e-08
4550,45.5,24,9.647492205e-05,1,0.0006532464262,6.302189805e-08
4551,45.51,24,9.623169391e-05,1,0.0006533215131,6.287023587e-08
4552,45.52,24,9.597834952e-05,1,0.0006533962968,6.271189815e-08
4553,45.53,24,9.571586855e-05,1,0.000653470742,6.254751965e-08
4554,45.54,24,9.544326847e-05,1,0.000653544816,6.237645333e-08
4555,45.55,24,9.516118821e-05,1,0.0006536185247,6.219911544e-08
4556,45.56,24,9.487011811e-05,1,0.0006536918321,6.201582132e-08
4557,45.57,24,9.456948765e-05,1,0.0006537646887,6.182619166e-08
4558,45.58,24,9.425806243e-05,1,0.0006538370921,6.162941745e-08
4559,45.59,24,9.39371772e-05,1,0.0006539090492,6.142637022e-08
4560,45.6,24,9.360786784e-05,1,0.0006539805243,6.121772249e-08
4561,45.61,24,9.32691382e-05,1,0.0006540514742,6.100281734e-08
4562,45.62,23,9.963625512e-05,1,0.0006541218537,6.517425189e-08
4563,45.63,23,9.947425154e-05,1,0.0006541916643,6.507522617e-08
4564,45.64,23,9.93334389e-05,1,0.0006542609007,6.49899852e-08
4565,45.65,23,9.911088416e-05,1,0.0006543295468,6.485117992e-08
4566,45.66,23,9.882804159e-05,1,0.0006543975334,6.467282665e-08
4567,45.67,23,9.850370753e-05,1,0.0006544648228,6.44672115e-08
4568,45.68,23,9.814881938e-05,1,0.000654531432,6.42414873e-08
4569,45.69,23,9.776958061e-05,1,0.0006545973305,6.399970648e-08
4570,45.7,23,9.736986133e-05,1,0.0006546627084,6.374441714e-08
4571,45.71,23,9.695287688e-05,1,0.0006547273686,6.347770195e-08
4572,45.72,23,9.651997566e-05,1,0.0006547911736,6.320042814e-08
4573,45.73,23,9.607336115e-05,1,0.0006548541388,6.291403818e-08
4574,45.74,23,9.561373332e-05,1,0.0006549162538,6.261898804e-08
4575,45.75,23,9.514220581e-05,1,0.0006549775141,6.231600544e-08
4576,45.76,23,9.465929464e-05,1,0.000655037904,6.200542595e-08
4577,45.77,23,9.416547863e-05,1,0.0006550973802,6.168755836e-08
4578,45.78,23,9.366103218e-05,1,0.0006551558994,6.136257777e-08
4579,45.79,23,9.314645506e-05,1,0.0006552134729,6.103081231e-08
4580,45.8,23,9.262181234e-05,1,0.0006552700951,6.069230378e-08
4581,45.81,23,9.208780028e-05,1,0.0006553257495,6.034750674e-08
4582,45.82,22,9.969684093e-05,1,0.0006553803925,6.533935474e-08
4583,45.83,22,9.933190207e-05,1,0.000655434002,6.51055061e-08
4584,45.84,22,9.897876824e-05,1,0.0006554866222,6.487925846e-08
4585,45.85,22,9.854378882e-05,1,0.0006555382381,6.45992217e-08
4586,45.86,22,9.805074632e-05,1,0.0006555888124,6.428097233e-08
4587,45.87,22,9.751797508e-05,1,0.0006556383835,6.393652754e-08
4588,45.88,22,9.695531088e-05,1,0.0006556869113,6.357232832e-08
4589,45.89,22,9.636819261e-05,1,0.0006557344177,6.319194067e-08
4590,45.9,22,9.576092687e-05,1,0.0006557808912,6.279818596e-08
4591,45.91,22,9.513682724e-05,1,0.0006558263595,6.239323906e-08
4592,45.92,22,9.449826851e-05,1,0.0006558708051,6.197865545e-08
4593,45.93,22,9.384720395e-05,1,0.0006559141517,6.155570917e-08
4594,45.94,22,9.31845567e-05,1,0.0006559564109,6.112500736e-08
4595,45.95,22,9.251134528e-05,1,0.0006559976124,6.068722162e-08
4596,45.96,22,9.182800143e-05,1,0.0006560377268,6.024263332e-08
4597,45.97,22,9.113470508e-05,1,0.00065607675,5.979136112e-08
4598,45.98,22,9.043230891e-05,1,0.0006561146654,5.93339641e-08
4599,45.99,21,9.951181042e-05,1,0.0006561514613,6.529481982e-08
4600,46,21,9.897760073e-05,1,0.0006561871428,6.494782902e-08
4601,46.01,21,9.843769379e-05,1,0.0006562217011,6.459695087e-08
4602,46.02,21,9.78157991e-05,1,0.000656255127,6.419211966e-08
4603,46.03,21,9.714034443e-05,1,0.0006562874188,6.37519859e-08
4604,46.04,21,9.642957613e-05,1,0.0006563186115,6.328852552e-08
4605,46.05,21,9.569237054e-05,1,0.000656348701,6.28075631e-08
4606,46.06,21,9.493410238e-05,1,0.0006563776826,6.231262612e-08
4607,46.07,21,9.415858801e-05,1,0.0006564055538,6.180622011e-08
4608,46.08,21,9.336933341e-05,1,0.0006564322899,6.129064533e-08
4609,46.09,21,9.256847117e-05,1,0.0006564578234,6.07672971e-08
4610,46.1,21,9.175771493e-05,1,0.0006564821487,6.023730186e-08
4611,46.11,21,9.093790343e-05,1,0.0006565052976,5.970121535e-08
4612,46.12,21,9.01102672e-05,1,0.0006565273091,5.915985125e-08
4613,46.13,21,8.927565458e-05,1,0.0006565481478,5.861376566e-08
4614,46.14,20,9.950982077e-05,1,0.0006565677883,6.533494294e-08
4615,46.15,20,9.885485158e-05,1,0.0006565862682,6.490673809e-08
4616,46.16,20,9.818178765e-05,1,0.000656603596,6.446651483e-08
4617,46.17,20,9.7431511e-05,1,0.0006566197485,6.397545424e-08
4618,46.18,20,9.663521093e-05,1,0.0006566346882,6.345403159e-08
4619,46.19,20,9.581150396e-05,1,0.0006566484016,6.291447093e-08
4620,46.2,20,9.496768643e-05,1,0.000656660917,6.236156805e-08
4621,46.21,20,9.410880119e-05,1,0.000656672231,6.179863643e-08
4622,46.22,20,9.323918857e-05,1,0.000656682342,6.122852871e-08
4623,46.23,20,9.236278958e-05,1,0.0006566912944,6.065383984e-08
4624,46.24,20,9.148202237e-05,1,0.0006566990911,6.007616094e-08
4625,46.25,20,9.059779523e-05,1,0.0006567058784,5.949610469e-08
4626,46.26,20,8.971102817e-05,1,0.000656711605,5.891427329e-08
4627,46.27,20,8.882283349e-05,1,0.0006567162905,5.833140172e-08
4628,46.28,19,9.972903221e-05,1,0.0006567199357,6.549404362e-08
4629,46.29,19,9.904668584e-05,1,0.0006567225011,6.504618725e-08
4630,46.3,19,9.835033672e-05,1,0.0006567240243,6.458902892e-08
4631,46.31,19,9.760287891e-05,1,0.0006567245152,6.409820333e-08
4632,46.32,19,9.682666899e-05,1,0.0006567239763,6.358839508e-08
4633,46.33,19,9.603714997e-05,1,0.0006567223867,6.306974633e-08
4634,46.34,19,9.524080449e-05,1,0.0006567197315,6.254651555e-08
4635,46.35,19,9.444107461e-05,1,0.0006567160488,6.202096936e-08
4636,46.36,19,9.364253721e-05,1,0.0006567113686,6.149611877e-08
4637,46.37,19,9.284951099e-05,1,0.000656705705,6.097480357e-08
