step,inner_iterations,linear_residual_ratio,converged,min_dtau,max_dtau
1,3,2.479168537e-08,1,0,0
2,3,3.743164501e-08,1,5.440679461e-09,0.1589650906
3,3,5.11215363e-08,1,5.442317645e-09,0.1591115703
4,3,6.587234885e-08,1,5.443960522e-09,0.159258185
5,3,8.171528403e-08,1,5.445609348e-09,0.1594049348
6,3,9.86792755e-08,1,5.447265222e-09,0.1595518198
7,3,1.167852944e-07,1,5.44892901e-09,0.1596988401
8,3,1.360444495e-07,1,5.450601527e-09,0.1598459959
9,3,1.564572099e-07,1,5.452283524e-09,0.1599932874
10,3,1.780129943e-07,1,5.453975499e-09,0.1601407145
11,3,2.00690222e-07,1,5.455677722e-09,0.1602882775
12,3,2.244564418e-07,1,5.457390951e-09,0.1604359765
13,3,2.492682245e-07,1,5.45911673e-09,0.1605838115
14,3,2.750728325e-07,1,5.460859992e-09,0.1607317828
15,3,3.018089916e-07,1,5.462620899e-09,0.1608798905
16,3,3.294069253e-07,1,5.464397717e-09,0.1610281346
17,3,3.577895713e-07,1,5.466187564e-09,0.1611765153
18,3,3.868736011e-07,1,5.467989978e-09,0.1613250327
19,3,4.165751244e-07,1,5.469804661e-09,0.161473687
20,3,4.468097258e-07,1,5.47163105e-09,0.1616224783
21,3,4.774725684e-07,1,5.473469085e-09,0.1617714067
22,3,5.084685406e-07,1,5.475318793e-09,0.1619204723
23,3,5.397035281e-07,1,5.477180197e-09,0.1620696753
24,3,5.710850775e-07,1,5.479053324e-09,0.1622190157
25,3,6.025233679e-07,1,5.48093821e-09,0.1623684938
26,3,6.339322488e-07,1,5.482834894e-09,0.1625181096
27,3,6.652300849e-07,1,5.484743364e-09,0.1626678632
28,3,6.963402527e-07,1,5.486663623e-09,0.1628177549
29,3,7.271916971e-07,1,5.488595673e-09,0.1629677847
30,3,7.577192274e-07,1,5.49053952e-09,0.1631179527
31,3,7.878642825e-07,1,5.492495162e-09,0.1632682591
32,3,8.175740683e-07,1,5.494088694e-09,0.163418704
33,3,8.468022363e-07,1,5.495407367e-09,0.1635692875
34,3,8.755088281e-07,1,5.496738362e-09,0.1637200098
35,3,9.036591904e-07,1,5.498081707e-09,0.1638708709
36,3,9.312248649e-07,1,5.499437423e-09,0.1640218711
37,3,9.581825452e-07,1,5.500805529e-09,0.1641730104
38,3,9.845140145e-07,1,5.50218604e-09,0.164324289
39,3,1.010205465e-06,1,5.503578966e-09,0.164475707
40,3,1.035247522e-06,1,5.504984302e-09,0.1646272645
41,3,1.059634743e-06,1,5.506402038e-09,0.1647789617
42,3,1.083365168e-06,1,5.507832176e-09,0.1649307986
43,3,1.106439681e-06,1,5.509274715e-09,0.1650827755
44,3,1.128862169e-06,1,5.510729653e-09,0.1652348924
45,3,1.150638884e-06,1,5.512196987e-09,0.1653871494
46,3,1.171778194e-06,1,5.513676712e-09,0.1655395468
47,3,1.192290275e-06,1,5.515168823e-09,0.1656920846
48,3,1.212186737e-06,1,5.516673317e-09,0.1658447629
49,3,1.231480424e-06,1,5.518190189e-09,0.165997582
50,3,1.250184835e-06,1,5.519719433e-09,0.1661505418
51,3,1.268311352e-06,1,5.52126104e-09,0.1663036426
52,3,1.285874867e-06,1,5.522815001e-09,0.1664568845
53,3,1.302891606e-06,1,5.524381307e-09,0.1666102676
54,3,1.319378262e-06,1,5.525959951e-09,0.166763792
55,3,1.335352243e-06,1,5.527550923e-09,0.1669174579
56,3,1.350830395e-06,1,5.529154212e-09,0.1670712654
57,3,1.365830589e-06,1,5.530769808e-09,0.1672252146
58,3,1.380369551e-06,1,5.5323977e-09,0.1673793056
59,3,1.394464545e-06,1,5.534037876e-09,0.1675335387
60,3,1.408133027e-06,1,5.535690325e-09,0.1676879139
61,3,1.421391241e-06,1,5.537355036e-09,0.1678424313
62,3,1.434256802e-06,1,5.539031995e-09,0.1679970911
63,3,1.446744887e-06,1,5.540721192e-09,0.1681518934
64,3,1.458872538e-06,1,5.542422615e-09,0.1683068384
65,3,1.470654104e-06,1,5.544136252e-09,0.1684619261
66,3,1.482105523e-06,1,5.545862092e-09,0.1686171568
67,3,1.493241617e-06,1,5.547600122e-09,0.1687725304
68,3,1.504076616e-06,1,5.549350331e-09,0.1689280473
69,3,1.514624299e-06,1,5.551112707e-09,0.1690837074
70,3,1.524899191e-06,1,5.552887239e-09,0.169239511
71,3,1.534913609e-06,1,5.554673914e-09,0.1693954582
72,3,1.544679953e-06,1,5.556472722e-09,0.169551549
73,3,1.554211876e-06,1,5.55828365e-09,0.1697077837
74,3,1.56351998e-06,1,5.560106687e-09,0.1698641624
75,3,1.572616706e-06,1,5.561941821e-09,0.1700206851
76,3,1.581510161e-06,1,5.563789042e-09,0.1701773521
77,3,1.590209047e-06,1,5.565648338e-09,0.1703341634
78,3,1.598723508e-06,1,5.5675197e-09,0.1704911193
79,3,1.607071001e-06,1,5.569403117e-09,0.1706482197
80,3,1.615260861e-06,1,5.571298581e-09,0.170805465
81,3,1.623301758e-06,1,5.573206079e-09,0.1709628551
82,3,1.63120145e-06,1,5.575125603e-09,0.1711203902
83,3,1.638968731e-06,1,5.57705714e-09,0.1712780705
84,3,1.646611599e-06,1,5.579000681e-09,0.1714358961
85,3,1.654138234e-06,1,5.580956216e-09,0.1715938672
86,3,1.66155707e-06,1,5.582923734e-09,0.1717519838
87,3,1.668875417e-06,1,5.584903225e-09,0.171910246
88,3,1.676100535e-06,1,5.586894678e-09,0.1720686542
89,3,1.683239141e-06,1,5.588898085e-09,0.1722272083
