step,physical_time,inner_iter,cfl,dt,rho,rhou,rhov,rhoE,residual_l2,residual_linf
1,0,6,0.1,0,1.80259,129.564,221.313,451.549,451.549,50.1
2,0,6,0.102,0,1.86483,129.545,221.462,467.275,467.275,59.5253
3,0,5,0.10404,0,2.01794,129.527,221.699,506.031,506.031,68.2673
4,0,5,0.106121,0,2.24305,129.528,222.016,563.035,563.035,76.4579
5,0,6,0.108243,0,2.5186,129.567,222.401,632.836,632.836,84.2085
6,0,7,0.110408,0,2.82783,129.665,222.842,711.209,711.209,91.6022
7,0,8,0.112616,0,3.16072,129.867,223.33,795.623,795.623,98.6983
8,0,7,0.114869,0,3.51492,130.244,223.856,885.503,885.503,105.546
9,0,6,0.117166,0,3.88391,130.748,224.417,979.175,979.175,112.183
10,0,5,0.119509,0,4.25129,131.265,224.947,1072.55,1072.55,118.642
11,0,5,0.121899,0,4.61093,131.812,225.393,1164.16,1164.16,124.947
12,0,5,0.124337,0,4.96284,132.374,225.842,1253.93,1253.93,131.122
13,0,5,0.126824,0,5.3056,132.84,226.296,1341.59,1341.59,137.185
14,0,5,0.129361,0,5.63694,133.19,226.755,1426.6,1426.6,143.152
15,0,5,0.131948,0,5.95687,133.532,227.22,1508.88,1508.88,149.035
16,0,5,0.134587,0,6.26697,133.87,227.692,1588.81,1588.81,154.833
17,0,5,0.137279,0,6.56841,134.21,228.172,1666.68,1666.68,160.548
18,0,4,0.140024,0,6.86214,134.553,228.661,1742.75,1742.75,166.206
19,0,4,0.142825,0,7.14846,134.899,229.158,1817.07,1817.07,171.804
20,0,4,0.145681,0,7.42851,135.251,229.666,1889.94,1889.94,177.36
21,0,4,0.148595,0,7.70285,135.611,230.186,1961.51,1961.51,182.881
22,0,4,0.151567,0,7.97195,135.978,230.719,2031.89,2031.89,188.373
23,0,4,0.154598,0,8.23624,136.352,231.266,2101.19,2101.19,193.841
24,0,4,0.15769,0,8.49602,136.731,231.826,2169.5,2169.5,199.289
25,0,4,0.160844,0,8.75164,137.12,232.401,2236.9,2236.9,204.723
26,0,4,0.164061,0,9.00344,137.518,232.993,2303.48,2303.48,210.146
27,0,4,0.167342,0,9.25169,137.926,233.601,2369.31,2369.31,215.562
28,0,4,0.170689,0,9.49665,138.345,234.228,2434.44,2434.44,220.976
29,0,4,0.174102,0,9.73854,138.776,234.874,2498.95,2498.95,226.39
30,0,4,0.177584,0,9.97756,139.218,235.54,2562.89,2562.89,231.808
31,0,5,0.181136,0,10.2139,139.672,236.227,2626.3,2626.3,237.234
32,0,5,0.179216,0,10.4483,140.14,236.938,2689.39,2689.39,242.687
33,0,5,0.177316,0,10.6736,140.604,237.646,2750.19,2750.19,247.983
34,0,5,0.175437,0,10.8904,141.063,238.351,2808.88,2808.88,253.134
35,0,5,0.173577,0,11.0995,141.521,239.053,2865.66,2865.66,258.148
36,0,4,0.171737,0,11.3016,141.978,239.752,2920.69,2920.69,263.032
37,0,4,0.169917,0,11.4967,142.433,240.446,2973.95,2973.95,267.782
38,0,4,0.168116,0,11.6857,142.887,241.138,3025.69,3025.69,272.417
39,0,4,0.166334,0,11.8689,143.339,241.827,3075.99,3075.99,276.943
40,0,4,0.164571,0,12.0467,143.79,242.514,3124.92,3124.92,281.365
41,0,4,0.162826,0,12.2193,144.239,243.199,3172.56,3172.56,285.69
