x,y,nx,ny,cell_center_u,cell_center_v,cell_center_mach,tangential_wall_shear,boundary_u,boundary_v,boundary_mach,tag
-4.995066821071e-01,-1.569762988233e-02,9.995065603657e-01,3.141075907813e-02,2.089059815030e-04,-3.452523055272e-03,3.455185095087e-04,-1.724351592973e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.975353574357e-01,-4.703093827340e-02,9.955619646031e-01,9.410831331851e-02,7.269217634077e-04,-6.833450965919e-03,6.864796115559e-04,-3.427079196406e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.936004880108e-01,-7.817863703751e-02,9.876883405951e-01,1.564344650402e-01,1.653296949305e-03,-1.008619901917e-02,1.021018937542e-03,-5.097220966281e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.877176029643e-01,-1.090178004376e-01,9.759167619387e-01,2.181432413965e-01,2.977507285754e-03,-1.315820027235e-02,1.347707006313e-03,-6.727860354700e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.799099193559e-01,-1.394267203850e-01,9.602936856769e-01,2.789911060392e-01,4.668865166920e-03,-1.596590593539e-02,1.661784762666e-03,-8.295401755065e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.702082505459e-01,-1.692853867649e-01,9.408807689542e-01,3.387379202453e-01,6.669018728179e-03,-1.842851735008e-02,1.957887820270e-03,-9.773194404292e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.586508845886e-01,-1.984759610624e-01,9.177546256840e-01,3.971478906348e-01,8.909924970500e-03,-2.049680154781e-02,2.232828026336e-03,-1.114533545810e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.452834331275e-01,-2.268832414167e-01,8.910065241884e-01,4.539904997395e-01,1.131922827786e-02,-2.212906724962e-02,2.483300106646e-03,-1.239527932845e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.301586513865e-01,-2.543951172702e-01,8.607420270039e-01,5.090414157504e-01,1.381360162919e-02,-2.328326690354e-02,2.704844295866e-03,-1.350073564515e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.133362299692e-01,-2.809030118179e-01,8.270805742746e-01,5.620833778521e-01,1.629973828651e-02,-2.392470785879e-02,2.892465508351e-03,-1.443674214827e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-3.948825592877e-01,-3.063023105103e-01,7.901550123757e-01,6.129070536530e-01,1.869294173203e-02,-2.405207809817e-02,3.043688412588e-03,-1.519096955638e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-3.748704675493e-01,-3.304927739193e-01,7.501110696305e-01,6.613118653237e-01,2.091785025369e-02,-2.369104398593e-02,3.157934325145e-03,-1.576063359013e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-3.533789333375e-01,-3.533789333375e-01,7.071067811865e-01,7.071067811865e-01,2.287407322619e-02,-2.285428808484e-02,3.231066978316e-03,-1.612501044630e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-3.304927739193e-01,-3.748704675493e-01,6.613118653237e-01,7.501110696305e-01,2.450925440381e-02,-2.159589704625e-02,3.264302863493e-03,-1.629032668520e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-3.063023105103e-01,-3.948825592877e-01,6.129070536530e-01,7.901550123757e-01,2.573407843397e-02,-1.996444782742e-02,3.254819967985e-03,-1.624237885981e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-2.809030118179e-01,-4.133362299692e-01,5.620833778521e-01,8.270805742746e-01,2.655189109851e-02,-1.804857486151e-02,3.208458313779e-03,-1.601057939394e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-2.543951172702e-01,-4.301586513865e-01,5.090414157504e-01,8.607420270039e-01,2.686278319654e-02,-1.590533623729e-02,3.119914185202e-03,-1.556822516811e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-2.268832414167e-01,-4.452834331275e-01,4.539904997395e-01,8.910065241884e-01,2.668836333584e-02,-1.361421669940e-02,2.994246162906e-03,-1.494074735648e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-1.984759610624e-01,-4.586508845886e-01,3.971478906348e-01,9.177546256840e-01,2.600357110253e-02,-1.127541623910e-02,2.832674489695e-03,-1.413421856206e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-1.692853867649e-01,-4.702082505459e-01,3.387379202453e-01,9.408807689542e-01,2.480800343469e-02,-8.951467677763e-03,2.635899640063e-03,-1.315204530112e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-1.394267203850e-01,-4.799099193559e-01,2.789911060392e-01,9.602936856769e-01,2.316286743901e-02,-6.746416330561e-03,2.411235417500e-03,-1.203091465357e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-1.090178004376e-01,-4.877176029643e-01,2.181432413965e-01,9.759167619387e-01,2.110154191308e-02,-4.735030293833e-03,2.161483901412e-03,-1.078468270676e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-7.817863703751e-02,-4.936004880108e-01,1.564344650402e-01,9.876883405951e-01,1.870681589790e-02,-2.983539700986e-03,1.893335235382e-03,-9.446830852798e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
-4.703093827340e-02,-4.975353574357e-01,9.410831331851e-02,9.955619646031e-01,1.607566365786e-02,-1.561405857190e-03,1.614294854076e-03,-8.054615259599e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,WALL
